,[28] - MISICUNI,[118] - SAN JACINTO,[25] - CORANI,[29] - MIGUILLA,[65] - SISTEMA ZONGO,[75] - CHOJLLA
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0003599881903960351,0.0022338710616406953,0.0012142381215669727,0.0020918525312507855,0.00011111106604844315,0.0
2020-01-05 01:00:00,0.0007199763807920746,0.0044677421232813905,0.0024284762431339454,0.004183705062501571,0.0002222221320968863,0.004563017016825256
2020-01-05 02:00:00,0.0010799645711881143,0.006701613184922086,0.003642714364700918,0.006275557593752357,0.00033333319814532946,0.009126034033650513
2020-01-05 03:00:00,0.0014399527615841538,0.008935484246562781,0.004856952486267891,0.008367410125003142,0.0004444442641937726,0.01368905105047577
2020-01-05 04:00:00,0.0017999409519801933,0.011169355308203475,0.006071190607834863,0.010459262656253928,0.0005555553302422157,0.018252068067301026
2020-01-05 05:00:00,0.002159929142376233,0.013403226369844172,0.007285428729401835,0.012551115187504715,0.0006666663962906589,0.022815085084126285
2020-01-05 06:00:00,0.0025199173327722724,0.015637097431484868,0.008499666850968807,0.014642967718755501,0.0007777774623391021,0.027378102100951544
2020-01-05 07:00:00,0.002879905523168312,0.017870968493125562,0.009713904972535778,0.016734820250006287,0.0008888885283875453,0.0319411191177768
2020-01-05 08:00:00,0.003239893713564352,0.020104839554766257,0.010928143094102751,0.018826672781257072,0.0009999995944359886,0.03650413613460206
2020-01-05 09:00:00,0.003599881903960392,0.02233871061640695,0.012142381215669722,0.02091852531250786,0.0011111106604844317,0.04106715315142732
2020-01-05 10:00:00,0.003959870094356431,0.024572581678047645,0.013356619337236695,0.023010377843758645,0.0012222217265328748,0.045630170168252576
2020-01-05 11:00:00,0.004319858284752472,0.026806452739688343,0.014570857458803666,0.025102230375009433,0.0013333327925813179,0.050193187185077835
2020-01-05 12:00:00,0.004679846475148511,0.02904032380132904,0.01578509558037064,0.027194082906260218,0.001444443858629761,0.054756204201903094
2020-01-05 13:00:00,0.005039834665544551,0.03127419486296974,0.01699933370193761,0.029285935437511006,0.001555554924678204,0.05931922121872835
2020-01-05 14:00:00,0.005399822855940591,0.03350806592461043,0.018213571823504582,0.03137778796876179,0.001666665990726647,0.06388223823555361
2020-01-05 15:00:00,0.005759811046336631,0.03574193698625113,0.019427809945071556,0.033469640500012575,0.0017777770567750902,0.06844525525237886
2020-01-05 16:00:00,0.00611979923673267,0.03797580804789183,0.02064204806663853,0.035561493031263366,0.0018888881228235333,0.07300827226920412
2020-01-05 17:00:00,0.006479787427128711,0.04020967910953253,0.021856286188205506,0.037653345562514144,0.0019999991888719764,0.07757128928602937
2020-01-05 18:00:00,0.00683977561752475,0.042443550171173225,0.02307052430977248,0.03974519809376493,0.0021111102549204192,0.08213430630285462
2020-01-05 19:00:00,0.007199763807920791,0.04467742123281392,0.024284762431339455,0.04183705062501571,0.0022222213209688625,0.08076641103416576
2020-01-05 20:00:00,0.00755975199831683,0.04691129229445462,0.02549900055290643,0.04392890315626649,0.0023333323870173054,0.0793985157654769
2020-01-05 21:00:00,0.00791974018871287,0.04914516335609531,0.026713238674473404,0.046020755687517276,0.0024444434530657487,0.08396153278230216
2020-01-05 22:00:00,0.00827972837910891,0.05137903441773601,0.027927476796040376,0.04811260821876806,0.0025555545191141915,0.0885245497991274
2020-01-05 23:00:00,0.008639716569504949,0.05361290547937671,0.02914171491760735,0.05020446075001884,0.002666665585162635,0.09308756681595265
2020-01-06 00:00:00,0.009002010733960395,0.05540860447891074,0.030348416588740407,0.05241699708112207,0.0027888877587872486,0.09789345409303377
2020-01-06 01:00:00,0.009364304898415842,0.05720430347844477,0.03155511825987346,0.054629533412225297,0.0029111099324118624,0.10269934137011487
2020-01-06 02:00:00,0.009726599062871289,0.05900000247797879,0.03276181993100651,0.056842069743328526,0.0030333321060364766,0.10750522864719597
2020-01-06 03:00:00,0.010088893227326734,0.06079570147751282,0.03396852160213957,0.059054606074431755,0.0031555542796610904,0.11231111592427709
2020-01-06 04:00:00,0.01045118739178218,0.06259140047704685,0.035175223273272625,0.061267142405534984,0.0032777764532857046,0.11711700320135819
2020-01-06 05:00:00,0.010813481556237627,0.06438709947658088,0.036381924944405675,0.0634796787366382,0.0033999986269103184,0.1219228904784393
2020-01-06 06:00:00,0.011175775720693074,0.06618279847611491,0.03758862661553873,0.06569221506774144,0.0035222208005349326,0.1267287777555204
2020-01-06 07:00:00,0.011538069885148518,0.06797849747564894,0.03879532828667178,0.06790475139884465,0.0036444429741595463,0.1315346650326015
2020-01-06 08:00:00,0.011900364049603965,0.06977419647518296,0.04000202995780484,0.07011728772994788,0.0037666651477841605,0.13634055230968262
2020-01-06 09:00:00,0.012262658214059412,0.071569895474717,0.041208731628937886,0.07232982406105111,0.0038888873214087743,0.1411464395867637
2020-01-06 10:00:00,0.012624952378514858,0.07336559447425102,0.04241543330007094,0.07454236039215435,0.004011109495033388,0.14595232686384482
2020-01-06 11:00:00,0.012987246542970303,0.07516129347378504,0.043622134971204,0.07675489672325758,0.004133331668658002,0.15075821414092594
2020-01-06 12:00:00,0.01334954070742575,0.07695699247331908,0.044828836642337055,0.07896743305436082,0.0042555538422826165,0.15556410141800703
2020-01-06 13:00:00,0.013711834871881197,0.0787526914728531,0.046035538313470105,0.08117996938546405,0.00437777601590723,0.16036998869508814
2020-01-06 14:00:00,0.014074129036336641,0.08054839047238713,0.04724223998460316,0.0833925057165673,0.004499998189531844,0.16517587597216923
2020-01-06 15:00:00,0.014436423200792088,0.08234408947192116,0.04844894165573622,0.08560504204767053,0.004622220363156458,0.16998176324925035
2020-01-06 16:00:00,0.014798717365247535,0.08413978847145519,0.04965564332686927,0.08781757837877377,0.004744442536781072,0.17478765052633147
2020-01-06 17:00:00,0.015161011529702981,0.08593548747098921,0.05086234499800232,0.090030114709877,0.004866664710405686,0.17959353780341256
2020-01-06 18:00:00,0.015523305694158426,0.08773118647052325,0.05206904666913538,0.09224265104098024,0.004988886884030301,0.18439942508049367
2020-01-06 19:00:00,0.015885599858613875,0.08952688547005727,0.05327574834026843,0.09445518737208347,0.005111109057654915,0.18327440007206067
2020-01-06 20:00:00,0.01624789402306932,0.0913225844695913,0.054482450011401486,0.09666772370318671,0.005233331231279529,0.18214937506362763
2020-01-06 21:00:00,0.016610188187524765,0.09311828346912533,0.05568915168253454,0.09888026003428994,0.005355553404904144,0.18400383392589514
2020-01-06 22:00:00,0.016972482351980213,0.09491398246865936,0.0568958533536676,0.10109279636539319,0.005477775578528759,0.18880972120297626
2020-01-06 23:00:00,0.017334776516435658,0.09670968146819339,0.05810255502480065,0.10330533269649642,0.005599997752153373,0.19361560848005735
2020-01-07 00:00:00,0.01768784678435645,0.0977535883215219,0.05929273447753442,0.1054240038504909,0.005722219925777988,0.1982301434299597
2020-01-07 01:00:00,0.01804091705227724,0.0987974951748504,0.06048291393026819,0.10754267500448539,0.005844442099402602,0.20284467837986203
2020-01-07 02:00:00,0.018393987320198035,0.0998414020281789,0.06167309338300196,0.10966134615847987,0.005966664273027216,0.20745921332976436
2020-01-07 03:00:00,0.018747057588118825,0.1008853088815074,0.06286327283573573,0.11178001731247436,0.006088886446651831,0.21207374827966669
2020-01-07 04:00:00,0.01910012785603962,0.1019292157348359,0.0640534522884695,0.11389868846646885,0.0062111086202764456,0.216688283229569
2020-01-07 05:00:00,0.01945319812396041,0.1029731225881644,0.06524363174120326,0.11601735962046333,0.00633333079390106,0.22130281817947137
2020-01-07 06:00:00,0.019806268391881203,0.10401702944149291,0.06643381119393704,0.11813603077445782,0.006455552967525675,0.2259173531293737
2020-01-07 07:00:00,0.020159338659801993,0.10506093629482141,0.06762399064667081,0.1202547019284523,0.006577775141150289,0.23053188807927602
2020-01-07 08:00:00,0.020512408927722787,0.10610484314814991,0.06881417009940458,0.12237337308244679,0.006699997314774903,0.23514642302917835
2020-01-07 09:00:00,0.02086547919564358,0.10714875000147842,0.07000434955213834,0.12449204423644128,0.006822219488399518,0.23976095797908067
2020-01-07 10:00:00,0.021218549463564374,0.10819265685480692,0.07119452900487212,0.12661071539043575,0.0069444416620241325,0.24437549292898303
2020-01-07 11:00:00,0.021571619731485168,0.10923656370813542,0.07238470845760589,0.12872938654443025,0.007066663835648747,0.24899002787888536
2020-01-07 12:00:00,0.021924689999405965,0.11028047056146392,0.07357488791033966,0.13084805769842472,0.007188886009273361,0.2536045628287877
2020-01-07 13:00:00,0.02227776026732676,0.11132437741479242,0.07476506736307342,0.13296672885241922,0.007311108182897976,0.25821909777869
2020-01-07 14:00:00,0.022630830535247552,0.11236828426812093,0.07595524681580719,0.1350854000064137,0.00743333035652259,0.26283363272859234
2020-01-07 15:00:00,0.022983900803168346,0.11341219112144943,0.07714542626854097,0.1372040711604082,0.007555552530147205,0.26744816767849466
2020-01-07 16:00:00,0.02333697107108914,0.11445609797477793,0.07833560572127474,0.13932274231440267,0.0076777747037718195,0.272062702628397
2020-01-07 17:00:00,0.023690041339009937,0.11550000482810643,0.0795257851740085,0.14144141346839717,0.007799996877396434,0.27667723757829926
2020-01-07 18:00:00,0.02404311160693073,0.11654391168143494,0.08071596462674227,0.14356008462239164,0.007922219051021048,0.2812917725282016
2020-01-07 19:00:00,0.024396181874851524,0.11758781853476344,0.08190614407947605,0.14567875577638614,0.008044441224645663,0.2799753951925898
2020-01-07 20:00:00,0.024749252142772318,0.11863172538809194,0.08309632353220982,0.14779742693038062,0.008166663398270277,0.2803918452447262
2020-01-07 21:00:00,0.02510232241069311,0.11967563224142044,0.08428650298494358,0.1499160980843751,0.008288885571894892,0.28101673704454927
2020-01-07 22:00:00,0.02545539267861391,0.12071953909474895,0.08547668243767735,0.1520347692383696,0.008411107745519507,0.2856312719944516
2020-01-07 23:00:00,0.025808462946534702,0.12176344594807745,0.08666686189041112,0.15415344039236406,0.008533329919144121,0.29024580694435387
2020-01-08 00:00:00,0.026145135175841633,0.12247581156911602,0.08783964953428754,0.15627211154635856,0.008655552092768736,0.2948529821916915
2020-01-08 01:00:00,0.02648180740514856,0.1231881771901546,0.08901243717816396,0.15839078270035303,0.00877777426639335,0.29946015743902904
2020-01-08 02:00:00,0.02681847963445549,0.12390054281119317,0.09018522482204037,0.16050945385434753,0.008899996440017963,0.30406733268636665
2020-01-08 03:00:00,0.02715515186376242,0.12461290843223174,0.0913580124659168,0.162628125008342,0.009022218613642578,0.3086745079337042
2020-01-08 04:00:00,0.027491824093069352,0.12532527405327032,0.09253080010979321,0.1647467961623365,0.009144440787267193,0.3132816831810418
2020-01-08 05:00:00,0.027828496322376283,0.1260376396743089,0.09370358775366963,0.16686546731633098,0.009266662960891807,0.3178888584283794
2020-01-08 06:00:00,0.028165168551683214,0.12675000529534747,0.09487637539754605,0.16898413847032548,0.009388885134516422,0.322496033675717
2020-01-08 07:00:00,0.028501840780990145,0.12746237091638604,0.09604916304142246,0.17110280962431995,0.009511107308141037,0.32710320892305456
2020-01-08 08:00:00,0.028838513010297072,0.12817473653742462,0.09722195068529887,0.17322148077831445,0.009633329481765651,0.33171038417039217
2020-01-08 09:00:00,0.029175185239604003,0.1288871021584632,0.0983947383291753,0.17534015193230892,0.009755551655390266,0.33631755941772973
2020-01-08 10:00:00,0.029511857468910933,0.12959946777950176,0.09956752597305171,0.17745882308630342,0.00987777382901488,0.34092473466506734
2020-01-08 11:00:00,0.029848529698217864,0.13031183340054034,0.10074031361692813,0.1795774942402979,0.009999996002639495,0.3455319099124049
2020-01-08 12:00:00,0.030185201927524795,0.1310241990215789,0.10191310126080455,0.1816961653942924,0.01012221817626411,0.3501390851597425
2020-01-08 13:00:00,0.030521874156831726,0.1317365646426175,0.10308588890468097,0.18381483654828687,0.010244440349888724,0.35474626040708007
2020-01-08 14:00:00,0.030858546386138656,0.13244893026365606,0.10425867654855739,0.18593350770228134,0.010366662523513337,0.3593534356544177
2020-01-08 15:00:00,0.031195218615445584,0.13316129588469464,0.1054314641924338,0.18805217885627584,0.010488884697137952,0.36396061090175524
2020-01-08 16:00:00,0.03153189084475252,0.1338736615057332,0.10660425183631021,0.19017085001027031,0.010611106870762567,0.36856778614909286
2020-01-08 17:00:00,0.03186856307405945,0.13458602712677178,0.10777703948018663,0.19228952116426482,0.010733329044387181,0.37317496139643047
2020-01-08 18:00:00,0.03220523530336638,0.13529839274781036,0.10894982712406305,0.1944081923182593,0.010855551218011796,0.37778213664376803
2020-01-08 19:00:00,0.0325419075326733,0.13601075836884893,0.11012261476793947,0.1965268634722538,0.01097777339163641,0.3764583996055915
2020-01-08 20:00:00,0.032878579761980234,0.1367231239898875,0.11129540241181589,0.19864553462624826,0.011099995565261025,0.375134662567415
2020-01-08 21:00:00,0.033215251991287165,0.13743548961092608,0.11246819005569231,0.20076420578024276,0.01122221773888564,0.3792599610938474
2020-01-08 22:00:00,0.033551924220594095,0.13814785523196466,0.11364097769956871,0.20288287693423723,0.011344439912510254,0.383867136341185
2020-01-08 23:00:00,0.033888596449901026,0.13886022085300323,0.11481376534344513,0.20500154808823173,0.011466662086134869,0.3884743115885226
2020-01-09 00:00:00,0.03424115427920796,0.1398342352308044,0.11597321926706586,0.20628183464167454,0.011588884259759484,0.38714321484274006
2020-01-09 01:00:00,0.03459371210851489,0.1408082496086056,0.11713267319068658,0.20756212119511738,0.011711106433384097,0.38581211809695753
2020-01-09 02:00:00,0.034946269937821815,0.1417822639864068,0.1182921271143073,0.20884240774856022,0.011833328607008711,0.3844810213511749
2020-01-09 03:00:00,0.03529882776712875,0.142756278364208,0.11945158103792802,0.21012269430200303,0.011955550780633326,0.3831499246053924
2020-01-09 04:00:00,0.03565138559643568,0.1437302927420092,0.12061103496154874,0.21140298085544587,0.01207777295425794,0.3818188278596098
2020-01-09 05:00:00,0.036003943425742604,0.14470430711981042,0.12177048888516946,0.21268326740888868,0.012199995127882555,0.3804877311138272
2020-01-09 06:00:00,0.036356501255049536,0.14567832149761162,0.12292994280879017,0.21396355396233152,0.01232221730150717,0.37915663436804464
2020-01-09 07:00:00,0.03670905908435647,0.14665233587541282,0.1240893967324109,0.21524384051577436,0.012444439475131784,0.37782553762226206
2020-01-09 08:00:00,0.037061616913663394,0.14762635025321402,0.1252488506560316,0.21652412706921717,0.012566661648756399,0.3764944408764795
2020-01-09 09:00:00,0.037414174742970326,0.1486003646310152,0.12640830457965235,0.21780441362266,0.012688883822381014,0.3751633441306969
2020-01-09 10:00:00,0.03776673257227726,0.1495743790088164,0.12756775850327307,0.21908470017610285,0.012811105996005628,0.37383224738491433
2020-01-09 11:00:00,0.03811929040158418,0.1505483933866176,0.12872721242689378,0.22036498672954566,0.012933328169630243,0.3725011506391318
2020-01-09 12:00:00,0.038471848230891115,0.1515224077644188,0.1298866663505145,0.2216452732829885,0.013055550343254856,0.3711700538933492
2020-01-09 13:00:00,0.03882440606019805,0.15249642214222,0.13104612027413523,0.2229255598364313,0.01317777251687947,0.3698389571475667
2020-01-09 14:00:00,0.03917696388950498,0.1534704365200212,0.13220557419775594,0.22420584638987415,0.013299994690504085,0.3685078604017841
2020-01-09 15:00:00,0.039529521718811904,0.1544444508978224,0.13336502812137666,0.22548613294331699,0.0134222168641287,0.36717676365600155
2020-01-09 16:00:00,0.039882079548118836,0.1554184652756236,0.1345244820449974,0.2267664194967598,0.013544439037753314,0.3658456669102189
2020-01-09 17:00:00,0.04023463737742577,0.1563924796534248,0.1356839359686181,0.22804670605020264,0.01366666121137793,0.36451457016443634
2020-01-09 18:00:00,0.04058719520673269,0.157366494031226,0.13684338989223882,0.22932699260364547,0.013788883385002544,0.3631834734186538
2020-01-09 19:00:00,0.040939753036039625,0.15834050840902716,0.13800284381585953,0.23060727915708829,0.013911105558627158,0.3618523766728713
2020-01-09 20:00:00,0.04129231086534656,0.15931452278682837,0.13916229773948027,0.23188756571053112,0.014033327732251773,0.36052127992708877
2020-01-09 21:00:00,0.04164486869465348,0.16028853716462957,0.14032175166310099,0.23316785226397396,0.014155549905876388,0.35919018318130624
2020-01-09 22:00:00,0.041997426523960414,0.16126255154243077,0.1414812055867217,0.23444813881741677,0.014277772079501002,0.35785908643552367
2020-01-09 23:00:00,0.042349984353267346,0.16223656592023197,0.14264065951034244,0.2357284253708596,0.014399994253125617,0.35652798968974114
2020-01-10 00:00:00,0.04272483326613863,0.16397939753452243,0.1438577962666683,0.23715621434618595,0.01452221642675023,0.35553543936780385
2020-01-10 01:00:00,0.04309968217900991,0.16572222914881285,0.14507493302299418,0.2385840033215123,0.014644438600374845,0.3545428890458665
2020-01-10 02:00:00,0.043474531091881194,0.1674650607631033,0.14629206977932005,0.24001179229683864,0.01476666077399946,0.3535503387239292
2020-01-10 03:00:00,0.043849380004752476,0.16920789237739373,0.14750920653564592,0.24143958127216497,0.014888882947624074,0.35255778840199187
2020-01-10 04:00:00,0.04422422891762376,0.17095072399168418,0.1487263432919718,0.24286737024749133,0.015011105121248688,0.3515652380800546
2020-01-10 05:00:00,0.04459907783049504,0.1726935556059746,0.14994348004829766,0.24429515922281766,0.015133327294873303,0.35057268775811723
2020-01-10 06:00:00,0.044973926743366324,0.17443638722026505,0.15116061680462353,0.24572294819814403,0.015255549468497918,0.34958013743617994
2020-01-10 07:00:00,0.04534877565623761,0.17617921883455548,0.1523777535609494,0.24715073717347036,0.015377771642122532,0.3485875871142426
2020-01-10 08:00:00,0.04572362456910889,0.17792205044884593,0.15359489031727525,0.2485785261487967,0.015499993815747147,0.3475950367923053
2020-01-10 09:00:00,0.04609847348198017,0.17966488206313636,0.1548120270736011,0.250006315124123,0.015622215989371762,0.34660248647036795
2020-01-10 10:00:00,0.046473322394851455,0.1814077136774268,0.15602916382992696,0.2514341040994494,0.015744438162996376,0.34560993614843066
2020-01-10 11:00:00,0.04684817130772274,0.18315054529171723,0.1572463005862528,0.25286189307477575,0.01586666033662099,0.3446173858264933
2020-01-10 12:00:00,0.04722302022059403,0.18489337690600768,0.15846343734257864,0.25428968205010205,0.015988882510245606,0.343624835504556
2020-01-10 13:00:00,0.04759786913346531,0.1866362085202981,0.15968057409890452,0.2557174710254284,0.01611110468387022,0.3426322851826187
2020-01-10 14:00:00,0.04797271804633659,0.18837904013458856,0.16089771085523036,0.25714526000075477,0.016233326857494835,0.3416397348606814
2020-01-10 15:00:00,0.048347566959207874,0.190121871748879,0.16211484761155623,0.25857304897608113,0.016355549031119448,0.34064718453874404
2020-01-10 16:00:00,0.04872241587207916,0.19186470336316944,0.16333198436788207,0.26000083795140744,0.01647777120474406,0.33965463421680675
2020-01-10 17:00:00,0.04909726478495044,0.1936075349774599,0.16454912112420791,0.2614286269267338,0.016599993378368677,0.3386620838948694
2020-01-10 18:00:00,0.04947211369782172,0.1953503665917503,0.16576625788053378,0.26285641590206016,0.01672221555199329,0.3376695335729321
2020-01-10 19:00:00,0.049846962610693005,0.19709319820604077,0.16698339463685963,0.26428420487738646,0.016844437725617906,0.33667698325099477
2020-01-10 20:00:00,0.05022181152356429,0.1988360298203312,0.16820053139318547,0.2657119938527128,0.01696665989924252,0.3356844329290575
2020-01-10 21:00:00,0.05059666043643557,0.20057886143462164,0.16941766814951134,0.2671397828280392,0.017088882072867136,0.33469188260712013
2020-01-10 22:00:00,0.05097150934930685,0.20232169304891207,0.17063480490583718,0.2685675718033655,0.01721110424649175,0.33369933228518284
2020-01-10 23:00:00,0.051346358262178135,0.20406452466320252,0.17185194166216305,0.26999536077869185,0.017333326420116365,0.3327067819632455
2020-01-11 00:00:00,0.05172966241366328,0.20579391541599412,0.17313168893025377,0.27147678699808037,0.01746665970131715,0.33181726751250357
2020-01-11 01:00:00,0.05211296656514843,0.20752330616878575,0.17441143619834448,0.2729582132174688,0.017599992982517933,0.33685866534727577
2020-01-11 02:00:00,0.052496270716633577,0.20925269692157736,0.1756911834664352,0.2744396394368573,0.017733326263718718,0.34190006318204796
2020-01-11 03:00:00,0.05287957486811872,0.210982087674369,0.1769709307345259,0.2759210656562458,0.017866659544919502,0.34694146101682016
2020-01-11 04:00:00,0.05326287901960387,0.2127114784271606,0.17825067800261662,0.27740249187563426,0.01799999282612029,0.35198285885159236
2020-01-11 05:00:00,0.05364618317108902,0.21444086917995223,0.17953042527070737,0.2788839180950228,0.018133326107321074,0.3570242566863645
2020-01-11 06:00:00,0.05402948732257416,0.21617025993274383,0.18081017253879808,0.28036534431441124,0.018266659388521858,0.3620656545211367
2020-01-11 07:00:00,0.054412791474059315,0.21789965068553546,0.1820899198068888,0.28184677053379975,0.018399992669722642,0.3625837076320312
2020-01-11 08:00:00,0.05479609562554446,0.21962904143832707,0.1833696670749795,0.2833281967531882,0.018533325950923427,0.36169419318128926
