,OR,SU,NO,CE
2020-01-02 12:00:00,0.0,0.0,0.0,0.0
2020-01-02 13:00:00,0.0,0.0,0.0,0.0
2020-01-02 14:00:00,0.0,0.0,0.0,0.0
2020-01-02 15:00:00,0.0,0.0,0.0,0.0
2020-01-02 16:00:00,0.0,0.0,0.0,0.0
2020-01-02 17:00:00,0.0,0.0,0.0,0.0
2020-01-02 18:00:00,0.0,0.0,0.0,0.0
2020-01-02 19:00:00,0.0,0.0,0.0,0.0
2020-01-02 20:00:00,0.0,0.0,0.0,0.0
2020-01-02 21:00:00,0.0,0.0,0.0,0.0
2020-01-02 22:00:00,0.0,0.0,0.0,0.0
2020-01-02 23:00:00,0.0,0.0,0.0,0.0
2020-01-03 00:00:00,0.0,0.0,0.0,0.0
2020-01-03 01:00:00,0.0,0.0,0.0,0.0
2020-01-03 02:00:00,0.0,0.0,0.0,0.0
2020-01-03 03:00:00,0.0,0.0,0.0,0.0
2020-01-03 04:00:00,0.0,0.0,0.0,0.0
2020-01-03 05:00:00,0.0,0.0,0.0,0.0
2020-01-03 06:00:00,0.0,0.0,0.0,0.0
2020-01-03 07:00:00,0.0,0.0,0.0,0.0
2020-01-03 08:00:00,0.0,0.0,0.0,0.0
2020-01-03 09:00:00,0.0,0.0,0.0,0.0
2020-01-03 10:00:00,0.0,0.0,0.0,0.0
2020-01-03 11:00:00,0.0,0.0,0.0,0.0
2020-01-03 12:00:00,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,0.0,0.0,0.0,0.0
2020-01-03 14:00:00,0.0,0.0,0.0,0.0
2020-01-03 15:00:00,0.0,0.0,0.0,0.0
2020-01-03 16:00:00,0.0,0.0,0.0,0.0
2020-01-03 17:00:00,0.0,0.0,0.0,0.0
2020-01-03 18:00:00,0.0,0.0,0.0,0.0
2020-01-03 19:00:00,0.0,0.0,0.0,0.0
2020-01-03 20:00:00,0.0,0.0,0.0,0.0
2020-01-03 21:00:00,0.0,0.0,0.0,0.0
2020-01-03 22:00:00,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,2.899799999999998,0.0,0.0
2020-01-05 02:00:00,0.0,3.0848999999999984,5.9087999999999985,5.881800000000002
2020-01-05 03:00:00,10.041399999999975,3.1580999999999984,-0.2930999999999946,6.065700000000001
2020-01-05 04:00:00,-5.135499999999979,-4.8672,-5.462999999999999,-5.622
2020-01-05 05:00:00,12.349499999999999,3.13860000000001,6.030599999999999,-5.291549999999999
2020-01-05 06:00:00,12.2952,3.6023999999999985,6.218099999999999,4.512194099999995
2020-01-05 07:00:00,11.679,3.2009999999999987,5.624999999999999,-5.546144099999999
2020-01-05 08:00:00,3.402000000000001,3.2075999999999985,-6.355499999999999,5.965626300000001
2020-01-05 09:00:00,0.725000000000037,2.9819999999999984,4.734299999999998,5.6257581000000005
2020-01-05 10:00:00,4.493799999999965,-2.032499999999999,4.512599999999999,-5.9553039
2020-01-05 11:00:00,-6.197600000000023,2.7920999999999987,-7.059,-4.120078500000008
2020-01-05 12:00:00,-1.3874999999999886,-5.0721,4.570799999999999,6.0187581
2020-01-05 13:00:00,-1.593500000000006,-5.261699999999999,4.667699999999999,5.356406100000002
2020-01-05 14:00:00,-2.911900000000003,2.6945999999999986,4.563899999999999,4.783783800000002
2020-01-05 15:00:00,-6.681699999999978,-5.3534999999999995,-6.500605668994016,-6.104939999999999
2020-01-05 16:00:00,-8.74169999999998,3.3443999999999985,-7.067699999999999,5.666498100000001
2020-01-05 17:00:00,9.674700000000001,2.6537999999999986,4.102799999999999,5.0521839
2020-01-05 18:00:00,9.215100000000001,2.5424999999999986,3.6629999999999985,4.535028000000001
2020-01-05 19:00:00,-14.485199999999999,-6.3938999999999995,-9.7794,-9.08034
2020-01-05 20:00:00,-9.982114905664076,-6.444,-9.578399999999998,-9.07239
2020-01-05 21:00:00,7.6731,-3.8768999999999982,-2.5008943310059806,-8.67099
2020-01-05 22:00:00,-11.772985094335946,2.1005999999999982,3.9692999999999987,4.079220000000002
2020-01-05 23:00:00,-12.6591,2.5292999999999983,1.6401000000000003,4.753290000000001
2020-01-06 00:00:00,0.0,-4.629899999999997,-5.609399999999999,5.485380000000001
2020-01-06 01:00:00,0.0,0.0,6.242399999999999,-5.920529999999999
2020-01-06 02:00:00,1.0396000000000072,0.0,-5.052599999999999,-5.76495
2020-01-06 03:00:00,7.044500000000028,0.0,-1.1898,3.1032299999999946
2020-01-06 04:00:00,11.8134,0.0,0.0,-5.735639999999999
2020-01-06 05:00:00,12.4593,3.303899999999998,5.850599999999999,0.0
2020-01-06 06:00:00,8.373599999999968,1.9953000000000012,4.4228999999999985,5.290860000000001
2020-01-06 07:00:00,6.281699999999994,-5.299199999999999,-7.740599999999999,2.115659999999999
2020-01-06 08:00:00,8.1867,0.0,-2.5328999999999997,-7.40652
2020-01-06 09:00:00,1.318800000000003,2.395199999999998,2.849099999999998,4.244070000000002
2020-01-06 10:00:00,-14.8083,-0.24209999999999,0.7622608285503709,3.9814200000000026
2020-01-06 11:00:00,-13.386900000000026,2.4818999999999987,2.8001999999999985,-3.5712000000000144
2020-01-06 12:00:00,7.469099999999999,2.6687999999999983,3.3383999999999983,4.155030000000001
2020-01-06 13:00:00,6.329700000000001,2.363699999999999,3.1388999999999996,3.63945
2020-01-06 14:00:00,-12.154999999999973,2.367899999999999,2.8210799999999985,3.5372700000000012
2020-01-06 15:00:00,-16.3986,2.1572999999999984,2.8134299999999985,3.7832100000000013
2020-01-06 16:00:00,-0.09370000000001255,2.506199999999999,3.01314,3.9812100000000026
2020-01-06 17:00:00,7.3293,2.346899999999999,3.2695799999999995,3.9802500000000007
2020-01-06 18:00:00,2.6152731250001082,2.0927999999999987,3.0901200000000006,3.7900800000000014
2020-01-06 19:00:00,-15.3894,-6.8549999999999995,-9.91632,-10.636259999999998
2020-01-06 20:00:00,-0.5728731250000862,-7.3824000000000005,-9.81363,-10.49598
2020-01-06 21:00:00,-7.45620000000001,-6.901199999999999,-8.166260828550357,-10.38855
2020-01-06 22:00:00,8.2377,0.0,0.0,3.368100000000002
2020-01-06 23:00:00,3.5942999999999987,2.4320999999999993,0.0,4.6884000000000015
2020-01-07 00:00:00,-11.831999999999999,-2.4320999999999993,5.02626,5.487000000000001
2020-01-07 01:00:00,3.1411000000000513,2.780099999999999,5.308799999999999,5.960790000000001
2020-01-07 02:00:00,11.2842,-2.780099999999999,-4.348859999999999,-5.45961
2020-01-07 03:00:00,-4.16290000000002,0.0,-5.986199999999999,-5.3979
2020-01-07 04:00:00,5.732699999999966,2.8175999999999988,0.0,4.833329999999993
2020-01-07 05:00:00,12.129000000000001,2.933399999999998,0.0,6.143040000000001
2020-01-07 06:00:00,11.9643,3.0338999999999983,0.0,5.476890000000001
2020-01-07 07:00:00,5.492399999999996,2.8595999999999986,0.0,-2.110140000000005
2020-01-07 08:00:00,5.388000000000005,2.564099999999998,0.0,4.059900000000002
2020-01-07 09:00:00,-13.3356,2.4848999999999988,3.3065999999999978,3.4863000000000017
2020-01-07 10:00:00,-13.6191,-5.811599999999999,-3.3065999999999978,3.2943000000000016
2020-01-07 11:00:00,0.9966000000000577,-3.3023999999999782,3.2555999999999994,-8.124899999999998
2020-01-07 12:00:00,9.3696,2.6168999999999984,3.6023999999999994,-7.762499999999999
2020-01-07 13:00:00,-2.8978967764906436,2.4473999999999982,3.2624999999999993,3.6729000000000003
2020-01-07 14:00:00,-13.3446,2.369699999999998,3.1073999999999984,-7.3563013578195875
2020-01-07 15:00:00,-13.4787,2.3789999999999987,-8.4315,3.524700000000001
2020-01-07 16:00:00,0.33360000000004675,2.2436999999999987,2.9528999999999996,3.6996
2020-01-07 17:00:00,9.6396,2.3114999999999988,2.9555999999999987,3.6366000000000014
2020-01-07 18:00:00,9.135,2.077499999999998,-1.968599999999995,2.738220000000002
2020-01-07 19:00:00,-10.383103223509465,-6.971699999999999,1.3355999999999995,-10.539118642180426
2020-01-07 20:00:00,-13.3842,-7.0068,-10.0719,-10.5618
2020-01-07 21:00:00,0.0,-6.722099999999999,2.1704999999999988,2.264400000000002
2020-01-07 22:00:00,0.0,0.10223467566399336,3.2048999999999985,3.741900000000001
2020-01-07 23:00:00,9.557019084051603,2.0511653243360026,4.290299999999999,-6.8148
2020-01-08 00:00:00,-9.557019084051603,-5.478,-6.4784999999999995,-5.9493
2020-01-08 01:00:00,4.0801809159484606,2.7056999999999984,5.333399999999998,0.0
2020-01-08 02:00:00,-4.0801809159484606,2.5035000000000007,5.431499999999999,6.3900000000000015
2020-01-08 03:00:00,9.026699999999996,-5.209199999999999,-1.1218981599998532,-0.8324152200000015
2020-01-08 04:00:00,12.783900000000001,0.0,-6.1335,-5.55758478
2020-01-08 05:00:00,13.227,2.8760999999999983,4.9940999999999995,6.178800000000001
2020-01-08 06:00:00,2.9964000000000013,-2.8760999999999983,4.279499999999999,-6.178800000000001
2020-01-08 07:00:00,5.205599999999997,0.0,3.7532999999999994,4.707810000000001
2020-01-08 08:00:00,5.161899999999996,2.5508999999999986,-8.0682,-4.707810000000001
2020-01-08 09:00:00,-11.27689999999997,2.403299999999999,3.2474999999999987,0.0
2020-01-08 10:00:00,-13.0815,-1.6010999999999873,-8.3871,0.0
2020-01-08 11:00:00,-1.3291999999999575,2.3729999999999984,3.109499999999999,0.0
2020-01-08 12:00:00,9.651299999999999,2.4689999999999985,3.564,3.809160000000002
2020-01-08 13:00:00,9.0576,2.3393999999999986,3.3108000000000004,3.391020000000003
2020-01-08 14:00:00,-13.516900000000021,2.124299999999998,3.2276999999999987,2.8759200000000025
2020-01-08 15:00:00,-10.900700000000029,1.9907999999999983,2.894099999999998,3.0933600000000006
2020-01-08 16:00:00,-13.630199999999999,2.123099999999998,2.8820999999999994,3.4560000000000013
2020-01-08 17:00:00,9.1635,2.1377999999999986,3.012599999999999,3.674520000000001
2020-01-08 18:00:00,8.5005,1.9556999999999984,-8.7006,1.5910799999999838
2020-01-08 19:00:00,-14.1657,-6.9447,-9.553001840000135,-10.967099999999999
2020-01-08 20:00:00,-6.873300000000015,-7.0929,-10.263,-10.923959999999997
2020-01-08 21:00:00,8.6802,-6.8286,0.0,0.0
2020-01-08 22:00:00,-8.6802,0.4950346756640158,2.955,3.229860000000002
2020-01-08 23:00:00,0.0,2.410499999999998,4.016099999999999,4.721070000000002
2020-01-09 00:00:00,11.4465,-2.905534675664014,4.812599999999999,-2.124870000000004
2020-01-09 01:00:00,-9.985426971982818,2.7596999999999987,-6.062999999999998,-5.82606
2020-01-09 02:00:00,2.7453730280171698,-2.7596999999999987,-5.7207,0.0
2020-01-09 03:00:00,7.679073028017216,0.0,5.875499999999999,6.016350000000001
2020-01-09 04:00:00,2.4424809159484298,2.7971999999999984,5.818499999999999,5.746350000000001
2020-01-09 05:00:00,12.7266,1.202265324336011,5.486999999999998,5.628210000000001
2020-01-09 06:00:00,12.1782,2.820599999999999,4.1015999999999995,5.3642400000000015
2020-01-09 07:00:00,3.0768000000000058,2.6423999999999985,3.6812999999999985,4.446180000000001
2020-01-09 08:00:00,-12.7074,-5.7636,-8.1543,-7.799310000000023
2020-01-09 09:00:00,-13.376399999999999,2.2448999999999986,3.1091999999999995,3.2819100000000017
2020-01-09 10:00:00,-13.734599999999999,2.076299999999999,3.030899999999999,3.066090000000001
2020-01-09 11:00:00,5.046299999999974,2.096099999999998,-8.458799999999998,3.2653800000000004
2020-01-09 12:00:00,8.4144,2.1743999999999986,3.4787999999999997,3.598440000000002
2020-01-09 13:00:00,7.419600000000001,2.049599999999999,-8.2362,-3.4088100000000097
2020-01-09 14:00:00,-7.745999999999981,1.916999999999998,3.0374999999999996,-8.88666
2020-01-09 15:00:00,-15.6255,1.844999999999998,3.008399999999998,3.182220000000001
2020-01-09 16:00:00,2.90420000000006,1.9829999999999979,2.951699999999999,3.3247500000000016
2020-01-09 17:00:00,7.8903,2.070899999999998,3.0101999999999993,3.6294600000000017
2020-01-09 18:00:00,7.872,1.8551999999999982,2.9018999999999977,3.3105600000000024
2020-01-09 19:00:00,-15.2151,-7.2345,-10.183499999999999,-11.11092
2020-01-09 20:00:00,1.9949387390000766,-7.14,-10.207799999999999,-10.809479999999999
2020-01-09 21:00:00,-0.01959999999996853,-6.9792,1.8545999999999996,1.7306400000000028
2020-01-09 22:00:00,-5.426738739000168,-2.657565324335991,3.0416999999999987,3.1883100000000013
2020-01-09 23:00:00,7.735300000000024,2.0837999999999983,4.151699999999999,4.926210000000001
2020-01-10 00:00:00,-7.735300000000024,2.5355999999999987,5.300099999999999,-6.8759999999999994
2020-01-10 01:00:00,0.0,-4.619399999999997,-2.305199999999985,-6.44673
2020-01-10 02:00:00,4.697399999999959,0.0,-5.4474,-6.00222
2020-01-10 03:00:00,11.680800000000001,2.8082999999999982,-5.3591999999999995,-2.36517
2020-01-10 04:00:00,0.6765000000000363,2.254800000000002,-5.4882,0.0
2020-01-10 05:00:00,12.2994,-5.0631,5.546099999999998,0.0
2020-01-10 06:00:00,11.718300000000001,2.8664999999999985,4.428299999999999,4.93803
2020-01-10 07:00:00,6.471600000000002,2.555399999999999,3.5492999999999997,4.373173449000001
2020-01-10 08:00:00,-13.8105,2.3339999999999987,2.9852999999999987,3.824490000000001
2020-01-10 09:00:00,7.176900000000002,-1.3252215326799988,2.705399999999999,-4.869763449000002
2020-01-10 10:00:00,-6.647899999999936,2.113199999999998,2.4095999999999993,-8.265929999999999
2020-01-10 11:00:00,-6.761199999999917,2.168099999999999,2.4000000000000004,3.601470000000001
2020-01-10 12:00:00,6.8142,2.301599999999998,2.974499999999999,3.9133200000000015
2020-01-10 13:00:00,5.870699999999999,2.149799999999998,2.657399999999999,3.7820100000000005
2020-01-10 14:00:00,-16.8831,2.0261999999999993,-2.326799999999995,3.56973
2020-01-10 15:00:00,-12.670399999999972,1.9151999999999987,2.394,3.5673600000000025
2020-01-10 16:00:00,2.8722999999999956,1.881899999999999,2.5901999999999994,3.5931900000000017
2020-01-10 17:00:00,6.890400000000001,1.845299999999999,2.720699999999999,3.8968800000000012
2020-01-10 18:00:00,6.799799999999999,-1.5643784673199832,0.6948000000000008,3.2307900000000007
2020-01-10 19:00:00,-15.978299999999999,-7.2039,-10.9386,-10.20285
2020-01-10 20:00:00,3.8655999999998283,-7.2174000000000005,-10.7961,-9.75741
2020-01-10 21:00:00,-15.0825,-6.8463,-4.0211999999999986,-9.163079999999999
2020-01-10 22:00:00,4.512400000000014,1.6556999999999986,2.8514999999999997,3.41718
2020-01-10 23:00:00,8.8248,2.218499999999999,4.524899999999999,-3.44859000000001
2020-01-11 00:00:00,-12.287099999999999,-3.8741999999999974,-6.3713999999999995,0.0
2020-01-11 01:00:00,-1.0501000000000147,0.0,5.667899999999999,0.9876599999999911
2020-01-11 02:00:00,4.057299999999993,2.6804999999999986,5.854199999999999,5.851260000000002
2020-01-11 03:00:00,11.0907,0.26160000000001826,-5.4924,5.97198
2020-01-11 04:00:00,11.206800000000001,2.6450999999999985,-3.3401999999999994,5.878350000000001
2020-01-11 05:00:00,12.0093,2.8733999999999984,5.564399999999999,5.6636700000000015
2020-01-11 06:00:00,2.6363000000000056,-5.211899999999999,5.336999999999999,0.3689999999999998
2020-01-11 07:00:00,4.868400000000001,2.6888999999999985,-6.9786,-6.8184
2020-01-11 08:00:00,-6.780599999999964,2.5961999999999987,3.743099999999999,-7.2234
2020-01-11 09:00:00,-11.340900000000033,-5.6556,-8.164499999999999,-7.40877
2020-01-11 10:00:00,-13.9983,2.3009999999999984,3.6411,0.36503999999998893
2020-01-11 11:00:00,-13.749,2.3912999999999984,-8.071499999999997,4.180800000000001
2020-01-11 12:00:00,9.4002,2.549999999999998,3.5147999999999984,4.323060000000002
2020-01-11 13:00:00,9.7371,2.4170999999999987,-7.8672,4.329120000000001
2020-01-11 14:00:00,6.489166666666655,2.4251999999999985,3.4139999999999997,4.3734600000000015
2020-01-11 15:00:00,4.346766666666653,2.4791999999999987,3.4215,4.475220000000002
2020-01-11 16:00:00,5.860866666666688,2.500799999999999,3.3854999999999986,4.337910000000002
2020-01-11 17:00:00,10.4223,2.4113999999999978,3.084299999999999,-0.667860000000001
2020-01-11 18:00:00,-1.6484431990001553,1.996199999999999,2.785199999999998,3.603900000000001
2020-01-11 19:00:00,-13.6296,-6.930899999999999,-10.347,-9.9924
2020-01-11 20:00:00,-13.3872,-7.002,-10.129499999999998,-9.699
2020-01-11 21:00:00,-5.613956800999844,-6.449334675663987,0.0,-9.1284
2020-01-11 22:00:00,-11.9772,-3.968165324336013,3.2300999999999984,-3.7721999999999998
2020-01-11 23:00:00,0.0,2.1851999999999983,-3.2300999999999984,4.400100000000001
2020-01-12 00:00:00,5.416419084051597,0.34680000000000355,5.276699999999999,5.025600000000001
2020-01-12 01:00:00,-5.416419084051597,2.734799999999998,5.746199999999999,5.386800000000002
2020-01-12 02:00:00,0.0,-5.2668,-5.5272,-6.1941
2020-01-12 03:00:00,0.0,2.865599999999999,3.0312000000000046,-6.034199999999999
2020-01-12 04:00:00,0.0,2.103600000000001,6.117899999999999,5.799000000000001
2020-01-12 05:00:00,13.7469,-4.9692,6.254399999999999,-5.5725
2020-01-12 06:00:00,13.7268,0.0,-5.425800000000001,-2.810700000000006
2020-01-12 07:00:00,7.752299999999998,3.2939999999999987,-6.06,3.928709999999996
2020-01-12 08:00:00,3.2483999999999966,3.023699999999999,5.023199999999999,5.700300000000001
2020-01-12 09:00:00,3.4391999999999996,3.0119999999999987,4.590299999999999,5.45673
2020-01-12 10:00:00,2.317100000000039,2.8964999999999987,-1.928999999999995,5.437560000000002
2020-01-12 11:00:00,2.5536999999999637,2.8592999999999984,4.5878999999999985,5.296860000000001
2020-01-12 12:00:00,1.1088000000000022,3.0086999999999993,4.846199999999999,-6.497879999999999
2020-01-12 13:00:00,2.219999999999999,-2.6003999999999916,-2.232000000000003,-6.4015200000000005
2020-01-12 14:00:00,-3.7812999999999874,2.763899999999998,-6.6476999999999995,-3.9891600000000054
2020-01-12 15:00:00,-5.346899999999941,2.8154999999999983,4.835999999999999,5.267310000000001
2020-01-12 16:00:00,-3.4466000000000747,0.08159999999999812,4.6857,5.150640000000001
2020-01-12 17:00:00,9.335700000000001,-5.397,0.27840000000000487,5.144100000000002
2020-01-12 18:00:00,8.2143,1.0569000000000042,2.3207999999999984,4.502790000000001
2020-01-12 19:00:00,-14.783999999999999,-6.5388,-9.8016,-9.372300000000001
2020-01-12 20:00:00,-14.55740000000003,-6.566699999999999,-9.8136,-9.42714
2020-01-12 21:00:00,-9.561900000000037,2.046599999999998,-2.2307999999999995,-2.6054999999999975
2020-01-12 22:00:00,-13.957799999999999,-5.7558,-7.9272,-7.5915
2020-01-12 23:00:00,9.045,0.0,0.0,5.094270000000002
2020-01-13 00:00:00,-11.272299999999936,2.8301999999999987,5.4279,-5.094270000000002
2020-01-13 01:00:00,5.71610000000004,-2.8301999999999987,-5.4279,0.0
2020-01-13 02:00:00,11.3067,0.0,0.0,5.031359999999999
2020-01-13 03:00:00,10.224699999999963,3.0791999999999984,5.277,6.158100000000001
2020-01-13 04:00:00,-10.316999999999998,2.019300000000001,-5.277,-5.54136
2020-01-13 05:00:00,12.4131,-5.0985,0.0,-5.6481
2020-01-13 06:00:00,11.7204,0.0,0.0,0.0
2020-01-13 07:00:00,7.6895999999999916,2.8607999999999985,0.0,4.990500000000002
2020-01-13 08:00:00,7.238099999999999,3.059549999999999,0.0,-4.990500000000002
2020-01-13 09:00:00,2.560299999999941,-0.9685499999999854,0.0,0.0
2020-01-13 10:00:00,-6.328600000000108,2.192999999999998,0.0,3.7726500000000005
2020-01-13 11:00:00,-2.2292000000000485,2.2571999999999983,0.0,3.8776800000000016
2020-01-13 12:00:00,4.55849999999991,3.4700999999999986,3.0002999999999993,3.9721800000000007
2020-01-13 13:00:00,-16.1601,2.5757999999999983,2.6348999999999982,3.979380000000001
2020-01-13 14:00:00,-16.884900000000002,2.1287999999999982,-5.6351999999999975,3.513060000000001
2020-01-13 15:00:00,-14.031799999999848,2.121599999999998,2.4518999999999984,3.9378300000000017
2020-01-13 16:00:00,5.9117999999999995,2.1038999999999985,2.5730999999999984,3.8436900000000005
2020-01-13 17:00:00,7.2531,2.1065999999999985,2.724599999999999,3.9116100000000005
2020-01-13 18:00:00,7.269300000000001,-0.35072248648000937,2.4803999999999995,-8.38149
2020-01-13 19:00:00,-15.659699999999999,-7.1724000000000006,-10.229999999999995,1.3843500000000013
2020-01-13 20:00:00,-12.250399999999829,-6.2944121891839835,0.0,1.5685500000000019
2020-01-13 21:00:00,0.0,-6.826199999999999,1.5848999999999993,2.533710000000003
2020-01-13 22:00:00,8.089799999999999,-3.265065324336007,-1.5848999999999993,-8.32665
2020-01-13 23:00:00,-8.089799999999999,0.0,4.082700000000003,-6.6175800000000145
2020-01-14 00:00:00,0.0,0.0,5.274299999999998,-6.53592
2020-01-14 01:00:00,0.0,2.7860999999999985,5.857799999999999,-6.43305
2020-01-14 02:00:00,0.019500000000036266,2.8175999999999988,6.140399999999999,0.0
2020-01-14 03:00:00,9.145299999999956,2.8001999999999985,-5.2314,0.9641699999999984
2020-01-14 04:00:00,11.164100000000008,-3.305399999999997,-5.3633999999999995,5.312310000000001
2020-01-14 05:00:00,12.007200000000001,-5.0985,-5.818499999999999,-6.276479999999999
2020-01-14 06:00:00,11.1219,0.0,4.721699999999999,0.0
2020-01-14 07:00:00,6.083100000000002,2.6912999999999982,3.7706999999999997,0.0
2020-01-14 08:00:00,7.680899999999999,2.4788999999999985,-5.013300000000001,3.6068700000000025
2020-01-14 09:00:00,3.317999999999998,0.47970000000001534,-8.421,-3.6068700000000025
2020-01-14 10:00:00,-15.7395,2.3063999999999982,2.617799999999999,3.0711000000000013
2020-01-14 11:00:00,-15.9453,2.6477999999999993,2.6196,3.3287700000000022
2020-01-14 12:00:00,6.245699999999999,2.9324999999999983,3.1556999999999995,3.5117100000000008
2020-01-14 13:00:00,-4.880900000000064,2.3153999999999986,2.7546,3.5850299999999997
2020-01-14 14:00:00,-17.5986,1.991699999999999,2.747399999999999,-8.611410000000001
2020-01-14 15:00:00,-11.459799999999973,1.7639999999999985,2.5958999999999985,-4.885200000000003
2020-01-14 16:00:00,5.648999999999997,2.1305999999999985,2.7962999999999987,3.4443600000000014
2020-01-14 17:00:00,6.8064,1.9388999999999985,2.7818999999999985,3.50793
2020-01-14 18:00:00,7.1325,1.7315999999999985,2.416499999999999,2.7802500000000006
2020-01-14 19:00:00,-15.735899999999999,-7.149,-10.875,-4.200531722500109
2020-01-14 20:00:00,-5.013599999999954,-7.1270999999999995,-10.8354,-5.532008277499893
2020-01-14 21:00:00,0.0,-6.827999999999999,1.5944999999999983,1.9966799999999996
2020-01-14 22:00:00,8.1525,1.823999999999999,2.996699999999999,3.1910100000000003
2020-01-14 23:00:00,3.6350999999999996,2.2844999999999986,4.529399999999999,4.194270000000001
2020-01-15 00:00:00,-11.7876,2.595299999999999,5.469299999999999,-7.16475
2020-01-15 01:00:00,0.0,2.7704999999999984,4.795200000000012,-2.2172100000000015
2020-01-15 02:00:00,0.8133999999999872,2.7833999999999985,-5.4288,0.0
2020-01-15 03:00:00,8.981300000000026,-5.1018,-5.4252,0.0
2020-01-15 04:00:00,9.207899999999988,2.849099999999998,5.925599999999998,0.0
2020-01-15 05:00:00,12.154499999999999,1.5390000000000104,5.2425,5.15943
2020-01-15 06:00:00,11.3577,2.909099999999998,4.164599999999999,-5.15943
2020-01-15 07:00:00,6.007199999999997,2.5658999999999983,3.4076999999999984,4.423170000000002
2020-01-15 08:00:00,-8.653899999999894,2.2022999999999984,2.772599999999999,3.6252000000000013
2020-01-15 09:00:00,6.440399999999999,-5.9174999999999995,-0.7349999999999923,-2.4109021181400117
2020-01-15 10:00:00,-10.001850000000061,-6.0648,2.324399999999999,3.3267000000000024
2020-01-15 11:00:00,-4.1916500000000525,1.9178999999999986,2.3015999999999988,-8.256359999999999
2020-01-15 12:00:00,6.056699999999999,2.229900000000015,-3.2601000000000013,3.7363800000000005
2020-01-15 13:00:00,4.856999999999999,2.070599999999999,2.4932999999999996,3.3583499999999997
2020-01-15 14:00:00,-17.973,1.8596999999999984,-9.3507,2.9314500000000017
