,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,35.123479675350005,181.61346532433595,168.48766147800333,0.0,0.0
2020-01-05 01:00:00,0.0,23.731279675350034,175.60376532433597,190.865796704004,0.0,0.0
2020-01-05 02:00:00,0.0,9.47547967535003,168.37476532433595,221.11598048300806,0.0,0.0
2020-01-05 03:00:00,0.0,0.35207967534999174,158.90996532433596,257.107559061004,0.0,0.0
2020-01-05 04:00:00,0.0,5.995079675350007,161.82716532433597,250.45699999999997,0.0,0.0
2020-01-05 05:00:00,0.0,5.500679675350022,151.15376532433595,267.6006614400041,0.0,0.0
2020-01-05 06:00:00,0.0,5.281279675350015,151.46659446094,269.64467731160005,0.0,0.0
2020-01-05 07:00:00,0.0,22.437686054580603,152.1940740148801,266.26933230682926,0.0,0.0
2020-01-05 08:00:00,0.0,40.887672167790036,137.90174768089997,272.5,0.0,0.0
2020-01-05 09:00:00,0.0,45.6020808036794,135.2151082759,272.5,0.0,0.0
2020-01-05 10:00:00,0.0,62.13127967535,128.75744540794,272.5,0.0,0.0
2020-01-05 11:00:00,0.0,65.21127967535001,126.8366693529399,272.5,0.0,0.0
2020-01-05 12:00:00,0.0,60.191279675349996,124.2230647129,272.5,0.0,0.0
2020-01-05 13:00:00,0.0,56.961279675350006,126.01621343653997,272.5,0.0,0.0
2020-01-05 14:00:00,0.0,48.942079675349994,137.00427711731996,272.5,0.0,0.0
2020-01-05 15:00:00,0.0,61.73127967534999,148.54805146392,272.5,0.0,0.0
2020-01-05 16:00:00,0.0,64.50527967535001,138.33278451392,272.5,0.0,0.0
2020-01-05 17:00:00,0.0,72.92327967534999,171.52895740394,267.9866244790896,0.0,0.0
2020-01-05 18:00:00,0.0,88.54747967535002,178.85761626890002,219.92550990484006,0.0,0.0
2020-01-05 19:00:00,0.0,144.41207967535004,133.8566312502,151.48042260313997,0.0,0.0
2020-01-05 20:00:00,0.0,137.71207967535,136.5040312502,155.81844237313987,0.0,0.0
2020-01-05 21:00:00,0.0,120.06857967535,139.1504312502,178.77054696413995,0.0,0.0
2020-01-05 22:00:00,0.0,68.76207967535002,135.82199702233987,272.5,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,174.126165318528,272.5,0.0,2.805220324649982
2020-01-06 00:00:00,0.0,0.0,161.30776531852797,272.5,0.0,0.8413619720000076
2020-01-06 01:00:00,0.0,0.0,161.32776531852795,272.5,0.0,8.024561972000008
2020-01-06 02:00:00,0.0,0.0,153.49776531852797,272.5,0.0,10.402261971999994
2020-01-06 03:00:00,0.0,0.0,155.957765318528,272.5,0.0,7.71216197200001
2020-01-06 04:00:00,0.0,0.0,154.54776531852798,272.5,0.0,3.602161972000011
2020-01-06 05:00:00,0.0,11.277838028000001,150.517765318528,270.44381908405154,0.0,0.0
2020-01-06 06:00:00,0.0,58.867838028,148.677473348082,272.5,0.0,0.0
2020-01-06 07:00:00,0.0,77.09085469304895,137.918070089082,272.5,0.0,0.0
2020-01-06 08:00:00,0.0,91.13739072408104,133.454222321082,272.5,0.0,0.0
2020-01-06 09:00:00,0.0,105.65533866687005,136.85101303469304,272.5,0.0,0.0
2020-01-06 10:00:00,0.0,112.76783802799997,126.55111253576307,272.5,0.0,0.0
2020-01-06 11:00:00,0.0,112.95783802800001,125.15716716406199,272.5,0.0,0.0
2020-01-06 12:00:00,0.0,95.01783802800003,118.082169712062,272.5,0.0,0.0
2020-01-06 13:00:00,0.0,101.667838028,133.763573601102,272.5,0.0,0.0
2020-01-06 14:00:00,0.0,112.26183802800004,133.394663086082,272.5,0.0,0.0
2020-01-06 15:00:00,0.0,112.51683802800002,147.01440057106203,272.5,0.0,0.0
2020-01-06 16:00:00,0.0,102.04785802800001,144.5866864678299,272.5,0.0,0.0
2020-01-06 17:00:00,0.0,93.016498028,160.329917363082,248.25348585974785,0.0,0.0
2020-01-06 18:00:00,0.0,100.92155802799996,184.248787218082,185.7962678691479,0.0,0.0
2020-01-06 19:00:00,0.0,142.72263802800006,149.17834868217,93.39614737505991,0.0,0.0
2020-01-06 20:00:00,0.0,139.299638028,166.75834868217,84.82347425005992,0.0,0.0
2020-01-06 21:00:00,0.0,108.592638028,150.71834868217,135.98880297805994,0.0,0.0
2020-01-06 22:00:00,0.0,89.70982802800005,122.16374868217,241.01724895705973,0.0,0.0
2020-01-06 23:00:00,0.0,61.64463802799998,177.14566531852796,258.81757860170205,0.0,0.0
2020-01-07 00:00:00,0.0,39.96470140421001,169.64776531852797,272.2404999999999,0.0,0.0
2020-01-07 01:00:00,0.0,21.954641404210015,167.97776531852796,259.922689480732,0.0,0.0
2020-01-07 02:00:00,0.0,26.076701404210027,169.10776531852795,244.796989480732,0.0,0.0
2020-01-07 03:00:00,0.0,24.406701404209986,168.44776531852796,246.420338567732,0.0,0.0
2020-01-07 04:00:00,0.0,28.51670140421,166.72776531852796,237.820101179732,0.0,0.0
2020-01-07 05:00:00,0.0,35.866701404210026,162.86776531852797,233.38391191773198,0.0,0.0
2020-01-07 06:00:00,0.0,56.046701404210005,147.928184729972,227.56841191773208,0.0,0.0
2020-01-07 07:00:00,0.0,71.57040140420997,137.591307049952,262.73609999999985,0.0,0.0
2020-01-07 08:00:00,0.0,79.1545584955571,136.209425132972,272.5,0.0,0.0
2020-01-07 09:00:00,0.0,85.80750140420999,123.93460529120406,272.5,0.0,0.0
2020-01-07 10:00:00,0.0,98.18344431286303,125.02088597097199,272.5,0.0,0.0
2020-01-07 11:00:00,0.0,98.98670140420997,130.05418573795197,272.5,0.0,0.0
2020-01-07 12:00:00,0.0,87.42670140421,118.30062947195195,272.5,0.0,0.0
2020-01-07 13:00:00,0.0,98.75670140420998,125.48394973495199,272.5,0.0,0.0
2020-01-07 14:00:00,0.0,103.92670140421,132.191643277972,272.5,0.0,0.0
2020-01-07 15:00:00,0.0,103.10780140421002,138.22716009465992,272.5,0.0,0.0
2020-01-07 16:00:00,0.0,101.79450140420997,139.03771796505993,272.5,0.0,0.0
2020-01-07 17:00:00,0.0,108.98670140421,121.61362193586005,248.17999999999998,0.0,0.0
2020-01-07 18:00:00,0.0,117.07670140420997,143.8141568228401,181.96896256421974,0.0,0.0
2020-01-07 19:00:00,0.0,151.50750140421005,153.57525311470397,69.51802790855587,0.0,0.0
2020-01-07 20:00:00,0.0,151.85080140421007,157.72245311470397,68.84640893755582,0.0,0.0
2020-01-07 21:00:00,0.0,123.67750140421002,145.25525311470398,141.09732389755578,0.0,0.0
2020-01-07 22:00:00,0.0,89.19750140421,131.24525311470398,250.3059497615559,0.0,0.0
2020-01-07 23:00:00,0.0,60.20640140420999,183.40776531852796,253.65776283582153,0.0,0.0
2020-01-08 00:00:00,0.0,39.5637480232,173.78776531852796,272.5,0.0,0.0
2020-01-08 01:00:00,0.0,32.68874802320004,170.45776531852798,241.87191908405146,0.0,0.0
2020-01-08 02:00:00,0.0,30.204448023200015,169.53776531852796,242.6640665474717,0.0,0.0
2020-01-08 03:00:00,0.0,23.8744480232,164.82776531852795,251.90831908405156,0.0,0.0
2020-01-08 04:00:00,0.0,33.06444802320001,167.02776531852797,245.45547162063127,0.0,0.0
2020-01-08 05:00:00,0.0,44.7844480232,164.77776531852797,236.45831908405157,0.0,0.0
2020-01-08 06:00:00,0.0,67.18334802320003,157.045671581302,195.46339999999998,0.0,0.0
2020-01-08 07:00:00,0.0,84.4959480232,145.952865937342,242.35399999999998,0.0,0.0
2020-01-08 08:00:00,0.0,89.49629804633338,137.129167188302,272.5,0.0,0.0
2020-01-08 09:00:00,0.0,93.70160214453335,132.265413826302,272.5,0.0,0.0
2020-01-08 10:00:00,0.0,107.58054387873327,123.17199512230202,272.5,0.0,0.0
2020-01-08 11:00:00,0.0,107.60444802320008,127.47836490832199,272.5,0.0,0.0
2020-01-08 12:00:00,0.0,92.45444802319999,123.67041556334199,272.5,0.0,0.0
2020-01-08 13:00:00,0.0,100.89444802319998,129.97005029232201,272.5,0.0,0.0
2020-01-08 14:00:00,0.0,100.76914802320006,131.10819461881982,272.5,0.0,0.0
2020-01-08 15:00:00,0.0,106.85604802320005,121.31946342821989,272.5,0.0,0.0
2020-01-08 16:00:00,0.0,115.1844480232,118.58166886303997,270.80866463857996,0.0,0.0
2020-01-08 17:00:00,0.0,110.83444802320003,130.63179052801996,240.19099999999997,0.0,0.0
2020-01-08 18:00:00,0.0,116.7918480232,126.67609118081984,208.868,0.0,0.0
2020-01-08 19:00:00,0.0,157.2352480232,152.97709703579983,64.03896916062013,0.0,0.0
2020-01-08 20:00:00,0.0,160.72524986319996,157.91709703579983,56.95896916062017,0.0,0.0
2020-01-08 21:00:00,0.0,140.13344618320008,151.76989703579983,107.96249999999999,0.0,0.0
2020-01-08 22:00:00,0.0,101.2752480232,131.78709703579983,220.63729535824024,0.0,0.0
2020-01-08 23:00:00,0.0,73.36834802320004,171.5876297674199,253.18549999999993,0.0,0.0
2020-01-09 00:00:00,0.0,3.0132722661799933,170.20376531852796,272.5,0.0,0.0
2020-01-09 01:00:00,0.0,0.0,169.57376531852796,267.7170190840515,0.0,9.884127733820012
2020-01-09 02:00:00,0.0,0.0,167.87376531852797,254.9862190840515,0.0,23.704127733820005
2020-01-09 03:00:00,0.0,0.0,167.14376531852795,262.4983190840515,0.0,31.918727733820013
2020-01-09 04:00:00,0.0,0.0,168.32376531852796,265.44831908405155,0.0,25.70412773381999
2020-01-09 05:00:00,0.0,0.0,165.18376531852797,252.6478190840515,0.0,14.654127733819994
2020-01-09 06:00:00,0.0,31.525872266179977,160.73649426330198,261.4337190840515,0.0,0.0
2020-01-09 07:00:00,0.0,44.97577226618004,150.628547220342,258.7041999999999,0.0,0.0
2020-01-09 08:00:00,0.0,45.936672266180004,143.563906651342,272.5,0.0,0.0
2020-01-09 09:00:00,0.0,55.77373578544943,133.69309289332202,272.5,0.0,0.0
2020-01-09 10:00:00,0.0,64.96570874691066,141.30687843930198,272.5,0.0,0.0
2020-01-09 11:00:00,0.0,67.56587226617997,137.637610303342,272.5,0.0,0.0
2020-01-09 12:00:00,0.0,52.28587226618,134.64558928830198,272.5,0.0,0.0
2020-01-09 13:00:00,0.0,60.145872266180014,140.92099201032198,272.5,0.0,0.0
2020-01-09 14:00:00,0.0,66.99587226618003,149.77784551230198,272.5,0.0,0.0
2020-01-09 15:00:00,0.0,67.96587226618,159.12315955232202,272.5,0.0,0.0
2020-01-09 16:00:00,0.0,67.13097226617994,161.725172913302,272.5,0.0,0.0
2020-01-09 17:00:00,0.0,64.66167226618,170.73591005732203,259.81359825284807,0.0,0.0
2020-01-09 18:00:00,0.0,69.04717226618001,133.2094595859218,260.42359825284814,0.0,0.0
2020-01-09 19:00:00,0.0,113.57667226617997,166.86697054907094,96.77902021429901,0.0,0.0
2020-01-09 20:00:00,0.0,114.38667226618,163.716970549074,109.372858953296,0.0,0.0
2020-01-09 21:00:00,0.0,99.09087226617997,159.28171824736728,147.90506126100277,0.0,0.0
2020-01-09 22:00:00,0.0,55.37667226618,187.5499813753701,217.91499999999996,0.0,0.0
2020-01-09 23:00:00,0.0,25.704172266180002,191.34476531852798,257.47999999999996,0.0,0.0
2020-01-10 00:00:00,0.0,0.0,177.04376531852796,272.5,0.0,24.703502091067918
2020-01-10 01:00:00,0.0,0.0,169.63376531852796,272.5,0.0,39.43530282933999
2020-01-10 02:00:00,0.0,0.0,171.10376531852796,272.5,0.0,49.00000282934
2020-01-10 03:00:00,0.0,0.0,167.95376531852796,272.5,0.0,49.94530282934002
2020-01-10 04:00:00,0.0,0.0,166.84376531852797,272.5,0.0,45.64530282933999
2020-01-10 05:00:00,0.0,0.0,160.87376531852797,267.3783190840515,0.0,34.58180282933999
2020-01-10 06:00:00,0.0,2.9080743588500235,155.382793957272,272.5,0.0,0.0
2020-01-10 07:00:00,0.0,32.20807435884993,143.335085813272,272.5,0.0,0.0
2020-01-10 08:00:00,0.0,39.528874358849905,147.15699340431198,272.5,0.0,0.0
2020-01-10 09:00:00,0.0,60.33807435884988,132.93182177927198,272.5,0.0,0.0
2020-01-10 10:00:00,0.0,58.771674358849936,137.1651851529238,272.5,0.0,0.0
2020-01-10 11:00:00,0.0,70.51807435884997,135.47766421327196,272.5,0.0,0.0
2020-01-10 12:00:00,0.0,51.36807435885002,130.590141015292,272.5,0.0,0.0
2020-01-10 13:00:00,0.0,61.93807435885003,137.675510171312,272.5,0.0,0.0
2020-01-10 14:00:00,0.0,70.76807435885001,146.11317014929196,272.5,0.0,0.0
2020-01-10 15:00:00,0.0,70.71807435885,156.67441644327198,272.5,0.0,0.0
2020-01-10 16:00:00,0.0,64.17807435885004,167.20619370131197,272.5,0.0,0.0
2020-01-10 17:00:00,0.0,59.828074358849925,180.40683534764017,272.5,0.0,0.0
2020-01-10 18:00:00,0.0,63.76587435885007,190.10485814503983,226.95100000000014,0.0,0.0
2020-01-10 19:00:00,0.0,121.01887435885003,161.43465330537998,149.22108135766,0.0,0.0
2020-01-10 20:00:00,0.0,116.32437435885004,161.88465330538,168.13305000966,0.0,0.0
2020-01-10 21:00:00,0.0,99.43807435885002,160.95628798104403,205.24126604299602,0.0,0.0
2020-01-10 22:00:00,0.0,43.98887435885,168.73586567504003,268.02139999999997,0.0,0.0
2020-01-10 23:00:00,0.0,0.0,151.1173206850401,260.7261,0.0,11.791125641150018
2020-01-11 00:00:00,0.0,0.0,180.06376531852797,272.5,0.0,18.931914616750042
2020-01-11 01:00:00,0.0,0.0,176.09376531852797,272.5,0.0,2.537195295998342
2020-01-11 02:00:00,0.0,0.0,172.21376531852798,272.5,0.0,21.166311409585166
2020-01-11 03:00:00,0.0,0.0,171.80376531852795,272.5,0.0,14.107111409585162
2020-01-11 04:00:00,0.0,0.0,173.39376531852795,272.5,0.0,14.259111409585167
2020-01-11 05:00:00,0.0,0.0,165.78376531852797,272.5,0.0,0.02711140958517433
2020-01-11 06:00:00,0.0,7.552888590414824,165.79934758134198,272.5,0.0,0.0
2020-01-11 07:00:00,0.0,5.040877911187613,161.58895160534203,272.5,0.0,0.0
2020-01-11 08:00:00,0.0,15.668672607427652,148.70298606530199,272.5,0.0,0.0
2020-01-11 09:00:00,0.0,36.44534285822921,136.878632066322,272.5,0.0,0.0
2020-01-11 10:00:00,0.0,25.565342858229243,144.729561297322,272.5,0.0,0.0
2020-01-11 11:00:00,0.0,31.342342858229287,136.425811219857,272.5,0.0,0.0
2020-01-11 12:00:00,0.0,29.775342858229095,136.32773836734205,272.5,0.0,0.0
2020-01-11 13:00:00,0.0,26.5353428582291,146.82666973832198,272.5,0.0,0.0
2020-01-11 14:00:00,0.0,29.20061675510312,154.598476447807,272.5,0.0,0.0
2020-01-11 15:00:00,0.0,24.58106200771818,159.16424883632197,272.5,0.0,0.0
2020-01-11 16:00:00,0.0,32.2279870854018,138.72578727463835,271.03,0.0,0.0
2020-01-11 17:00:00,0.0,40.51152454655997,139.51872514088004,256.24,0.0,0.0
2020-01-11 18:00:00,0.0,40.88182454656005,134.925315590054,223.81020233782613,0.0,0.0
2020-01-11 19:00:00,0.0,95.98182454656,152.38293587341,93.21809537747012,0.0,0.0
2020-01-11 20:00:00,0.0,88.73182454656,154.75293587341,107.75675217847007,0.0,0.0
2020-01-11 21:00:00,0.0,75.91102454656004,149.49627054907398,135.60172716780608,0.0,0.0
2020-01-11 22:00:00,0.0,27.813124546560008,137.056970549074,232.76202088880615,0.0,0.0
2020-01-11 23:00:00,0.0,0.0,186.53856531852796,240.82701067935216,0.0,5.4158754534400515
2020-01-12 00:00:00,0.0,0.0,172.45846531852797,272.5,0.0,5.990726333488055
2020-01-12 01:00:00,0.0,0.0,170.403765318528,260.94991908405154,0.0,16.869676875570022
2020-01-12 02:00:00,0.0,0.0,162.11196531852798,251.0310190840515,0.0,35.208876875569985
2020-01-12 03:00:00,0.0,0.0,166.043765318528,243.67681908405146,0.0,28.579676875570044
2020-01-12 04:00:00,0.0,0.0,159.344365318528,244.66831908405146,0.0,29.259676875569994
2020-01-12 05:00:00,0.0,0.0,157.74376531852798,219.12831908405158,0.0,33.80967687556999
2020-01-12 06:00:00,0.0,0.0,151.40423487381202,219.79831908405154,0.0,30.14867687556999
2020-01-12 07:00:00,0.0,0.0,130.00092025681204,227.0360190840515,0.0,17.029398165269992
2020-01-12 08:00:00,0.0,5.3509018347299735,126.37332921379199,255.9789190840515,0.0,0.0
2020-01-12 09:00:00,0.0,19.78090183472998,117.80811299481199,272.5,0.0,0.0
2020-01-12 10:00:00,0.0,9.641701834729986,116.63616878683202,272.5,0.0,0.0
2020-01-12 11:00:00,0.0,16.332301834729986,114.26759511681205,272.5,0.0,0.0
2020-01-12 12:00:00,0.0,11.250901834730008,106.009443175812,272.5,0.0,0.0
2020-01-12 13:00:00,0.0,0.5017018347299844,106.29449240983202,272.5,0.0,0.0
2020-01-12 14:00:00,0.0,11.74090183472996,124.27001695281203,272.5,0.0,0.0
2020-01-12 15:00:00,0.0,8.619101834729978,123.26694914781206,272.5,0.0,0.0
2020-01-12 16:00:00,0.0,12.096779905689992,140.85322129879202,272.5,0.0,0.0
2020-01-12 17:00:00,0.0,14.163579905690014,155.02892366281205,272.5,0.0,0.0
2020-01-12 18:00:00,0.0,0.0,177.10968995915002,272.5,0.0,7.98125900196
2020-01-12 19:00:00,0.0,60.86464099804002,145.72685299056403,169.846988238586,0.0,0.0
2020-01-12 20:00:00,0.0,61.26464099804,144.510405420564,169.62698823858602,0.0,0.0
2020-01-12 21:00:00,0.0,44.02444099803998,128.78730542056405,225.38646392258605,0.0,0.0
2020-01-12 22:00:00,0.0,0.0,167.60047054415003,272.5,0.0,1.615359001959968
2020-01-12 23:00:00,0.0,4.263740998039989,171.315165318528,272.5,0.0,0.0
2020-01-13 00:00:00,0.0,0.0,167.223765318528,272.5,0.0,21.076159001960036
2020-01-13 01:00:00,0.0,0.0,163.413765318528,272.5,0.0,35.04615900196005
2020-01-13 02:00:00,0.0,0.0,160.413765318528,272.5,0.0,40.64615900196005
2020-01-13 03:00:00,0.0,0.0,158.92376531852798,272.5,0.0,47.36265900196007
2020-01-13 04:00:00,0.0,0.0,163.823765318528,272.5,0.0,45.830759001960054
2020-01-13 05:00:00,0.0,0.0,153.96996531852798,263.58831908405153,0.0,19.59835900196004
2020-01-13 06:00:00,0.0,13.428640998039953,153.920619579492,272.5,0.0,0.0
2020-01-13 07:00:00,0.0,27.365796654338055,150.60968391851205,272.5,0.0,0.0
2020-01-13 08:00:00,0.0,38.97389165233805,133.969330077512,272.5,0.0,0.0
2020-01-13 09:00:00,0.0,40.81297355352756,137.40703562249197,272.5,0.0,0.0
2020-01-13 10:00:00,0.0,43.262960282127544,148.39890664449206,272.5,0.0,0.0
2020-01-13 11:00:00,0.0,47.16559697658252,158.88018179423716,272.5,0.0,0.0
2020-01-13 12:00:00,0.0,33.52559697658256,107.43261901547197,272.5,0.0,0.0
2020-01-13 13:00:00,0.0,45.705596976582484,168.89152573063717,272.5,0.0,0.0
2020-01-13 14:00:00,0.0,36.532282180727556,164.97912860049206,272.5,0.0,0.0
2020-01-13 15:00:00,0.0,37.79983890604203,166.02543024228805,272.5,0.0,0.0
2020-01-13 16:00:00,0.0,6.20301148401802,179.56884589651202,272.5,0.0,0.0
2020-01-13 17:00:00,0.0,0.0,185.65481218951203,272.5,0.0,7.210759504981965
2020-01-13 18:00:00,0.0,9.991940495018056,199.305441833712,272.5,0.0,0.0
2020-01-13 19:00:00,0.0,62.594573479470014,159.75697998258002,197.6092114164801,0.0,0.0
2020-01-13 20:00:00,0.0,58.334573479470045,159.44101465824403,208.38145359381596,0.0,0.0
2020-01-13 21:00:00,0.0,25.734573479470008,160.4128319180601,272.5,0.0,0.0
2020-01-13 22:00:00,0.0,0.0,200.289065318528,272.5,0.0,16.466226520530007
2020-01-13 23:00:00,0.0,0.0,182.851165318528,272.5,0.0,62.316126520530005
2020-01-14 00:00:00,0.0,0.0,172.543765318528,272.5,0.0,87.75600795162997
2020-01-14 01:00:00,0.0,0.0,168.693765318528,272.5,0.0,118.33810795163
2020-01-14 02:00:00,0.0,0.0,167.64376531852798,272.5,0.0,118.87316334810998
2020-01-14 03:00:00,0.0,0.0,168.223765318528,272.5,0.0,120.59676334810999
2020-01-14 04:00:00,0.0,0.0,166.463765318528,272.5,0.0,116.19676334810998
2020-01-14 05:00:00,0.0,0.0,162.05376531852798,272.5,0.0,101.02676334811
2020-01-14 06:00:00,0.0,0.0,163.376026900002,272.5,0.0,69.72676334811001
2020-01-14 07:00:00,0.0,0.0,157.24250974696204,272.5,0.0,38.02676334810998
