,[28] - MISICUNI,[118] - SAN JACINTO,[25] - CORANI,[29] - MIGUILLA,[65] - SISTEMA ZONGO,[75] - CHOJLLA
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0004230181511881189,0.0004094982247165358,0.0012490217392816785,0.0018236663095148268,0.0001111110660484426,0.003966880922553406
2020-01-05 01:00:00,0.0008460363023762378,0.0008189964494330716,0.0024980434785633523,0.0036473326190296536,0.00022222213209688576,0.007933761845106812
2020-01-05 02:00:00,0.0012690544535643566,0.0012284946741496073,0.0037470652178450267,0.005470998928544481,0.00033333319814532887,0.011900642767660218
2020-01-05 03:00:00,0.0016920726047524755,0.0016379928988661432,0.004996086957126701,0.007294665238059307,0.000444444264193772,0.015867523690213624
2020-01-05 04:00:00,0.0021150907559405944,0.002047491123582679,0.006245108696408375,0.009118331547574136,0.0005555553302422152,0.01983440461276703
2020-01-05 05:00:00,0.002538108907128713,0.002456989348299215,0.007494130435690049,0.010941997857088962,0.0006666663962906583,0.023801285535320436
2020-01-05 06:00:00,0.0029611270583168323,0.0028664875730157508,0.008743152174971723,0.01276566416660379,0.0007777774623391015,0.027768166457873843
2020-01-05 07:00:00,0.003384145209504951,0.0032759857977322864,0.009992173914253397,0.014589330476118614,0.0008888885283875447,0.03173504738042725
2020-01-05 08:00:00,0.0038071633606930693,0.003685484022448822,0.01124119565353507,0.016412996785633443,0.000999999594435988,0.035701928302980655
2020-01-05 09:00:00,0.004230181511881188,0.004094982247165357,0.012490217392816744,0.01823666309514827,0.001111110660484431,0.03966880922553406
2020-01-05 10:00:00,0.004653199663069306,0.004504480471881893,0.013739239132098416,0.0200603294046631,0.0012222217265328743,0.04363569014808747
2020-01-05 11:00:00,0.005076217814257425,0.0049139786965984285,0.01498826087138009,0.02188399571417793,0.0013333327925813174,0.04760257107064087
2020-01-05 12:00:00,0.005499235965445544,0.005323476921314964,0.016237282610661763,0.023707662023692757,0.0014444438586297605,0.05156945199319428
2020-01-05 13:00:00,0.005922254116633662,0.0057329751460315,0.017486304349943436,0.025531328333207585,0.0015555549246782034,0.05553633291574769
2020-01-05 14:00:00,0.006345272267821781,0.006142473370748035,0.01873532608922511,0.027354994642722414,0.0016666659907266465,0.05950321383830109
2020-01-05 15:00:00,0.006768290419009899,0.006551971595464571,0.01998434782850678,0.029178660952237243,0.0017777770567750895,0.0634700947608545
2020-01-05 16:00:00,0.007191308570198018,0.006961469820181108,0.021233369567788457,0.03100232726175207,0.0018888881228235326,0.0674369756834079
2020-01-05 17:00:00,0.007614326721386137,0.007370968044897644,0.02248239130707013,0.0328259935712669,0.001999999188871976,0.07140385660596131
2020-01-05 18:00:00,0.008037344872574256,0.00778046626961418,0.023731413046351808,0.034649659880781725,0.002111110254920419,0.07537073752851473
2020-01-05 19:00:00,0.008460363023762374,0.008189964494330716,0.02498043478563348,0.03647332619029656,0.002222221320968862,0.07933761845106814
2020-01-05 20:00:00,0.008883381174950493,0.008599462719047253,0.026229456524915158,0.03829699249981139,0.002333332387017305,0.08330449937362155
2020-01-05 21:00:00,0.00930639932613861,0.00900896094376379,0.02747847826419683,0.040120658809326214,0.002444443453065748,0.08727138029617497
2020-01-05 22:00:00,0.009729417477326729,0.009418459168480326,0.02872750000347851,0.041944325118841046,0.002555554519114191,0.09123826121872838
2020-01-05 23:00:00,0.010152435628514847,0.00982795739319686,0.029976521742760182,0.04376799142835587,0.002666665585162634,0.0952051421412818
2020-01-06 00:00:00,0.01056494878633663,0.010154122280887249,0.03123076102479026,0.04568552291569207,0.002788887758787248,0.09937073509357873
2020-01-06 01:00:00,0.010977461944158414,0.010480287168577636,0.03248500030682033,0.04760305440302827,0.002911109932411862,0.10353632804587566
2020-01-06 02:00:00,0.011389975101980195,0.010806452056268023,0.03373923958885041,0.04952058589036446,0.003033332106036476,0.10770192099817259
2020-01-06 03:00:00,0.011802488259801978,0.01113261694395841,0.03499347887088049,0.05143811737770066,0.00315555427966109,0.11186751395046952
2020-01-06 04:00:00,0.01221500141762376,0.011458781831648796,0.03624771815291056,0.05335564886503686,0.003277776453285704,0.11603310690276646
2020-01-06 05:00:00,0.012627514575445543,0.011784946719339185,0.037501957434940635,0.05527318035237305,0.003399998626910318,0.12019869985506339
2020-01-06 06:00:00,0.013040027733267326,0.012111111607029573,0.03875619671697071,0.05719071183970925,0.003522220800534932,0.12436429280736033
2020-01-06 07:00:00,0.013452540891089108,0.012437276494719962,0.04001043599900079,0.05910824332704545,0.003644442974159546,0.12852988575965726
2020-01-06 08:00:00,0.013865054048910891,0.01276344138241035,0.04126467528103087,0.06102577481438165,0.0037666651477841597,0.1326954787119542
2020-01-06 09:00:00,0.014277567206732672,0.013089606270100739,0.04251891456306095,0.06294330630171785,0.003888887321408774,0.13686107166425113
2020-01-06 10:00:00,0.014690080364554456,0.013415771157791127,0.04377315384509103,0.06486083778905405,0.004011109495033388,0.14102666461654806
2020-01-06 11:00:00,0.015102593522376239,0.013741936045481516,0.04502739312712111,0.06677836927639023,0.004133331668658002,0.145192257568845
2020-01-06 12:00:00,0.01551510668019802,0.014068100933171903,0.04628163240915119,0.06869590076372643,0.004255553842282616,0.14935785052114192
2020-01-06 13:00:00,0.015927619838019803,0.014394265820862291,0.04753587169118127,0.07061343225106263,0.004377776015907229,0.15352344347343885
2020-01-06 14:00:00,0.016340132995841587,0.01472043070855268,0.04879011097321135,0.07253096373839885,0.004499998189531844,0.15768903642573578
2020-01-06 15:00:00,0.016752646153663366,0.015046595596243068,0.05004435025524143,0.07444849522573505,0.004622220363156458,0.16185462937803274
2020-01-06 16:00:00,0.01716515931148515,0.015372760483933457,0.05129858953727151,0.07636602671307124,0.004744442536781072,0.16602022233032968
2020-01-06 17:00:00,0.017577672469306933,0.015698925371623845,0.05255282881930159,0.07828355820040746,0.004866664710405686,0.1701858152826266
2020-01-06 18:00:00,0.017990185627128716,0.016025090259314236,0.053807068101331665,0.08020108968774366,0.004988886884030301,0.17435140823492354
2020-01-06 19:00:00,0.0184026987849505,0.016351255147004622,0.05506130738336175,0.08211862117507987,0.005111109057654915,0.17851700118722047
2020-01-06 20:00:00,0.01881521194277228,0.016677420034695013,0.056315546665391826,0.08403615266241607,0.005233331231279529,0.1826825941395174
2020-01-06 21:00:00,0.019227725100594062,0.0170035849223854,0.05756978594742191,0.08595368414975228,0.005355553404904144,0.18684818709181433
2020-01-06 22:00:00,0.019640238258415845,0.01732974981007579,0.05882402522945199,0.08787121563708848,0.005477775578528759,0.19101378004411126
2020-01-06 23:00:00,0.02005275141623763,0.017655914697766176,0.060078264511482064,0.08978874712442468,0.005599997752153373,0.1951793729964082
2020-01-07 00:00:00,0.020451172509504952,0.017924731913520776,0.06133482270119766,0.09166605067800165,0.005722219925777988,0.19927136890289254
2020-01-07 01:00:00,0.020849593602772283,0.018193549129275375,0.06259138089091325,0.09354335423157863,0.005844442099402602,0.20336336480937686
2020-01-07 02:00:00,0.02124801469603961,0.018462366345029974,0.06384793908062884,0.09542065778515559,0.005966664273027216,0.2074553607158612
2020-01-07 03:00:00,0.021646435789306938,0.01873118356078457,0.06510449727034442,0.09729796133873256,0.006088886446651831,0.21154735662234556
2020-01-07 04:00:00,0.022044856882574265,0.01900000077653917,0.06636105546006002,0.09917526489230953,0.0062111086202764456,0.21563935252882988
2020-01-07 05:00:00,0.022443277975841593,0.01926881799229377,0.06761761364977562,0.10105256844588649,0.00633333079390106,0.21973134843531422
2020-01-07 06:00:00,0.022841699069108923,0.019537635208048368,0.0688741718394912,0.10292987199946346,0.006455552967525675,0.22382334434179857
2020-01-07 07:00:00,0.02324012016237625,0.019806452423802967,0.07013073002920679,0.10480717555304042,0.006577775141150289,0.2279153402482829
2020-01-07 08:00:00,0.023638541255643578,0.020075269639557566,0.07138728821892239,0.1066844791066174,0.006699997314774903,0.23200733615476724
2020-01-07 09:00:00,0.024036962348910906,0.020344086855312162,0.07264384640863798,0.10856178266019437,0.006822219488399518,0.23609933206125158
2020-01-07 10:00:00,0.024435383442178236,0.02061290407106676,0.07390040459835356,0.11043908621377133,0.0069444416620241325,0.2401913279677359
2020-01-07 11:00:00,0.024833804535445564,0.02088172128682136,0.07515696278806916,0.1123163897673483,0.007066663835648747,0.24428332387422025
2020-01-07 12:00:00,0.02523222562871289,0.02115053850257596,0.07641352097778475,0.11419369332092527,0.007188886009273361,0.2483753197807046
2020-01-07 13:00:00,0.02563064672198022,0.02141935571833056,0.07767007916750034,0.11607099687450223,0.007311108182897976,0.25246731568718894
2020-01-07 14:00:00,0.026029067815247546,0.02168817293408516,0.07892663735721593,0.1179483004280792,0.00743333035652259,0.25655931159367323
2020-01-07 15:00:00,0.026427488908514877,0.021956990149839754,0.08018319554693153,0.11982560398165616,0.007555552530147205,0.2606513075001576
2020-01-07 16:00:00,0.026825910001782204,0.022225807365594354,0.08143975373664711,0.12170290753523313,0.0076777747037718195,0.2647433034066419
2020-01-07 17:00:00,0.02722433109504953,0.022494624581348953,0.0826963119263627,0.12358021108881011,0.007799996877396434,0.2688352993131263
2020-01-07 18:00:00,0.02762275218831686,0.022763441797103552,0.0839528701160783,0.12545751464238708,0.007922219051021048,0.2729272952196106
2020-01-07 19:00:00,0.028021173281584186,0.02303225901285815,0.08520942830579388,0.12733481819596404,0.008044441224645663,0.27701929112609497
2020-01-07 20:00:00,0.028419594374851517,0.02330107622861275,0.08646598649550948,0.129212121749541,0.008166663398270277,0.28111128703257926
2020-01-07 21:00:00,0.028818015468118845,0.023569893444367346,0.08772254468522507,0.13108942530311798,0.008288885571894892,0.2852032829390636
2020-01-07 22:00:00,0.029216436561386172,0.023838710660121946,0.08897910287494065,0.13296672885669494,0.008411107745519507,0.28929527884554795
2020-01-07 23:00:00,0.0296148576546535,0.024107527875876545,0.09023566106465625,0.1348440324102719,0.008533329919144121,0.2933872747520323
2020-01-08 00:00:00,0.030021221547920827,0.024398746526514397,0.09148903075622826,0.1366945173418178,0.008644440985192564,0.2974277527203983
2020-01-08 01:00:00,0.030427585441188156,0.024689965177152252,0.09274240044780027,0.1385450022733637,0.008755552051241006,0.30146823068876427
2020-01-08 02:00:00,0.030833949334455484,0.024981183827790108,0.09399577013937228,0.1403954872049096,0.00886666311728945,0.30550870865713026
2020-01-08 03:00:00,0.03124031322772281,0.025272402478427963,0.0952491398309443,0.1422459721364555,0.008977774183337893,0.3095491866254962
2020-01-08 04:00:00,0.03164667712099014,0.02556362112906582,0.09650250952251631,0.1440964570680014,0.009088885249386336,0.31358966459386217
2020-01-08 05:00:00,0.03205304101425747,0.02585483977970367,0.09775587921408832,0.14594694199954727,0.00919999631543478,0.31763014256222816
2020-01-08 06:00:00,0.032459404907524796,0.026146058430341526,0.09900924890566033,0.14779742693109316,0.009311107381483223,0.32167062053059414
2020-01-08 07:00:00,0.032865768800792124,0.02643727708097938,0.10026261859723234,0.14964791186263904,0.009422218447531666,0.3257110984989601
2020-01-08 08:00:00,0.03327213269405945,0.026728495731617237,0.10151598828880436,0.15149839679418492,0.009533329513580109,0.3297515764673261
2020-01-08 09:00:00,0.03367849658732678,0.027019714382255092,0.10276935798037637,0.1533488817257308,0.009644440579628554,0.3337920544356921
2020-01-08 10:00:00,0.03408486048059411,0.027310933032892948,0.10402272767194838,0.15519936665727668,0.009755551645676997,0.3378325324040581
2020-01-08 11:00:00,0.034491224373861436,0.027602151683530803,0.1052760973635204,0.15704985158882256,0.009866662711725442,0.34187301037242407
2020-01-08 12:00:00,0.034897588267128764,0.02789337033416866,0.1065294670550924,0.15890033652036845,0.009977773777773886,0.34591348834079005
2020-01-08 13:00:00,0.03530395216039609,0.028184588984806514,0.1077828367466644,0.16075082145191433,0.010088884843822329,0.349953966309156
2020-01-08 14:00:00,0.03571031605366342,0.02847580763544437,0.10903620643823642,0.1626013063834602,0.010199995909870774,0.35399444427752197
2020-01-08 15:00:00,0.03611667994693075,0.028767026286082225,0.11028957612980843,0.1644517913150061,0.010311106975919217,0.35803492224588795
2020-01-08 16:00:00,0.036523043840198076,0.02905824493672008,0.11154294582138044,0.16630227624655197,0.010422218041967662,0.36207540021425394
2020-01-08 17:00:00,0.036929407733465404,0.029349463587357936,0.11279631551295245,0.16815276117809785,0.010533329108016106,0.3661158781826199
2020-01-08 18:00:00,0.03733577162673273,0.02964068223799579,0.11404968520452446,0.17000324610964374,0.01064444017406455,0.3701563561509859
2020-01-08 19:00:00,0.03774213552000006,0.029931900888633647,0.11530305489609648,0.17185373104118962,0.010755551240112994,0.3741968341193519
2020-01-08 20:00:00,0.03814849941326739,0.030223119539271502,0.11655642458766849,0.1737042159727355,0.010866662306161439,0.3782373120877179
2020-01-08 21:00:00,0.038554863306534716,0.030514338189909358,0.1178097942792405,0.17555470090428138,0.010977773372209882,0.38227779005608387
2020-01-08 22:00:00,0.038961227199802044,0.030805556840547213,0.11906316397081251,0.17740518583582726,0.011088884438258327,0.38631826802444985
2020-01-08 23:00:00,0.03936759109306937,0.03109677549118507,0.12031653366238453,0.17925567076737314,0.01119999550430677,0.3903587459928158
2020-01-09 00:00:00,0.03983134812118818,0.033389786340576225,0.12157714994100577,0.18032140834314217,0.011322217677931385,0.38856398783925705
2020-01-09 01:00:00,0.040295105149306995,0.03568279718996738,0.12283776621962701,0.1813871459189112,0.011444439851556,0.3867692296856983
2020-01-09 02:00:00,0.04075886217742581,0.03797580803935853,0.12409838249824824,0.1824528834946802,0.011566662025180615,0.3849744715321396
2020-01-09 03:00:00,0.04122261920554462,0.04026881888874968,0.12535899877686948,0.18351862107044922,0.01168888419880523,0.38317971337858087
2020-01-09 04:00:00,0.04168637623366343,0.04256182973814083,0.12661961505549071,0.18458435864621825,0.011811106372429844,0.38138495522502214
2020-01-09 05:00:00,0.04215013326178224,0.04485484058753198,0.12788023133411197,0.18565009622198728,0.011933328546054459,0.3795901970714634
2020-01-09 06:00:00,0.042613890289901056,0.047147851436923134,0.1291408476127332,0.1867158337977563,0.012055550719679073,0.3777954389179047
2020-01-09 07:00:00,0.04307764731801987,0.04944086228631429,0.13040146389135446,0.1877815713735253,0.012177772893303686,0.37600068076434595
2020-01-09 08:00:00,0.04354140434613868,0.05173387313570545,0.1316620801699757,0.18884730894929433,0.0122999950669283,0.3742059226107872
2020-01-09 09:00:00,0.044005161374257494,0.054026883985096606,0.13292269644859692,0.18991304652506336,0.012422217240552915,0.3724111644572285
2020-01-09 10:00:00,0.0444689184023763,0.056319894834487766,0.13418331272721817,0.19097878410083238,0.01254443941417753,0.37061640630366977
2020-01-09 11:00:00,0.04493267543049512,0.05861290568387892,0.1354439290058394,0.1920445216766014,0.012666661587802145,0.36882164815011104
2020-01-09 12:00:00,0.045396432458613925,0.06090591653327008,0.13670454528446063,0.1931102592523704,0.01278888376142676,0.3670268899965523
2020-01-09 13:00:00,0.04586018948673274,0.06319892738266124,0.1379651615630819,0.19417599682813944,0.012911105935051374,0.3652321318429936
2020-01-09 14:00:00,0.046323946514851555,0.06549193823205239,0.13922577784170312,0.19524173440390846,0.013033328108675989,0.36343737368943485
2020-01-09 15:00:00,0.04678770354297036,0.06778494908144356,0.14048639412032438,0.1963074719796775,0.013155550282300603,0.3616426155358761
2020-01-09 16:00:00,0.04725146057108918,0.07007795993083471,0.1417470103989456,0.19737320955544652,0.013277772455925218,0.3598478573823174
2020-01-09 17:00:00,0.047715217599207986,0.07237097078022586,0.14300762667756683,0.19843894713121554,0.013399994629549833,0.35805309922875866
2020-01-09 18:00:00,0.0481789746273268,0.07466398162961703,0.1442682429561881,0.19950468470698454,0.013522216803174445,0.35625834107519994
2020-01-09 19:00:00,0.04864273165544561,0.07695699247900759,0.14552885923480932,0.20057042228275357,0.01364443897679906,0.3544635829216412
2020-01-09 20:00:00,0.049106488683564424,0.07925000332839874,0.14678947551343055,0.2016361598585226,0.013766661150423675,0.3526688247680825
2020-01-09 21:00:00,0.04957024571168324,0.0815430141777899,0.1480500917920518,0.20270189743429162,0.01388888332404829,0.35087406661452375
2020-01-09 22:00:00,0.05003400273980205,0.08383602502718106,0.14931070807067304,0.20376763501006065,0.014011105497672904,0.349079308460965
2020-01-09 23:00:00,0.05049775976792086,0.08612903587657222,0.1505713243492943,0.20483337258582965,0.014133327671297519,0.3472845503074063
2020-01-10 00:00:00,0.05100276811188126,0.0892965987329398,0.15188266673695613,0.20596615671667634,0.014266660952498303,0.34564434595812005
2020-01-10 01:00:00,0.051507776455841654,0.09246416158930737,0.153194009124618,0.20709894084752303,0.014399994233699089,0.34400414160883375
2020-01-10 02:00:00,0.05201278479980204,0.09563172444567494,0.15450535151227984,0.20823172497836973,0.014533327514899873,0.3423639372595475
2020-01-10 03:00:00,0.05251779314376244,0.09879928730204252,0.15581669389994168,0.20936450910921642,0.014666660796100657,0.3407237329102612
2020-01-10 04:00:00,0.053022801487722836,0.1019668501584101,0.15712803628760352,0.21049729324006308,0.014799994077301443,0.33908352856097496
2020-01-10 05:00:00,0.05352780983168323,0.10513441301477769,0.15843937867526536,0.21163007737090977,0.014933327358502228,0.33744332421168866
2020-01-10 06:00:00,0.05403281817564363,0.10830197587114528,0.1597507210629272,0.21276286150175647,0.015066660639703014,0.3358031198624024
2020-01-10 07:00:00,0.054537826519604024,0.11146953872751286,0.16106206345058904,0.21389564563260316,0.015199993920903798,0.33416291551311617
2020-01-10 08:00:00,0.05504283486356442,0.11463710158388045,0.1623734058382509,0.21502842976344985,0.015333327202104582,0.33252271116382986
2020-01-10 09:00:00,0.055547843207524816,0.11780466444024804,0.16368474822591275,0.21616121389429652,0.015466660483305368,0.3308825068145436
2020-01-10 10:00:00,0.05605285155148521,0.12097222729661562,0.1649960906135746,0.2172939980251432,0.015599993764506152,0.3292423024652573
2020-01-10 11:00:00,0.05655785989544561,0.12413979015298321,0.16630743300123643,0.2184267821559899,0.015733327045706937,0.3276020981159711
2020-01-10 12:00:00,0.057062868239406,0.1273073530093508,0.16761877538889827,0.2195595662868366,0.01586666032690772,0.32596189376668483
2020-01-10 13:00:00,0.057567876583366394,0.13047491586571838,0.1689301177765601,0.2206923504176833,0.01599999360810851,0.32432168941739853
2020-01-10 14:00:00,0.05807288492732679,0.13364247872208598,0.17024146016422198,0.22182513454852998,0.016133326889309293,0.3226814850681123
2020-01-10 15:00:00,0.058577893271287186,0.13681004157845356,0.17155280255188382,0.22295791867937664,0.016266660170510077,0.321041280718826
2020-01-10 16:00:00,0.05908290161524758,0.13997760443482116,0.17286414493954566,0.22409070281022334,0.01639999345171086,0.31940107636953974
2020-01-10 17:00:00,0.05958790995920798,0.14314516729118873,0.1741754873272075,0.22522348694107003,0.016533326732911646,0.31776087202025344
2020-01-10 18:00:00,0.060092918303168374,0.14631273014755633,0.17548682971486934,0.22635627107191672,0.01666666001411243,0.3161206676709672
2020-01-10 19:00:00,0.06059792664712877,0.1494802930039239,0.17679817210253118,0.2274890552027634,0.016799993295313218,0.31448046332168095
2020-01-10 20:00:00,0.06110293499108917,0.1526478558602915,0.17810951449019305,0.22862183933361008,0.016933326576514002,0.31284025897239465
2020-01-10 21:00:00,0.061607943335049556,0.15581541871665908,0.1794208568778549,0.22975462346445677,0.017066659857714786,0.3112000546231084
2020-01-10 22:00:00,0.06211295167900995,0.15898298157302668,0.18073219926551673,0.23088740759530346,0.01719999313891557,0.3095598502738221
2020-01-10 23:00:00,0.06261796002297035,0.16215054442939425,0.18204354165317857,0.23202019172615015,0.017333326420116354,0.30791964592453586
2020-01-11 00:00:00,0.06317062516663371,0.16397043697820396,0.1834195235972101,0.2331932037907561,0.01746665970131714,0.3067669834984838
2020-01-11 01:00:00,0.06372329031029708,0.16579032952701367,0.1847955055412416,0.23520460045591365,0.017599992982517926,0.3111607273008658
2020-01-11 02:00:00,0.06427595545396045,0.16761022207582338,0.18617148748527315,0.23721599712107125,0.01773332626371871,0.3155544711032478
2020-01-11 03:00:00,0.06482862059762382,0.16943011462463312,0.18754746942930467,0.23922739378622881,0.017866659544919495,0.3199482149056298
2020-01-11 04:00:00,0.06538128574128718,0.17125000717344283,0.1889234513733362,0.2412387904513864,0.01799999282612028,0.3243419587080118
2020-01-11 05:00:00,0.06593395088495056,0.17306989972225253,0.1902994333173677,0.24325018711654398,0.018133326107321063,0.32873570251039375
2020-01-11 06:00:00,0.06648661602861393,0.17488979227106224,0.19167541526139922,0.24526158378170157,0.01826665938852185,0.33312944631277575
2020-01-11 07:00:00,0.0670392811722773,0.17670968481987195,0.19305139720543074,0.24727298044685914,0.018399992669722635,0.3329319892732904
2020-01-11 08:00:00,0.06759194631594066,0.17852957736868166,0.19442737914946226,0.24928437711201673,0.01853332595092342,0.331597572440485
