TIMESTAMP,SAN JACINTO,KILPANI,LANDARA,PUNUTUMA
31/12/1979,109,0.9,0.9,0.9
01/01/1980,109,0.9,0.9,0.9
02/01/1980,53.63,0.81,0.81,0.81
03/01/1980,39.5,0.73,0.73,0.73
04/01/1980,33.68,0.65,0.65,0.65
05/01/1980,32.45,0.58,0.58,0.58
06/01/1980,34.83,0.53,0.53,0.53
07/01/1980,35.73,0.49,0.49,0.49
08/01/1980,37.9,0.46,0.46,0.46
09/01/1980,43.62,0.43,0.43,0.43
10/01/1980,53.62,0.42,0.42,0.42
11/01/1980,54.14,0.4,0.4,0.4
12/01/1980,42.28,0.4,0.4,0.4
13/01/1980,57.24,0.41,0.41,0.41
14/01/1980,61.55,0.4,0.4,0.4
15/01/1980,50.19,0.38,0.38,0.38
16/01/1980,41.74,0.36,0.36,0.36
17/01/1980,36.21,0.36,0.36,0.36
18/01/1980,40.43,0.36,0.36,0.36
19/01/1980,48.33,0.38,0.38,0.38
20/01/1980,68.31,0.48,0.48,0.48
21/01/1980,62.56,0.51,0.51,0.51
22/01/1980,40.46,0.51,0.51,0.51
23/01/1980,39.01,0.52,0.52,0.52
24/01/1980,41.38,0.5,0.5,0.5
25/01/1980,37.98,0.49,0.49,0.49
26/01/1980,31.78,0.46,0.46,0.46
27/01/1980,29.6,0.44,0.44,0.44
28/01/1980,41.12,0.49,0.49,0.49
29/01/1980,44.16,0.5,0.5,0.5
30/01/1980,34.07,0.46,0.46,0.46
31/01/1980,26.34,0.42,0.42,0.42
01/02/1980,22.08,0.41,0.41,0.41
02/02/1980,21.37,0.4,0.4,0.4
03/02/1980,23.05,0.39,0.39,0.39
04/02/1980,24.36,0.37,0.37,0.37
05/02/1980,23.17,0.35,0.35,0.35
06/02/1980,21.16,0.34,0.34,0.34
07/02/1980,19.84,0.34,0.34,0.34
08/02/1980,18.37,0.32,0.32,0.32
09/02/1980,16.93,0.31,0.31,0.31
10/02/1980,16.73,0.3,0.3,0.3
11/02/1980,16.6,0.32,0.32,0.32
12/02/1980,15.73,0.34,0.34,0.34
13/02/1980,15,0.34,0.34,0.34
14/02/1980,19.28,0.34,0.34,0.34
15/02/1980,37.89,0.39,0.39,0.39
16/02/1980,46.39,0.46,0.46,0.46
17/02/1980,35.19,0.47,0.47,0.47
18/02/1980,30.13,0.54,0.54,0.54
19/02/1980,47.59,0.57,0.57,0.57
20/02/1980,58.2,0.52,0.52,0.52
21/02/1980,49.31,0.48,0.48,0.48
22/02/1980,36.74,0.46,0.46,0.46
23/02/1980,27.01,0.43,0.43,0.43
24/02/1980,26.56,0.41,0.41,0.41
25/02/1980,33.72,0.39,0.39,0.39
26/02/1980,33.9,0.38,0.38,0.38
27/02/1980,28.37,0.37,0.37,0.37
28/02/1980,23.18,0.34,0.34,0.34
29/02/1980,23.18,0.34,0.34,0.34
01/03/1980,43.29,0.34,0.34,0.34
02/03/1980,52.54,0.35,0.35,0.35
03/03/1980,35.32,0.41,0.41,0.41
04/03/1980,25.19,0.45,0.45,0.45
05/03/1980,19.86,0.46,0.46,0.46
06/03/1980,34.34,0.48,0.48,0.48
07/03/1980,68.98,0.5,0.5,0.5
08/03/1980,75.77,0.53,0.53,0.53
09/03/1980,52.91,0.55,0.55,0.55
10/03/1980,42.71,0.55,0.55,0.55
11/03/1980,47.25,0.52,0.52,0.52
12/03/1980,48.74,0.48,0.48,0.48
13/03/1980,38.53,0.44,0.44,0.44
14/03/1980,27.87,0.41,0.41,0.41
15/03/1980,25.63,0.37,0.37,0.37
16/03/1980,23.93,0.34,0.34,0.34
17/03/1980,19.7,0.33,0.33,0.33
18/03/1980,16.21,0.31,0.31,0.31
19/03/1980,13.91,0.33,0.33,0.33
20/03/1980,12.55,0.35,0.35,0.35
21/03/1980,12.97,0.36,0.36,0.36
22/03/1980,13,0.36,0.36,0.36
23/03/1980,29.08,0.35,0.35,0.35
24/03/1980,38.61,0.33,0.33,0.33
25/03/1980,32.74,0.31,0.31,0.31
26/03/1980,35.03,0.31,0.31,0.31
27/03/1980,31.14,0.31,0.31,0.31
28/03/1980,22.41,0.29,0.29,0.29
29/03/1980,20.83,0.28,0.28,0.28
30/03/1980,35.87,0.28,0.28,0.28
31/03/1980,41.73,0.29,0.29,0.29
01/04/1980,31.85,0.28,0.28,0.28
02/04/1980,24.16,0.27,0.27,0.27
03/04/1980,18.52,0.25,0.25,0.25
04/04/1980,15.83,0.24,0.24,0.24
05/04/1980,15.06,0.24,0.24,0.24
06/04/1980,14.54,0.23,0.23,0.23
07/04/1980,13.94,0.22,0.22,0.22
08/04/1980,12.51,0.22,0.22,0.22
09/04/1980,11.03,0.21,0.21,0.21
10/04/1980,10.68,0.21,0.21,0.21
11/04/1980,10.34,0.2,0.2,0.2
12/04/1980,9.57,0.2,0.2,0.2
13/04/1980,9.05,0.19,0.19,0.19
14/04/1980,8.67,0.19,0.19,0.19
15/04/1980,8.39,0.19,0.19,0.19
16/04/1980,8.17,0.18,0.18,0.18
17/04/1980,7.98,0.18,0.18,0.18
18/04/1980,7.81,0.18,0.18,0.18
19/04/1980,7.64,0.18,0.18,0.18
20/04/1980,7.5,0.18,0.18,0.18
21/04/1980,7.38,0.17,0.17,0.17
22/04/1980,7.27,0.17,0.17,0.17
23/04/1980,7.17,0.17,0.17,0.17
24/04/1980,7.09,0.17,0.17,0.17
25/04/1980,7,0.17,0.17,0.17
26/04/1980,6.92,0.16,0.16,0.16
27/04/1980,6.83,0.16,0.16,0.16
28/04/1980,6.76,0.16,0.16,0.16
29/04/1980,9.86,0.16,0.16,0.16
30/04/1980,14.18,0.16,0.16,0.16
01/05/1980,12.57,0.16,0.16,0.16
02/05/1980,10.66,0.16,0.16,0.16
03/05/1980,9.4,0.15,0.15,0.15
04/05/1980,8.56,0.15,0.15,0.15
05/05/1980,7.97,0.15,0.15,0.15
06/05/1980,7.55,0.15,0.15,0.15
07/05/1980,7.22,0.15,0.15,0.15
08/05/1980,6.97,0.15,0.15,0.15
09/05/1980,6.76,0.15,0.15,0.15
10/05/1980,6.58,0.15,0.15,0.15
11/05/1980,6.44,0.14,0.14,0.14
12/05/1980,6.31,0.14,0.14,0.14
13/05/1980,6.2,0.14,0.14,0.14
14/05/1980,6.1,0.14,0.14,0.14
15/05/1980,6.07,0.14,0.14,0.14
16/05/1980,6.65,0.14,0.14,0.14
17/05/1980,7.53,0.14,0.14,0.14
18/05/1980,7.42,0.14,0.14,0.14
19/05/1980,6.97,0.14,0.14,0.14
20/05/1980,6.64,0.14,0.14,0.14
21/05/1980,6.38,0.14,0.14,0.14
22/05/1980,6.18,0.13,0.13,0.13
23/05/1980,6.02,0.13,0.13,0.13
24/05/1980,5.88,0.13,0.13,0.13
25/05/1980,5.76,0.13,0.13,0.13
26/05/1980,5.66,0.13,0.13,0.13
27/05/1980,5.57,0.13,0.13,0.13
28/05/1980,5.48,0.13,0.13,0.13
29/05/1980,5.41,0.13,0.13,0.13
30/05/1980,5.34,0.13,0.13,0.13
31/05/1980,5.27,0.13,0.13,0.13
01/06/1980,5.22,0.12,0.12,0.12
02/06/1980,5.16,0.12,0.12,0.12
03/06/1980,5.11,0.12,0.12,0.12
04/06/1980,5.06,0.12,0.12,0.12
05/06/1980,5.01,0.12,0.12,0.12
06/06/1980,4.96,0.12,0.12,0.12
07/06/1980,4.92,0.12,0.12,0.12
08/06/1980,4.87,0.12,0.12,0.12
09/06/1980,4.83,0.12,0.12,0.12
10/06/1980,4.79,0.12,0.12,0.12
11/06/1980,4.75,0.12,0.12,0.12
12/06/1980,4.71,0.12,0.12,0.12
13/06/1980,4.67,0.11,0.11,0.11
14/06/1980,4.63,0.11,0.11,0.11
15/06/1980,4.6,0.11,0.11,0.11
16/06/1980,4.56,0.11,0.11,0.11
17/06/1980,4.53,0.11,0.11,0.11
18/06/1980,4.49,0.11,0.11,0.11
19/06/1980,4.46,0.11,0.11,0.11
20/06/1980,4.44,0.11,0.11,0.11
21/06/1980,4.41,0.11,0.11,0.11
22/06/1980,4.38,0.11,0.11,0.11
23/06/1980,4.35,0.11,0.11,0.11
24/06/1980,4.31,0.11,0.11,0.11
25/06/1980,4.28,0.11,0.11,0.11
26/06/1980,4.25,0.11,0.11,0.11
27/06/1980,4.22,0.1,0.1,0.1
28/06/1980,4.19,0.1,0.1,0.1
29/06/1980,4.16,0.1,0.1,0.1
30/06/1980,4.13,0.1,0.1,0.1
01/07/1980,4.1,0.1,0.1,0.1
02/07/1980,4.07,0.1,0.1,0.1
03/07/1980,4.04,0.1,0.1,0.1
04/07/1980,4.01,0.1,0.1,0.1
05/07/1980,3.99,0.1,0.1,0.1
06/07/1980,3.96,0.1,0.1,0.1
07/07/1980,3.93,0.1,0.1,0.1
08/07/1980,3.91,0.1,0.1,0.1
09/07/1980,3.88,0.1,0.1,0.1
10/07/1980,3.85,0.1,0.1,0.1
11/07/1980,3.83,0.1,0.1,0.1
12/07/1980,3.8,0.1,0.1,0.1
13/07/1980,3.78,0.1,0.1,0.1
14/07/1980,3.75,0.1,0.1,0.1
15/07/1980,3.73,0.1,0.1,0.1
16/07/1980,3.7,0.09,0.09,0.09
17/07/1980,3.68,0.09,0.09,0.09
18/07/1980,3.66,0.09,0.09,0.09
19/07/1980,3.63,0.09,0.09,0.09
20/07/1980,3.61,0.09,0.09,0.09
21/07/1980,3.59,0.09,0.09,0.09
22/07/1980,3.56,0.09,0.09,0.09
23/07/1980,3.54,0.09,0.09,0.09
24/07/1980,3.52,0.09,0.09,0.09
25/07/1980,3.5,0.09,0.09,0.09
26/07/1980,3.47,0.09,0.09,0.09
27/07/1980,3.45,0.09,0.09,0.09
28/07/1980,3.43,0.09,0.09,0.09
29/07/1980,3.41,0.09,0.09,0.09
30/07/1980,3.39,0.09,0.09,0.09
31/07/1980,3.37,0.09,0.09,0.09
01/08/1980,3.35,0.09,0.09,0.09
02/08/1980,3.33,0.09,0.09,0.09
03/08/1980,3.31,0.08,0.08,0.08
04/08/1980,3.31,0.08,0.08,0.08
05/08/1980,3.38,0.08,0.08,0.08
06/08/1980,3.4,0.08,0.08,0.08
07/08/1980,3.36,0.08,0.08,0.08
08/08/1980,3.32,0.08,0.08,0.08
09/08/1980,3.29,0.08,0.08,0.08
10/08/1980,3.26,0.08,0.08,0.08
11/08/1980,3.57,0.08,0.08,0.08
12/08/1980,3.98,0.08,0.08,0.08
13/08/1980,3.86,0.08,0.08,0.08
14/08/1980,3.7,0.09,0.09,0.09
15/08/1980,3.57,0.1,0.1,0.1
16/08/1980,3.47,0.1,0.1,0.1
17/08/1980,3.38,0.09,0.09,0.09
18/08/1980,3.31,0.09,0.09,0.09
19/08/1980,3.25,0.09,0.09,0.09
20/08/1980,3.19,0.09,0.09,0.09
21/08/1980,3.15,0.09,0.09,0.09
22/08/1980,3.11,0.09,0.09,0.09
23/08/1980,3.09,0.08,0.08,0.08
24/08/1980,3.06,0.09,0.09,0.09
25/08/1980,3.04,0.09,0.09,0.09
26/08/1980,3.02,0.09,0.09,0.09
27/08/1980,3.01,0.09,0.09,0.09
28/08/1980,2.99,0.09,0.09,0.09
29/08/1980,2.96,0.09,0.09,0.09
30/08/1980,2.92,0.09,0.09,0.09
31/08/1980,2.89,0.1,0.1,0.1
01/09/1980,2.87,0.1,0.1,0.1
02/09/1980,2.84,0.1,0.1,0.1
03/09/1980,2.82,0.1,0.1,0.1
04/09/1980,2.8,0.1,0.1,0.1
05/09/1980,2.78,0.1,0.1,0.1
06/09/1980,2.76,0.1,0.1,0.1
07/09/1980,2.74,0.1,0.1,0.1
08/09/1980,2.72,0.1,0.1,0.1
09/09/1980,2.7,0.1,0.1,0.1
10/09/1980,2.68,0.09,0.09,0.09
11/09/1980,2.67,0.09,0.09,0.09
12/09/1980,2.65,0.09,0.09,0.09
13/09/1980,2.63,0.09,0.09,0.09
14/09/1980,2.62,0.09,0.09,0.09
15/09/1980,2.6,0.09,0.09,0.09
16/09/1980,2.59,0.08,0.08,0.08
17/09/1980,2.57,0.08,0.08,0.08
18/09/1980,2.56,0.08,0.08,0.08
19/09/1980,2.54,0.08,0.08,0.08
20/09/1980,2.53,0.08,0.08,0.08
21/09/1980,2.51,0.08,0.08,0.08
22/09/1980,2.5,0.07,0.07,0.07
23/09/1980,2.49,0.07,0.07,0.07
24/09/1980,2.47,0.07,0.07,0.07
25/09/1980,2.46,0.07,0.07,0.07
26/09/1980,2.45,0.07,0.07,0.07
27/09/1980,2.43,0.07,0.07,0.07
28/09/1980,2.42,0.07,0.07,0.07
29/09/1980,2.41,0.07,0.07,0.07
30/09/1980,2.39,0.07,0.07,0.07
01/10/1980,2.51,0.07,0.07,0.07
02/10/1980,2.71,0.07,0.07,0.07
03/10/1980,2.66,0.07,0.07,0.07
04/10/1980,2.6,0.07,0.07,0.07
05/10/1980,2.55,0.07,0.07,0.07
06/10/1980,2.51,0.07,0.07,0.07
07/10/1980,2.47,0.07,0.07,0.07
08/10/1980,2.43,0.07,0.07,0.07
09/10/1980,2.4,0.07,0.07,0.07
10/10/1980,2.37,0.07,0.07,0.07
11/10/1980,2.35,0.07,0.07,0.07
12/10/1980,2.33,0.07,0.07,0.07
13/10/1980,2.31,0.07,0.07,0.07
14/10/1980,2.29,0.06,0.06,0.06
15/10/1980,2.27,0.06,0.06,0.06
16/10/1980,2.26,0.06,0.06,0.06
17/10/1980,2.97,0.07,0.07,0.07
18/10/1980,5.86,0.07,0.07,0.07
19/10/1980,7.42,0.07,0.07,0.07
20/10/1980,7.35,0.07,0.07,0.07
21/10/1980,13.6,0.07,0.07,0.07
22/10/1980,19.71,0.08,0.08,0.08
23/10/1980,16.97,0.08,0.08,0.08
24/10/1980,12.05,0.08,0.08,0.08
25/10/1980,8.33,0.08,0.08,0.08
26/10/1980,10.22,0.09,0.09,0.09
27/10/1980,20.75,0.1,0.1,0.1
28/10/1980,22.81,0.11,0.11,0.11
29/10/1980,19.08,0.11,0.11,0.11
30/10/1980,17.62,0.11,0.11,0.11
31/10/1980,14,0.12,0.12,0.12
01/11/1980,9.77,0.12,0.12,0.12
02/11/1980,6.96,0.12,0.12,0.12
03/11/1980,5.37,0.11,0.11,0.11
04/11/1980,4.47,0.1,0.1,0.1
05/11/1980,4.04,0.09,0.09,0.09
06/11/1980,3.67,0.09,0.09,0.09
07/11/1980,3.26,0.08,0.08,0.08
08/11/1980,3.03,0.08,0.08,0.08
09/11/1980,2.88,0.08,0.08,0.08
10/11/1980,2.72,0.07,0.07,0.07
11/11/1980,2.58,0.07,0.07,0.07
12/11/1980,2.47,0.07,0.07,0.07
13/11/1980,2.37,0.07,0.07,0.07
14/11/1980,2.32,0.07,0.07,0.07
15/11/1980,2.34,0.07,0.07,0.07
16/11/1980,4.52,0.07,0.07,0.07
17/11/1980,10.78,0.07,0.07,0.07
18/11/1980,12.09,0.08,0.08,0.08
19/11/1980,8.64,0.07,0.07,0.07
20/11/1980,6.36,0.08,0.08,0.08
21/11/1980,8.82,0.09,0.09,0.09
22/11/1980,12.58,0.09,0.09,0.09
23/11/1980,11.63,0.08,0.08,0.08
24/11/1980,8.62,0.08,0.08,0.08
25/11/1980,6.23,0.08,0.08,0.08
26/11/1980,4.85,0.08,0.08,0.08
27/11/1980,4.18,0.09,0.09,0.09
28/11/1980,5.49,0.1,0.1,0.1
29/11/1980,10.59,0.09,0.09,0.09
30/11/1980,12.77,0.09,0.09,0.09
01/12/1980,9.84,0.08,0.08,0.08
02/12/1980,7.06,0.08,0.08,0.08
03/12/1980,5.31,0.08,0.08,0.08
04/12/1980,4.63,0.08,0.08,0.08
05/12/1980,8.27,0.08,0.08,0.08
06/12/1980,18.06,0.08,0.08,0.08
07/12/1980,27.35,0.1,0.1,0.1
08/12/1980,21.6,0.11,0.11,0.11
09/12/1980,17.7,0.12,0.12,0.12
10/12/1980,16.74,0.13,0.13,0.13
11/12/1980,13.37,0.13,0.13,0.13
12/12/1980,11.79,0.12,0.12,0.12
13/12/1980,9.6,0.12,0.12,0.12
14/12/1980,7,0.11,0.11,0.11
15/12/1980,5.28,0.1,0.1,0.1
16/12/1980,4.23,0.1,0.1,0.1
17/12/1980,5.01,0.1,0.1,0.1
18/12/1980,10.51,0.1,0.1,0.1
19/12/1980,12.97,0.09,0.09,0.09
20/12/1980,10.25,0.08,0.08,0.08
21/12/1980,8.07,0.08,0.08,0.08
22/12/1980,6.5,0.08,0.08,0.08
23/12/1980,7.87,0.1,0.1,0.1
24/12/1980,11.88,0.11,0.11,0.11
25/12/1980,12.29,0.11,0.11,0.11
26/12/1980,11.41,0.1,0.1,0.1
27/12/1980,12.24,0.1,0.1,0.1
28/12/1980,10.92,0.1,0.1,0.1
29/12/1980,9.78,0.09,0.09,0.09
30/12/1980,8.22,0.09,0.09,0.09
31/12/1980,6.06,0.08,0.08,0.08
01/01/1981,14.62,0.11,0.11,0.11
02/01/1981,22.55,0.14,0.14,0.14
03/01/1981,20.09,0.15,0.15,0.15
04/01/1981,15.16,0.16,0.16,0.16
05/01/1981,10.85,0.2,0.2,0.2
06/01/1981,10.1,0.24,0.24,0.24
07/01/1981,15.38,0.4,0.4,0.4
08/01/1981,30.37,0.64,0.64,0.64
09/01/1981,55.35,0.68,0.68,0.68
10/01/1981,49.44,0.66,0.66,0.66
11/01/1981,43.94,0.63,0.63,0.63
12/01/1981,36.18,0.62,0.62,0.62
13/01/1981,26.28,0.59,0.59,0.59
14/01/1981,24.5,0.54,0.54,0.54
15/01/1981,25.88,0.49,0.49,0.49
16/01/1981,21.73,0.43,0.43,0.43
17/01/1981,15.27,0.39,0.39,0.39
18/01/1981,12.01,0.35,0.35,0.35
19/01/1981,10.16,0.32,0.32,0.32
20/01/1981,14.38,0.35,0.35,0.35
21/01/1981,22.37,0.41,0.41,0.41
22/01/1981,25.95,0.44,0.44,0.44
23/01/1981,20.46,0.49,0.49,0.49
24/01/1981,16.51,0.55,0.55,0.55
25/01/1981,18.21,0.52,0.52,0.52
26/01/1981,19.39,0.49,0.49,0.49
27/01/1981,24.12,0.49,0.49,0.49
28/01/1981,52.55,0.5,0.5,0.5
29/01/1981,70.77,0.5,0.5,0.5
30/01/1981,43.47,0.44,0.44,0.44
31/01/1981,19.99,0.39,0.39,0.39
01/02/1981,15.55,0.4,0.4,0.4
02/02/1981,22.09,0.43,0.43,0.43
03/02/1981,32.75,0.53,0.53,0.53
04/02/1981,60.28,0.57,0.57,0.57
05/02/1981,57.9,0.55,0.55,0.55
06/02/1981,35.08,0.54,0.54,0.54
07/02/1981,21.73,0.53,0.53,0.53
08/02/1981,20.63,0.53,0.53,0.53
09/02/1981,43.9,0.59,0.59,0.59
10/02/1981,58.56,0.6,0.6,0.6
11/02/1981,40.51,0.55,0.55,0.55
12/02/1981,28.27,0.51,0.51,0.51
13/02/1981,30.75,0.46,0.46,0.46
14/02/1981,33.63,0.41,0.41,0.41
15/02/1981,26.11,0.37,0.37,0.37
16/02/1981,19.07,0.35,0.35,0.35
17/02/1981,13.8,0.34,0.34,0.34
18/02/1981,9.14,0.34,0.34,0.34
19/02/1981,12.49,0.31,0.31,0.31
20/02/1981,22.27,0.29,0.29,0.29
21/02/1981,28.43,0.32,0.32,0.32
22/02/1981,30.2,0.33,0.33,0.33
23/02/1981,22.97,0.3,0.3,0.3
24/02/1981,14.33,0.27,0.27,0.27
25/02/1981,11.39,0.26,0.26,0.26
26/02/1981,16.33,0.27,0.27,0.27
27/02/1981,23.4,0.36,0.36,0.36
28/02/1981,23.03,0.45,0.45,0.45
01/03/1981,20.09,0.49,0.49,0.49
02/03/1981,23.29,0.52,0.52,0.52
03/03/1981,26.48,0.52,0.52,0.52
04/03/1981,21.74,0.57,0.57,0.57
05/03/1981,13.97,0.6,0.6,0.6
06/03/1981,8.76,0.57,0.57,0.57
07/03/1981,9.36,0.51,0.51,0.51
08/03/1981,13.72,0.44,0.44,0.44
09/03/1981,12.87,0.38,0.38,0.38
10/03/1981,8.8,0.34,0.34,0.34
11/03/1981,8.16,0.3,0.3,0.3
12/03/1981,11.62,0.27,0.27,0.27
13/03/1981,16.21,0.27,0.27,0.27
14/03/1981,13.74,0.26,0.26,0.26
15/03/1981,13.6,0.24,0.24,0.24
16/03/1981,13.53,0.23,0.23,0.23
17/03/1981,9.76,0.22,0.22,0.22
18/03/1981,7.18,0.22,0.22,0.22
19/03/1981,13.89,0.26,0.26,0.26
20/03/1981,28.34,0.33,0.33,0.33
21/03/1981,23.47,0.34,0.34,0.34
22/03/1981,13.19,0.37,0.37,0.37
23/03/1981,8.93,0.39,0.39,0.39
24/03/1981,6.72,0.37,0.37,0.37
25/03/1981,5.42,0.35,0.35,0.35
26/03/1981,4.43,0.34,0.34,0.34
27/03/1981,3.77,0.31,0.31,0.31
28/03/1981,3.29,0.28,0.28,0.28
29/03/1981,3,0.25,0.25,0.25
30/03/1981,2.87,0.23,0.23,0.23
31/03/1981,2.74,0.22,0.22,0.22
01/04/1981,2.58,0.21,0.21,0.21
02/04/1981,2.47,0.2,0.2,0.2
03/04/1981,2.47,0.18,0.18,0.18
04/04/1981,2.59,0.17,0.17,0.17
05/04/1981,2.53,0.16,0.16,0.16
06/04/1981,2.29,0.16,0.16,0.16
07/04/1981,6.58,0.16,0.16,0.16
08/04/1981,12.04,0.18,0.18,0.18
09/04/1981,19.72,0.2,0.2,0.2
10/04/1981,33.59,0.2,0.2,0.2
11/04/1981,39.87,0.21,0.21,0.21
12/04/1981,47.41,0.2,0.2,0.2
13/04/1981,38.13,0.19,0.19,0.19
14/04/1981,26.3,0.18,0.18,0.18
15/04/1981,19.62,0.17,0.17,0.17
16/04/1981,12.68,0.16,0.16,0.16
17/04/1981,8.32,0.15,0.15,0.15
18/04/1981,6.06,0.15,0.15,0.15
19/04/1981,4.77,0.14,0.14,0.14
20/04/1981,3.88,0.13,0.13,0.13
21/04/1981,3.25,0.13,0.13,0.13
22/04/1981,2.81,0.13,0.13,0.13
23/04/1981,2.5,0.12,0.12,0.12
24/04/1981,2.27,0.12,0.12,0.12
25/04/1981,2.09,0.12,0.12,0.12
26/04/1981,1.96,0.11,0.11,0.11
27/04/1981,1.85,0.11,0.11,0.11
28/04/1981,1.94,0.11,0.11,0.11
29/04/1981,2.04,0.11,0.11,0.11
30/04/1981,1.94,0.11,0.11,0.11
01/05/1981,1.84,0.11,0.11,0.11
02/05/1981,1.75,0.1,0.1,0.1
03/05/1981,1.67,0.1,0.1,0.1
04/05/1981,1.61,0.1,0.1,0.1
05/05/1981,1.56,0.1,0.1,0.1
06/05/1981,1.52,0.1,0.1,0.1
07/05/1981,1.48,0.1,0.1,0.1
08/05/1981,1.45,0.1,0.1,0.1
09/05/1981,1.42,0.1,0.1,0.1
10/05/1981,1.4,0.09,0.09,0.09
11/05/1981,1.38,0.09,0.09,0.09
12/05/1981,1.36,0.09,0.09,0.09
13/05/1981,1.34,0.09,0.09,0.09
14/05/1981,1.33,0.09,0.09,0.09
15/05/1981,1.31,0.09,0.09,0.09
16/05/1981,1.3,0.09,0.09,0.09
17/05/1981,1.29,0.09,0.09,0.09
18/05/1981,1.28,0.09,0.09,0.09
19/05/1981,1.28,0.09,0.09,0.09
20/05/1981,1.31,0.09,0.09,0.09
21/05/1981,1.37,0.09,0.09,0.09
22/05/1981,1.4,0.09,0.09,0.09
23/05/1981,1.37,0.09,0.09,0.09
24/05/1981,1.34,0.09,0.09,0.09
25/05/1981,1.32,0.08,0.08,0.08
26/05/1981,1.3,0.08,0.08,0.08
27/05/1981,1.29,0.08,0.08,0.08
28/05/1981,1.29,0.08,0.08,0.08
29/05/1981,1.28,0.08,0.08,0.08
30/05/1981,1.27,0.08,0.08,0.08
31/05/1981,1.25,0.08,0.08,0.08
01/06/1981,1.24,0.08,0.08,0.08
02/06/1981,1.23,0.08,0.08,0.08
03/06/1981,1.22,0.08,0.08,0.08
04/06/1981,1.21,0.08,0.08,0.08
05/06/1981,1.2,0.08,0.08,0.08
06/06/1981,1.19,0.08,0.08,0.08
07/06/1981,1.18,0.08,0.08,0.08
08/06/1981,1.17,0.08,0.08,0.08
09/06/1981,1.17,0.08,0.08,0.08
10/06/1981,1.16,0.08,0.08,0.08
11/06/1981,1.15,0.08,0.08,0.08
12/06/1981,1.15,0.08,0.08,0.08
13/06/1981,1.14,0.08,0.08,0.08
14/06/1981,1.13,0.08,0.08,0.08
15/06/1981,1.13,0.07,0.07,0.07
16/06/1981,1.12,0.07,0.07,0.07
17/06/1981,1.12,0.07,0.07,0.07
18/06/1981,1.11,0.07,0.07,0.07
19/06/1981,1.11,0.07,0.07,0.07
20/06/1981,1.1,0.07,0.07,0.07
21/06/1981,1.1,0.07,0.07,0.07
22/06/1981,1.09,0.07,0.07,0.07
23/06/1981,1.09,0.07,0.07,0.07
24/06/1981,1.08,0.07,0.07,0.07
25/06/1981,1.08,0.07,0.07,0.07
26/06/1981,1.07,0.07,0.07,0.07
27/06/1981,1.07,0.07,0.07,0.07
28/06/1981,1.06,0.07,0.07,0.07
29/06/1981,1.06,0.07,0.07,0.07
30/06/1981,1.06,0.07,0.07,0.07
01/07/1981,1.05,0.07,0.07,0.07
02/07/1981,1.05,0.07,0.07,0.07
03/07/1981,1.06,0.07,0.07,0.07
04/07/1981,1.05,0.07,0.07,0.07
05/07/1981,1.05,0.07,0.07,0.07
06/07/1981,1.04,0.07,0.07,0.07
07/07/1981,1.04,0.07,0.07,0.07
08/07/1981,1.03,0.07,0.07,0.07
09/07/1981,1.03,0.07,0.07,0.07
10/07/1981,1.02,0.07,0.07,0.07
11/07/1981,1.02,0.07,0.07,0.07
12/07/1981,1.01,0.06,0.06,0.06
13/07/1981,1.01,0.06,0.06,0.06
14/07/1981,1.01,0.06,0.06,0.06
15/07/1981,1,0.06,0.06,0.06
16/07/1981,1,0.06,0.06,0.06
17/07/1981,1,0.06,0.06,0.06
18/07/1981,1,0.06,0.06,0.06
19/07/1981,1,0.06,0.06,0.06
20/07/1981,0.99,0.06,0.06,0.06
21/07/1981,0.99,0.06,0.06,0.06
22/07/1981,0.99,0.06,0.06,0.06
23/07/1981,0.98,0.06,0.06,0.06
24/07/1981,0.98,0.06,0.06,0.06
25/07/1981,0.97,0.06,0.06,0.06
26/07/1981,0.97,0.06,0.06,0.06
27/07/1981,0.97,0.06,0.06,0.06
28/07/1981,0.96,0.06,0.06,0.06
29/07/1981,0.96,0.06,0.06,0.06
30/07/1981,0.95,0.06,0.06,0.06
31/07/1981,0.95,0.06,0.06,0.06
01/08/1981,0.95,0.06,0.06,0.06
02/08/1981,0.94,0.06,0.06,0.06
03/08/1981,0.94,0.06,0.06,0.06
04/08/1981,0.94,0.06,0.06,0.06
05/08/1981,0.93,0.06,0.06,0.06
06/08/1981,1.33,0.07,0.07,0.07
07/08/1981,2.33,0.1,0.1,0.1
08/08/1981,2.82,0.1,0.1,0.1
09/08/1981,3.06,0.1,0.1,0.1
10/08/1981,2.94,0.1,0.1,0.1
11/08/1981,2.54,0.09,0.09,0.09
12/08/1981,2.17,0.09,0.09,0.09
13/08/1981,1.9,0.09,0.09,0.09
14/08/1981,1.7,0.08,0.08,0.08
15/08/1981,1.55,0.08,0.08,0.08
16/08/1981,1.43,0.08,0.08,0.08
17/08/1981,1.34,0.08,0.08,0.08
18/08/1981,1.27,0.07,0.07,0.07
19/08/1981,1.21,0.07,0.07,0.07
20/08/1981,1.16,0.07,0.07,0.07
21/08/1981,1.12,0.07,0.07,0.07
22/08/1981,1.1,0.07,0.07,0.07
23/08/1981,1.08,0.07,0.07,0.07
24/08/1981,1.05,0.06,0.06,0.06
25/08/1981,1.03,0.06,0.06,0.06
26/08/1981,1,0.06,0.06,0.06
27/08/1981,0.98,0.06,0.06,0.06
28/08/1981,0.96,0.06,0.06,0.06
29/08/1981,0.95,0.06,0.06,0.06
