,SU,NO,CE
2020-01-01 00:00:00,1.15878152224,226.60876471146,681.46328521822
2020-01-01 01:00:00,1.15878152224,226.60876471146,680.5269027962199
2020-01-01 02:00:00,1.15878152224,226.60876471146,679.0797382952201
2020-01-01 03:00:00,1.15878152224,226.60876471146,677.70320523622
2020-01-01 04:00:00,1.15878152224,226.60876471146,676.8779141372199
2020-01-01 05:00:00,1.16014152224,226.60876471146,676.5250751672199
2020-01-01 06:00:00,6.58174031526,226.60876471146,678.50030186602
2020-01-01 07:00:00,18.82652864722,226.60876471146,690.47120737642
2020-01-01 08:00:00,29.641118471219997,226.60876471146,710.72587265242
2020-01-01 09:00:00,36.57039123822,226.60876471146,722.99024053522
2020-01-01 10:00:00,40.06731103526,226.60876471146,727.65863849482
2020-01-01 11:00:00,35.591737413240004,226.60876471146,730.07320367002
2020-01-01 12:00:00,29.55696797326,226.60876471146,728.89627510042
2020-01-01 13:00:00,26.66687192924,226.60876471146,726.25177512442
2020-01-01 14:00:00,25.50173871522,226.60876471146,721.9957107866201
2020-01-01 15:00:00,22.15286154422,226.60876471146,714.41925260722
2020-01-01 16:00:00,16.230753786239998,226.60876471146,704.46869759242
2020-01-01 17:00:00,9.03321984624,226.60876471146,693.13352796922
2020-01-01 18:00:00,2.96312626924,226.60876471146,681.77614526782
2020-01-01 19:00:00,1.15878152224,226.60876471146,678.10672165522
2020-01-01 20:00:00,1.15878152224,226.60876471146,679.12166594422
2020-01-01 21:00:00,1.15878152224,226.60876471146,679.35217316422
2020-01-01 22:00:00,1.15878152224,226.60876471146,678.52569188422
2020-01-01 23:00:00,1.15878152224,226.60876471146,677.76469800922
2020-01-02 00:00:00,1.06221640522,239.7413620829,712.36383905705
2020-01-02 01:00:00,1.06221640522,239.7413620829,712.2254288730501
2020-01-02 02:00:00,1.06221640522,239.7413620829,711.97400795105
2020-01-02 03:00:00,1.06221640522,239.7413620829,711.67123182005
2020-01-02 04:00:00,1.06221640522,239.7413620829,711.4764885690499
2020-01-02 05:00:00,1.06221640522,239.7413620829,711.3434407560501
2020-01-02 06:00:00,5.67744548722,239.7413620829,714.3542359266501
2020-01-02 07:00:00,19.372294793240002,239.7413620829,735.02558614685
2020-01-02 08:00:00,34.74849781322,239.7413620829,759.18633606965
2020-01-02 09:00:00,41.4887597352,239.7413620829,777.1739104662499
2020-01-02 10:00:00,44.912037533239996,239.7413620829,789.13067091725
2020-01-02 11:00:00,47.80442556924,239.7413620829,795.2342806434501
2020-01-02 12:00:00,47.244934930199996,239.7413620829,794.6228143662499
2020-01-02 13:00:00,43.429664949220005,239.7413620829,790.62532125605
2020-01-02 14:00:00,36.927515224240004,239.7413620829,781.8408195126499
2020-01-02 15:00:00,28.182304890199998,239.7413620829,768.19015996745
2020-01-02 16:00:00,18.0367257402,239.7413620829,749.6152705602499
2020-01-02 17:00:00,8.5140699332,239.7413620829,731.4400668012499
2020-01-02 18:00:00,2.5438406472399997,239.7413620829,716.4258918222499
2020-01-02 19:00:00,1.06221640522,239.7413620829,712.3233785940499
2020-01-02 20:00:00,1.06221640522,239.7413620829,712.36263852905
2020-01-02 21:00:00,1.06221640522,239.7413620829,712.6992569010499
2020-01-02 22:00:00,1.06221640522,239.7413620829,712.9895997480501
2020-01-02 23:00:00,1.06221640522,239.7413620829,713.11524665705
2020-01-03 00:00:00,1.15878152224,248.44194004627,756.45718678302
2020-01-03 01:00:00,1.15878152224,248.44194004627,756.1841511700201
2020-01-03 02:00:00,1.15878152224,248.44194004627,755.96097715302
2020-01-03 03:00:00,1.15878152224,248.44194004627,755.7757394800201
2020-01-03 04:00:00,1.15878152224,248.44194004627,755.5331206660201
2020-01-03 05:00:00,1.16306552224,248.44194004627,755.2231797070201
2020-01-03 06:00:00,11.933813016240002,248.44194004627,756.5262081988201
2020-01-03 07:00:00,26.846672510219996,248.44194004627,765.68925420402
2020-01-03 08:00:00,38.73884802022,248.44194004627,779.4424525930201
2020-01-03 09:00:00,47.15277970922,248.44194004627,794.50784927982
2020-01-03 10:00:00,52.04939803426,248.44194004627,809.46379388382
2020-01-03 11:00:00,53.99439649224,248.44194004627,821.73320188362
2020-01-03 12:00:00,52.69613970124,248.44194004627,825.74283685302
2020-01-03 13:00:00,48.32396107226,248.44194004627,823.35787616982
2020-01-03 14:00:00,41.475883838259996,248.44194004627,814.32256838382
2020-01-03 15:00:00,32.95823727822,248.44194004627,801.7998062224201
2020-01-03 16:00:00,22.77062701824,248.44194004627,787.76697833082
2020-01-03 17:00:00,11.983137091260001,248.44194004627,775.1228497798201
2020-01-03 18:00:00,3.0144167822199996,248.44194004627,762.91362231582
2020-01-03 19:00:00,1.15878152224,248.44194004627,757.59663337602
2020-01-03 20:00:00,1.15878152224,248.44194004627,758.02792337202
2020-01-03 21:00:00,1.15878152224,248.44194004627,757.66513041702
2020-01-03 22:00:00,1.15878152224,248.44194004627,757.1520723370201
2020-01-03 23:00:00,1.15878152224,248.44194004627,756.9549256990201
2020-01-04 00:00:00,1.2553466559,245.30162408453998,765.82693213167
2020-01-04 01:00:00,1.2553466559,245.30162408453998,765.06987990267
2020-01-04 02:00:00,1.2553466559,245.30162408453998,764.60169935667
2020-01-04 03:00:00,1.2553466559,245.30162408453998,764.3448004136701
2020-01-04 04:00:00,1.2553466559,245.30162408453998,764.1368580296701
2020-01-04 05:00:00,1.2553466559,245.30162408453998,764.00502413967
2020-01-04 06:00:00,2.9587544409200004,245.30162408453998,766.22054913807
2020-01-04 07:00:00,9.645936842899998,245.30162408453998,780.8975584472701
2020-01-04 08:00:00,20.3987667649,245.30162408453998,803.0755466918699
2020-01-04 09:00:00,31.5196603009,245.30162408453998,818.0012686298701
2020-01-04 10:00:00,40.959302587920014,245.30162408453998,827.2684057424701
2020-01-04 11:00:00,46.42159494588,245.30162408453998,831.82342290507
2020-01-04 12:00:00,47.91888864288001,245.30162408453998,829.2695920712699
2020-01-04 13:00:00,47.85619571992001,245.30162408453998,826.90789457247
2020-01-04 14:00:00,46.025069430920006,245.30162408453998,818.8643334122701
