,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,34.83361434337998,183.70056532433597,272.5,0.0,0.0
2020-01-05 01:00:00,0.0,23.347214343379996,175.591765324336,272.5,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,161.33796532433598,272.5,0.0,10.857591954090502
2020-01-05 03:00:00,0.0,0.0,166.98176532433598,272.5,0.0,3.1383919540905367
2020-01-05 04:00:00,0.0,0.0,165.031765324336,272.5,0.0,2.9583919540905157
2020-01-05 05:00:00,0.0,0.0,151.14176532433598,272.5,0.0,3.4383919540905055
2020-01-05 06:00:00,0.0,0.0,150.68207343885,272.5,0.0,12.930491954090503
2020-01-05 07:00:00,0.0,6.829008045909475,152.28445596949402,272.5,0.0,0.0
2020-01-05 08:00:00,0.0,23.673108045909498,137.25506133447402,272.5,0.0,0.0
2020-01-05 09:00:00,0.0,35.224508045909516,132.18462192947402,272.5,0.0,0.0
2020-01-05 10:00:00,0.0,35.6824080459095,120.54115906151401,272.5,0.0,0.0
2020-01-05 11:00:00,0.0,50.241608045909466,179.18176532433597,272.5,0.0,0.0
2020-01-05 12:00:00,0.0,45.221608045909484,171.86176532433598,272.5,0.0,0.0
2020-01-05 13:00:00,0.0,36.93630804590947,125.12453431451398,272.5,0.0,0.0
2020-01-05 14:00:00,0.0,41.30290804590948,137.630983546494,272.5,0.0,0.0
2020-01-05 15:00:00,0.0,35.56710804590946,148.41556511749403,272.5,0.0,0.0
2020-01-05 16:00:00,0.0,50.531608045909465,138.200298167494,272.5,0.0,0.0
2020-01-05 17:00:00,0.0,60.82160804590948,171.39647105751402,272.5,0.0,0.0
2020-01-05 18:00:00,0.0,70.5844080459095,181.15109524681003,272.5,0.0,0.0
2020-01-05 19:00:00,0.0,46.266285675870044,207.5,217.11097551836002,0.0,0.0
2020-01-05 20:00:00,0.0,39.56628567586998,207.5,224.09639528836001,0.0,0.0
2020-01-05 21:00:00,0.0,55.80628567587,204.523965324336,224.41634655502403,0.0,0.0
2020-01-05 22:00:00,0.0,16.526185675870007,201.70776532433598,272.5,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,187.417765324336,272.5,0.0,56.581571581749984
2020-01-06 00:00:00,0.0,0.0,164.777665324336,272.5,0.0,48.009678066249975
2020-01-06 01:00:00,0.0,0.0,172.40776532433597,272.5,0.0,48.95047806625003
2020-01-06 02:00:00,0.0,0.0,164.57776532433599,272.5,0.0,66.56967806624999
2020-01-06 03:00:00,0.0,0.0,167.037765324336,272.5,0.0,54.88047806625001
2020-01-06 04:00:00,0.0,0.0,157.543965324336,272.5,0.0,62.249678066249956
2020-01-06 05:00:00,0.0,0.0,161.597765324336,272.5,0.0,38.85912806624995
2020-01-06 06:00:00,0.0,11.699521933750002,161.05022208867,272.5,0.0,0.0
2020-01-06 07:00:00,0.0,34.509521933749966,156.11621882967,272.5,0.0,0.0
2020-01-06 08:00:00,0.0,53.45952193375001,151.65237106167,272.5,0.0,0.0
2020-01-06 09:00:00,0.0,64.15952193374999,147.86978762469002,272.5,0.0,0.0
2020-01-06 10:00:00,0.0,65.59952193374995,131.63900424267,272.5,0.0,0.0
2020-01-06 11:00:00,0.0,65.78952193374997,130.11151590465005,272.5,0.0,0.0
2020-01-06 12:00:00,0.0,36.37032193374998,128.19651845265003,272.5,0.0,0.0
2020-01-06 13:00:00,0.0,54.499521933749946,143.87792234169,272.5,0.0,0.0
2020-01-06 14:00:00,0.0,65.09352193375,143.50901182667002,272.5,0.0,0.0
2020-01-06 15:00:00,0.0,65.34852193374999,157.12874931165004,272.5,0.0,0.0
2020-01-06 16:00:00,0.0,58.691521933749954,156.93876639269,272.5,0.0,0.0
2020-01-06 17:00:00,0.0,50.143521933749994,170.44426610367,272.5,0.0,0.0
2020-01-06 18:00:00,0.0,44.62663338819003,194.36313595867,272.5,0.0,0.0
2020-01-06 19:00:00,0.0,60.08699505875013,169.30821434216153,196.4250809159484,0.0,0.0
2020-01-06 20:00:00,0.0,53.731321933749996,186.88821434216155,190.78508091594844,0.0,0.0
2020-01-06 21:00:00,0.0,61.424321933749994,175.1276143421615,199.2710096439485,0.0,0.0
2020-01-06 22:00:00,0.0,42.54151193375003,182.081965318528,268.79050464658195,0.0,0.0
2020-01-06 23:00:00,0.0,20.60338277044,177.76366531852798,272.5,0.0,0.0
2020-01-07 00:00:00,0.0,2.7187620632600193,170.265765318528,272.5,0.0,0.0
2020-01-07 01:00:00,0.0,0.0,168.59576531852798,272.5,0.0,6.699237936739987
2020-01-07 02:00:00,0.0,0.0,169.72576531852798,272.5,0.0,22.64843793673998
2020-01-07 03:00:00,0.0,0.0,160.98196531852798,272.5,0.0,12.839237936740002
2020-01-07 04:00:00,0.0,0.0,161.58966531852798,272.5,0.0,8.729237936739988
2020-01-07 05:00:00,0.0,0.0,163.48576531852797,272.5,0.0,1.3792379367399938
2020-01-07 06:00:00,0.0,18.800762063259985,147.96679395101202,272.5,0.0,0.0
2020-01-07 07:00:00,0.0,36.25076206325997,139.399916270992,272.5,0.0,0.0
2020-01-07 08:00:00,0.0,47.10630206326006,137.63013435401203,272.5,0.0,0.0
2020-01-07 09:00:00,0.0,58.136962063260015,131.669226747972,272.5,0.0,0.0
2020-01-07 10:00:00,0.0,51.759532195382086,133.143295192012,272.5,0.0,0.0
2020-01-07 11:00:00,0.0,50.26156206325999,122.974094958992,272.5,0.0,0.0
2020-01-07 12:00:00,0.0,50.180762063260005,118.33923869299197,272.5,0.0,0.0
2020-01-07 13:00:00,0.0,61.51076206325999,125.52255895599201,272.5,0.0,0.0
2020-01-07 14:00:00,0.0,66.68076206326,132.230252499012,272.5,0.0,0.0
2020-01-07 15:00:00,0.0,68.67076206325999,138.589957079972,272.5,0.0,0.0
2020-01-07 16:00:00,0.0,71.83076206325998,152.464247745012,272.5,0.0,0.0
2020-01-07 17:00:00,0.0,70.23669193113794,160.06400731699202,272.5,0.0,0.0
2020-01-07 18:00:00,0.0,78.08866206325999,122.19527684672406,254.84435778934588,0.0,0.0
2020-01-07 19:00:00,0.0,75.86156206326001,156.085862335744,166.6737339365259,0.0,0.0
2020-01-07 20:00:00,0.0,89.1112230922601,160.233062335744,160.84373393652587,0.0,0.0
2020-01-07 21:00:00,0.0,86.43156206326003,147.765862335744,207.82504992552583,0.0,0.0
2020-01-07 22:00:00,0.0,51.95156206326003,172.7325181252699,270.085,0.0,0.0
2020-01-07 23:00:00,0.0,23.948105395049996,181.708565318528,272.5,0.0,0.0
2020-01-08 00:00:00,0.0,10.601742973889966,174.40576531852798,272.5,0.0,0.0
2020-01-08 01:00:00,0.0,0.0,165.764265318528,268.41981908405154,0.0,10.822357026110001
2020-01-08 02:00:00,0.0,0.0,167.422465318528,257.59451908405157,0.0,3.758257026110015
2020-01-08 03:00:00,0.0,0.0,165.44576531852798,265.13801908405156,0.0,10.088257026110039
2020-01-08 04:00:00,0.0,0.0,167.64576531852802,268.1948190840516,0.0,0.8982570261100014
2020-01-08 05:00:00,0.0,10.821742973889954,165.395765318528,253.42481908405156,0.0,0.0
2020-01-08 06:00:00,0.0,34.64174297388999,160.228458758652,268.9133190840516,0.0,0.0
2020-01-08 07:00:00,0.0,52.18174297388999,146.32945311469203,272.5,0.0,0.0
2020-01-08 08:00:00,0.0,63.02804297389002,139.46625436565202,272.5,0.0,0.0
2020-01-08 09:00:00,0.0,66.44824297388996,135.64830100365202,272.5,0.0,0.0
2020-01-08 10:00:00,0.0,71.75124297388996,128.84838229965206,272.5,0.0,0.0
2020-01-08 11:00:00,0.0,62.78264297389001,119.771152085672,272.5,0.0,0.0
2020-01-08 12:00:00,0.0,58.491742973889934,124.04700274069201,272.5,0.0,0.0
2020-01-08 13:00:00,0.0,66.93174297388998,130.34663746967203,272.5,0.0,0.0
2020-01-08 14:00:00,0.0,62.412642973890044,142.20443795367203,272.5,0.0,0.0
2020-01-08 15:00:00,0.0,80.82174297389,154.357386863652,272.5,0.0,0.0
2020-01-08 16:00:00,0.0,81.22174297388997,160.268198964672,272.5,0.0,0.0
2020-01-08 17:00:00,0.0,73.33714297389,170.121720629652,269.2745653174079,0.0,0.0
2020-01-08 18:00:00,0.0,73.19254297388997,135.11270659986,272.5,0.0,0.0
2020-01-08 19:00:00,0.0,84.8725429738899,152.30352305076002,163.6028385647001,0.0,0.0
2020-01-08 20:00:00,0.0,86.87254297388996,157.24352305076002,158.01284040470006,0.0,0.0
2020-01-08 21:00:00,0.0,108.77314297389005,151.64382305076,170.94483419369993,0.0,0.0
2020-01-08 22:00:00,0.0,75.83674297388998,137.42252305076002,261.99959813269993,0.0,0.0
2020-01-08 23:00:00,0.0,39.40564297389005,178.50526531852802,272.5,0.0,0.0
2020-01-09 00:00:00,0.0,5.661553360679989,162.87508820978198,272.5,0.0,0.0
2020-01-09 01:00:00,0.0,0.0,162.226188209782,272.5,0.0,7.235846639320002
2020-01-09 02:00:00,0.0,0.0,160.47518820978203,272.5,0.0,26.785546639319996
2020-01-09 03:00:00,0.0,0.0,162.55588820978198,272.5,0.0,24.955846639320008
2020-01-09 04:00:00,0.0,0.0,158.106088209782,272.5,0.0,23.47699455464002
2020-01-09 05:00:00,0.0,0.0,160.595888209782,270.1048190840516,0.0,13.562184611109991
2020-01-09 06:00:00,0.0,32.09420448639001,160.591646566762,272.5,0.0,0.0
2020-01-09 07:00:00,0.0,34.10196686692006,149.46399952380202,272.5,0.0,0.0
2020-01-09 08:00:00,0.0,57.46116686692,148.869158954802,272.5,0.0,0.0
2020-01-09 09:00:00,0.0,64.65116686692005,141.632045196782,272.5,0.0,0.0
2020-01-09 10:00:00,0.0,55.78196686692003,141.162030742762,272.5,0.0,0.0
2020-01-09 11:00:00,0.0,67.61116686691996,137.492762606802,272.5,0.0,0.0
2020-01-09 12:00:00,0.0,52.331166866920015,189.08376531852795,272.5,0.0,0.0
2020-01-09 13:00:00,0.0,47.091052233120024,132.692344313782,272.5,0.0,0.0
2020-01-09 14:00:00,0.0,65.42025223312001,197.663765318528,272.5,0.0,0.0
2020-01-09 15:00:00,0.0,66.39025223312001,200.06376531852797,272.5,0.0,0.0
2020-01-09 16:00:00,0.0,65.49848330162997,190.875888209782,272.5,0.0,0.0
2020-01-09 17:00:00,0.0,63.54848330163,187.945888209782,272.5,0.0,0.0
2020-01-09 18:00:00,0.0,28.758483301630047,195.135888209782,272.5,0.0,0.0
2020-01-09 19:00:00,0.0,69.09490603022999,170.35699947382005,259.90616126099997,0.0,0.0
2020-01-09 20:00:00,0.0,69.90490603023004,167.20699947382002,272.5,0.0,0.0
2020-01-09 21:00:00,0.0,50.46490603023004,207.5,272.5,0.0,0.0
2020-01-09 22:00:00,0.0,19.33240603023001,200.888188209782,272.5,0.0,0.0
2020-01-09 23:00:00,0.0,0.0,187.515888209782,272.5,0.0,18.77759396977001
2020-01-10 00:00:00,0.0,0.0,172.455888209782,272.5,0.0,55.02201980514998
2020-01-10 01:00:00,0.0,0.0,156.88551586262204,272.5,0.0,83.52201208423999
2020-01-10 02:00:00,0.0,0.0,166.439315862622,272.5,0.0,80.65981208423999
2020-01-10 03:00:00,0.0,0.0,163.28931586262203,272.5,0.0,94.40641208424002
2020-01-10 04:00:00,0.0,0.0,162.17931586262202,272.5,0.0,78.62721208423999
2020-01-10 05:00:00,0.0,0.0,148.10552308367204,272.5,0.0,63.79721208423999
2020-01-10 06:00:00,0.0,0.0,166.013765318528,272.5,0.0,26.987049634089992
2020-01-10 07:00:00,0.0,2.3129503659099555,146.45725555865207,272.5,0.0,0.0
2020-01-10 08:00:00,0.0,17.191116433769984,146.963863149692,272.5,0.0,0.0
2020-01-10 09:00:00,0.0,18.963750365910023,140.822491524652,272.5,0.0,0.0
2020-01-10 10:00:00,0.0,40.30295036591002,191.123765318528,272.5,0.0,0.0
2020-01-10 11:00:00,0.0,29.14375036591005,189.293765318528,272.5,0.0,0.0
2020-01-10 12:00:00,0.0,21.472950365910016,184.843765318528,272.5,0.0,0.0
2020-01-10 13:00:00,0.0,32.042950365910066,129.88237991669203,272.5,0.0,0.0
2020-01-10 14:00:00,0.0,40.87295036591008,189.339323083672,272.5,0.0,0.0
2020-01-10 15:00:00,0.0,40.82295036591004,193.03932308367203,272.5,0.0,0.0
2020-01-10 16:00:00,0.0,34.282950365910075,198.83376531852798,272.5,0.0,0.0
2020-01-10 17:00:00,0.0,29.415637167310077,180.299925276652,272.5,0.0,0.0
2020-01-10 18:00:00,0.0,33.904407093640096,200.68352308367201,272.5,0.0,0.0
2020-01-10 19:00:00,0.0,89.30520709364008,201.4325652801145,259.4736,0.0,0.0
2020-01-10 20:00:00,0.0,84.8788410257801,207.5,272.5,0.0,0.0
2020-01-10 21:00:00,0.0,68.22849855799004,207.5,272.5,0.0,0.0
2020-01-10 22:00:00,0.0,27.34406793033002,201.68932308367204,272.5,0.0,0.0
2020-01-10 23:00:00,0.0,0.0,182.92932308367202,272.5,0.0,25.898532069669976
2020-01-11 00:00:00,0.0,0.0,169.06012308367204,272.5,0.0,56.807732069669996
2020-01-11 01:00:00,0.0,0.0,168.91062308367205,272.5,0.0,50.390046500109996
2020-01-11 02:00:00,0.0,0.0,167.52932308367204,272.5,0.0,57.00744650010999
2020-01-11 03:00:00,0.0,0.0,167.11932308367201,272.5,0.0,72.49924650010999
2020-01-11 04:00:00,0.0,0.0,160.54155340533202,272.5,0.0,68.16924650011
2020-01-11 05:00:00,0.0,0.0,161.01535340533204,272.5,0.0,46.94004650011001
2020-01-11 06:00:00,0.0,0.0,165.83376531852798,272.5,0.0,39.36004650010998
2020-01-11 07:00:00,0.0,0.0,161.23357993335205,272.5,0.0,19.145946500109982
2020-01-11 08:00:00,0.0,2.290753499890074,142.371314393312,272.5,0.0,0.0
2020-01-11 09:00:00,0.0,28.049953499889995,176.090465318528,272.5,0.0,0.0
2020-01-11 10:00:00,0.0,10.214153499890026,144.343300780532,272.5,0.0,0.0
2020-01-11 11:00:00,0.0,33.119953499890066,140.08007473155197,272.5,0.0,0.0
2020-01-11 12:00:00,0.0,14.70255349989008,127.85767785055201,272.5,0.0,0.0
2020-01-11 13:00:00,0.0,18.13995349989008,180.99376531852798,272.5,0.0,0.0
2020-01-11 14:00:00,0.0,17.71395349989002,180.723765318528,272.5,0.0,0.0
2020-01-11 15:00:00,0.0,24.489953499890028,178.92376531852798,272.5,0.0,0.0
2020-01-11 16:00:00,0.0,25.689953499890073,177.906765318528,272.5,0.0,0.0
2020-01-11 17:00:00,0.0,35.72995349989004,177.102781255532,272.5,0.0,0.0
2020-01-11 18:00:00,0.0,43.370453499890075,188.734420430512,272.5,0.0,0.0
2020-01-11 19:00:00,0.0,89.32075349989,207.5,272.5,0.0,0.0
2020-01-11 20:00:00,0.0,93.54995349989002,207.5,272.5,0.0,0.0
2020-01-11 21:00:00,0.0,69.24995349989008,207.5,272.5,0.0,0.0
2020-01-11 22:00:00,0.0,30.86995349989008,196.418150779064,272.5,0.0,0.0
2020-01-11 23:00:00,0.0,0.0,183.894475389532,272.5,0.0,18.279146500109967
2020-01-12 00:00:00,0.0,0.0,170.224475389532,272.5,0.0,37.350046500110004
2020-01-12 01:00:00,0.0,0.0,158.05917538953202,272.5,0.0,64.47924650011
2020-01-12 02:00:00,0.0,0.0,162.834475389532,267.9975190840516,0.0,59.86004650010999
2020-01-12 03:00:00,0.0,0.0,161.214475389532,260.64331908405154,0.0,64.71004650011001
2020-01-12 04:00:00,0.0,0.0,160.274475389532,268.83481908405156,0.0,76.86924650010998
2020-01-12 05:00:00,0.0,0.0,144.748305135932,217.90251908405156,0.0,38.02004650011
2020-01-12 06:00:00,0.0,0.0,151.032169231932,236.76481908405154,0.0,36.31924650010997
2020-01-12 07:00:00,0.0,0.0,143.67996531852793,254.9948190840515,0.0,0.233694011949928
2020-01-12 08:00:00,0.0,1.4871059880500521,155.79406531852797,272.5,0.0,0.0
2020-01-12 09:00:00,0.0,27.396305988050074,161.16376531852796,272.5,0.0,0.0
2020-01-12 10:00:00,0.0,19.595905988050077,159.10526531852796,272.5,0.0,0.0
2020-01-12 11:00:00,0.0,22.88840598805008,166.25376531852797,272.5,0.0,0.0
2020-01-12 12:00:00,0.0,18.866305988050105,155.40576531852795,272.5,0.0,0.0
2020-01-12 13:00:00,0.0,19.59630598805008,158.783765318528,272.5,0.0,0.0
2020-01-12 14:00:00,0.0,19.35630598805006,163.58646531852796,272.5,0.0,0.0
2020-01-12 15:00:00,0.0,19.206305988050076,164.898265318528,272.5,0.0,0.0
2020-01-12 16:00:00,0.0,12.737105988050086,165.59866531852796,272.5,0.0,0.0
2020-01-12 17:00:00,0.0,26.536305988050113,154.650858020932,272.5,0.0,0.0
2020-01-12 18:00:00,0.0,34.481405988050085,183.53376531852797,272.5,0.0,0.0
2020-01-12 19:00:00,0.0,113.00710598805014,205.152105135932,272.5,0.0,0.0
2020-01-12 20:00:00,0.0,123.22070598805013,197.998305135932,272.5,0.0,0.0
2020-01-12 21:00:00,0.0,98.39770598805009,186.38550513593202,272.5,0.0,0.0
2020-01-12 22:00:00,0.0,58.454305988050145,179.052105135932,272.5,0.0,0.0
2020-01-12 23:00:00,0.0,22.73630598805007,166.384605135932,272.5,0.0,0.0
2020-01-13 00:00:00,0.0,0.0,167.223765318528,272.5,0.0,26.224486615988305
2020-01-13 01:00:00,0.0,0.0,157.300065318528,272.5,0.0,50.96208661598832
2020-01-13 02:00:00,0.0,0.0,160.413765318528,272.5,0.0,43.32251075466959
2020-01-13 03:00:00,0.0,0.0,150.839965318528,272.5,0.0,57.9617107546696
2020-01-13 04:00:00,0.0,0.0,163.823765318528,272.5,0.0,54.23171075466959
2020-01-13 05:00:00,0.0,0.0,156.136265318528,272.5,0.0,25.058710754669576
2020-01-13 06:00:00,0.0,7.015489245330414,163.553765318528,272.5,0.0,0.0
2020-01-13 07:00:00,0.0,37.98758924533043,160.40266531852802,272.5,0.0,0.0
2020-01-13 08:00:00,0.0,61.2140892453304,156.519215318528,272.5,0.0,0.0
2020-01-13 09:00:00,0.0,73.55748924533039,172.363765318528,272.5,0.0,0.0
2020-01-13 10:00:00,0.0,78.26748924533042,188.46376531852803,272.5,0.0,0.0
2020-01-13 11:00:00,0.0,69.74188924533046,183.97506531852804,272.5,0.0,0.0
2020-01-13 12:00:00,0.0,60.97718924533041,145.893765318528,272.5,0.0,0.0
2020-01-13 13:00:00,0.0,76.15748924533044,175.703765318528,272.5,0.0,0.0
2020-01-13 14:00:00,0.0,75.71838924533047,190.60376531852805,272.5,0.0,0.0
2020-01-13 15:00:00,0.0,79.80558924533051,190.84376531852803,272.5,0.0,0.0
2020-01-13 16:00:00,0.0,75.64438924533044,191.43376531852803,272.5,0.0,0.0
2020-01-13 17:00:00,0.0,73.16748924533043,191.34376531852803,272.5,0.0,0.0
2020-01-13 18:00:00,0.0,76.10248924533046,203.35376531852802,272.5,0.0,0.0
2020-01-13 19:00:00,0.0,147.53838924533042,207.5,272.5,0.0,0.0
2020-01-13 20:00:00,0.0,143.15058924533045,207.5,272.5,0.0,0.0
2020-01-13 21:00:00,0.0,109.57258924533045,207.5,272.5,0.0,0.0
2020-01-13 22:00:00,0.0,57.477489245330474,202.073765318528,272.5,0.0,0.0
2020-01-13 23:00:00,0.0,11.974689245330445,181.066465318528,272.5,0.0,0.0
2020-01-14 00:00:00,0.0,0.0,169.87316531852798,272.5,0.0,11.822510754669535
2020-01-14 01:00:00,0.0,0.0,165.907665318528,272.5,0.0,42.75171075466957
2020-01-14 02:00:00,0.0,0.0,164.82616531852798,272.5,0.0,41.60151075466958
2020-01-14 03:00:00,0.0,0.0,168.223765318528,272.5,0.0,55.75171075466958
2020-01-14 04:00:00,0.0,0.0,165.909065318528,272.5,0.0,45.98831075466957
2020-01-14 05:00:00,0.0,0.0,153.96996531852798,272.5,0.0,30.36321075466957
2020-01-14 06:00:00,0.0,1.875789245330438,162.889765318528,272.5,0.0,0.0
2020-01-14 07:00:00,0.0,34.526789245330455,169.162465318528,272.5,0.0,0.0
2020-01-14 08:00:00,0.0,57.18678924533043,178.933765318528,272.5,0.0,0.0
2020-01-14 09:00:00,0.0,58.98928924533044,178.45376531852799,272.5,0.0,0.0
2020-01-14 10:00:00,0.0,76.72748924533046,184.683765318528,272.5,0.0,0.0
2020-01-14 11:00:00,0.0,71.43008924533045,169.676765318528,272.5,0.0,0.0
2020-01-14 12:00:00,0.0,58.79748924533047,163.813765318528,272.5,0.0,0.0
2020-01-14 13:00:00,0.0,72.16748924533046,184.38376531852802,272.5,0.0,0.0
2020-01-14 14:00:00,0.0,72.40748924533042,195.17376531852798,272.5,0.0,0.0
