,[28] - MISICUNI,[118] - SAN JACINTO,[25] - CORANI,[29] - MIGUILLA,[65] - SISTEMA ZONGO,[75] - CHOJLLA
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.00046426946702970295,0.0030591399135806397,0.0015780167900398944,0.002225945642831392,0.00016666660069154224,0.00485740521015817
2020-01-05 01:00:00,0.0009285389340594059,0.0061182798271612795,0.003156033580079789,0.004451891285662784,0.00033333320138308447,0.00971481042031634
2020-01-05 02:00:00,0.001392808401089109,0.00917741974074192,0.004734050370119683,0.006677836928494176,0.0004999998020746267,0.01457221563047451
2020-01-05 03:00:00,0.0018570778681188118,0.012236559654322559,0.006312067160159578,0.008903782571325567,0.0006666664027661689,0.01942962084063268
2020-01-05 04:00:00,0.002321347335148515,0.0152956995679032,0.007890083950199472,0.011129728214156961,0.0008333330034577111,0.02428702605079085
2020-01-05 05:00:00,0.002785616802178218,0.01835483948148384,0.009468100740239365,0.013355673856988354,0.0009999996041492533,0.02914443126094902
2020-01-05 06:00:00,0.0032498862692079207,0.021413979395064484,0.011046117530279261,0.015581619499819746,0.0011666662048407956,0.03400183647110719
2020-01-05 07:00:00,0.0037141557362376236,0.024473119308645125,0.012624134320319155,0.01780756514265114,0.0013333328055323379,0.03885924168126536
2020-01-05 08:00:00,0.004178425203267327,0.027532259222225765,0.014202151110359048,0.020033510785482534,0.00149999940622388,0.04371664689142354
2020-01-05 09:00:00,0.00464269467029703,0.030591399135806406,0.015780167900398944,0.022259456428313926,0.0016666660069154223,0.04857405210158171
2020-01-05 10:00:00,0.005106964137326732,0.03365053904938705,0.017358184690438837,0.02448540207114532,0.0018333326076069645,0.053431457311739886
2020-01-05 11:00:00,0.005571233604356436,0.03670967896296769,0.01893620148047873,0.02671134771397671,0.0019999992082985066,0.058288862521898056
2020-01-05 12:00:00,0.0060355030713861385,0.03976881887654833,0.020514218270518626,0.028937293356808103,0.002166665808990049,0.06314626773205623
2020-01-05 13:00:00,0.0064997725384158414,0.04282795879012897,0.022092235060558522,0.031163238999639496,0.002333332409681591,0.0680036729422144
2020-01-05 14:00:00,0.006964042005445544,0.04588709870370961,0.023670251850598418,0.03338918464247089,0.0024999990103731335,0.07286107815237258
2020-01-05 15:00:00,0.007428311472475247,0.04894623861729025,0.025248268640638314,0.035615130285302284,0.0026666656110646758,0.07771848336253075
2020-01-05 16:00:00,0.007892580939504951,0.05200537853087089,0.02682628543067821,0.037841075928133676,0.0028333322117562176,0.08257588857268892
2020-01-05 17:00:00,0.008356850406534654,0.05506451844445152,0.028404302220718106,0.04006702157096507,0.00299999881244776,0.0874332937828471
2020-01-05 18:00:00,0.008821119873564357,0.058123658358032154,0.029982319010758002,0.042292967213796454,0.003166665413139302,0.09229069899300528
2020-01-05 19:00:00,0.00928538934059406,0.06118279827161279,0.031560335800797895,0.044518912856627846,0.003333332013830845,0.09121719191764932
2020-01-05 20:00:00,0.009749658807623763,0.06424193818519343,0.03313835259083779,0.04674485849945923,0.0034999986145223872,0.09014368484229338
2020-01-05 21:00:00,0.010213928274653464,0.06730107809877406,0.03471636938087769,0.04897080414229062,0.0036666652152139295,0.09500109005245154
2020-01-05 22:00:00,0.010678197741683168,0.0703602180123547,0.036294386170917584,0.05119674978512201,0.003833331815905472,0.09985849526260972
2020-01-05 23:00:00,0.011142467208712871,0.07341935792593533,0.03787240296095748,0.0534226954279534,0.003999998416597014,0.1047159004727679
2020-01-06 00:00:00,0.011588801320990098,0.07752957315183644,0.03946520278848052,0.05562182244804109,0.0041555539097123855,0.10951442804224297
2020-01-06 01:00:00,0.012035135433267327,0.08163978837773755,0.041058002616003564,0.05782094946812879,0.004311109402827757,0.11431295561171806
2020-01-06 02:00:00,0.012481469545544556,0.08575000360363866,0.042650802443526606,0.06002007648821648,0.004466664895943128,0.11911148318119315
2020-01-06 03:00:00,0.012927803657821783,0.08986021882953978,0.04424360227104964,0.06221920350830418,0.0046222203890585,0.12391001075066824
2020-01-06 04:00:00,0.013374137770099012,0.09397043405544088,0.04583640209857268,0.06441833052839187,0.004777775882173871,0.1287085383201433
2020-01-06 05:00:00,0.013820471882376239,0.09808064928134197,0.047429201926095725,0.06661745754847956,0.004933331375289242,0.1335070658896184
2020-01-06 06:00:00,0.014266805994653468,0.10219086450724309,0.04902200175361876,0.06881658456856725,0.005088886868404614,0.1383055934590935
2020-01-06 07:00:00,0.014713140106930696,0.10630107973314419,0.0506148015811418,0.07101571158865495,0.005244442361519985,0.14310412102856856
2020-01-06 08:00:00,0.015159474219207924,0.11041129495904531,0.052207601408664844,0.07321483860874264,0.0053999978546353565,0.14790264859804367
2020-01-06 09:00:00,0.015605808331485152,0.11452151018494641,0.053800401236187886,0.07541396562883033,0.005555553347750728,0.15270117616751874
2020-01-06 10:00:00,0.01605214244376238,0.11863172541084752,0.05539320106371092,0.07761309264891803,0.005711108840866099,0.15749970373699382
2020-01-06 11:00:00,0.016498476556039608,0.12274194063674863,0.056986000891233964,0.07981221966900573,0.005866664333981471,0.16229823130646892
2020-01-06 12:00:00,0.016944810668316837,0.12685215586264972,0.058578800718757006,0.08201134668909342,0.006022219827096842,0.167096758875944
2020-01-06 13:00:00,0.017391144780594066,0.13096237108855086,0.06017160054628005,0.08421047370918111,0.0061777753202122134,0.17189528644541907
2020-01-06 14:00:00,0.017837478892871295,0.13507258631445196,0.06176440037380308,0.0864096007292688,0.006333330813327585,0.17669381401489417
2020-01-06 15:00:00,0.01828381300514852,0.13918280154035306,0.06335720020132612,0.0886087277493565,0.006488886306442956,0.18149234158436925
2020-01-06 16:00:00,0.01873014711742575,0.14329301676625417,0.06495000002884917,0.0908078547694442,0.006644441799558328,0.18629086915384432
2020-01-06 17:00:00,0.019176481229702978,0.14740323199215527,0.06654279985637221,0.09300698178953189,0.006799997292673699,0.19108939672331943
2020-01-06 18:00:00,0.019622815341980206,0.1515134472180564,0.06813559968389525,0.09520610880961958,0.0069555527857890695,0.1944783119295669
2020-01-06 19:00:00,0.020069149454257435,0.1556236624439575,0.06972839951141828,0.09740523582970727,0.007111108278904441,0.1937988810433836
2020-01-06 20:00:00,0.02051548356653466,0.1597338776698586,0.07132119933894132,0.09960436284979497,0.007266663772019812,0.1926664963273446
2020-01-06 21:00:00,0.02096181767881189,0.1638440928957597,0.07291399916646436,0.10180348986988266,0.007422219265135184,0.19746502389681966
2020-01-06 22:00:00,0.021408151791089115,0.16795430812166082,0.0745067989939874,0.10400261688997035,0.007577774758250555,0.20226355146629474
2020-01-06 23:00:00,0.021854485903366343,0.17206452334756192,0.07609959882151045,0.10620174391005804,0.007733330251365926,0.20706207903576984
2020-01-07 00:00:00,0.02227673539633664,0.17472043743751067,0.07766602107221077,0.1082801871302933,0.007877774636905128,0.21159565723225354
2020-01-07 01:00:00,0.02269898488930694,0.17737635152745942,0.0792324433229111,0.11035863035052855,0.008022219022444328,0.21612923542873727
2020-01-07 02:00:00,0.023121234382277235,0.1800322656174082,0.08079886557361143,0.1124370735707638,0.00816666340798353,0.22066281362522097
2020-01-07 03:00:00,0.02354348387524753,0.18268817970735696,0.08236528782431177,0.11451551679099904,0.00831110779352273,0.2251963918217047
2020-01-07 04:00:00,0.023965733368217827,0.1853440937973057,0.0839317100750121,0.11659396001123429,0.008455552179061932,0.2297299700181884
2020-01-07 05:00:00,0.024387982861188123,0.18800000788725446,0.08549813232571242,0.11867240323146953,0.008599996564601132,0.2342635482146721
2020-01-07 06:00:00,0.02481023235415842,0.1906559219772032,0.08706455457641275,0.12075084645170478,0.008744440950140334,0.23879712641115583
2020-01-07 07:00:00,0.025232481847128715,0.19331183606715194,0.08863097682711309,0.12282928967194003,0.008888885335679534,0.24333070460763953
2020-01-07 08:00:00,0.02565473134009901,0.19596775015710066,0.09019739907781342,0.12490773289217529,0.009033329721218735,0.24786428280412326
2020-01-07 09:00:00,0.02607698083306931,0.1986236642470494,0.09176382132851375,0.12698617611241053,0.009177774106757937,0.25239786100060696
2020-01-07 10:00:00,0.026499230326039607,0.20127957833699814,0.09333024357921409,0.12906461933264576,0.009322218492297137,0.25693143919709066
2020-01-07 11:00:00,0.026921479819009903,0.20393549242694686,0.09489666582991442,0.13114306255288102,0.009466662877836339,0.2614650173935744
2020-01-07 12:00:00,0.0273437293119802,0.2065914065168956,0.09646308808061475,0.13322150577311628,0.009611107263375539,0.2659985955900581
2020-01-07 13:00:00,0.027765978804950495,0.2092473206068443,0.09802951033131507,0.13529994899335152,0.009755551648914739,0.2705321737865418
2020-01-07 14:00:00,0.02818822829792079,0.21190323469679306,0.0995959325820154,0.13737839221358678,0.009899996034453937,0.2750657519830255
2020-01-07 15:00:00,0.028610477790891087,0.2145591487867418,0.10116235483271574,0.139456835433822,0.010044440419993137,0.2795993301795092
2020-01-07 16:00:00,0.029032727283861384,0.2172150628766905,0.10272877708341607,0.14153527865405727,0.010188884805532337,0.2841329083759929
2020-01-07 17:00:00,0.029454976776831683,0.21987097696663924,0.1042951993341164,0.1436137218742925,0.010333329191071538,0.2886664865724767
2020-01-07 18:00:00,0.02987722626980198,0.22252689105658796,0.10586162158481674,0.14569216509452776,0.010477773576610738,0.2932000647689604
2020-01-07 19:00:00,0.030299475762772275,0.2251828051465367,0.10742804383551707,0.147770608314763,0.010622217962149938,0.29180273067993
2020-01-07 20:00:00,0.03072172525574257,0.22783871923648544,0.10899446608621739,0.14984905153499825,0.010766662347689138,0.29239879490309173
2020-01-07 21:00:00,0.031143974748712867,0.23049463332643416,0.11056088833691773,0.1519274947552335,0.010911106733228338,0.29693237309957543
2020-01-07 22:00:00,0.03156622424168316,0.2331505474163829,0.11212731058761806,0.15400593797546874,0.011055551118767538,0.30146595129605913
2020-01-07 23:00:00,0.03198847373465346,0.23580646150633164,0.11369373283831839,0.156084381195704,0.011199995504306738,0.30599952949254283
2020-01-08 00:00:00,0.03241840980831683,0.2372087913135255,0.11526972058405746,0.15805554992710233,0.011344439889845938,0.3102975971313355
2020-01-08 01:00:00,0.03284834588198019,0.23861112112071942,0.11684570832979654,0.16002671865850068,0.011488884275385138,0.31459566477012807
2020-01-08 02:00:00,0.03327828195564356,0.2400134509279133,0.11842169607553561,0.16199788738989904,0.011633328660924338,0.31889373240892066
2020-01-08 03:00:00,0.03370821802930692,0.2414157807351072,0.11999768382127468,0.16396905612129736,0.011777773046463538,0.32319180004771325
2020-01-08 04:00:00,0.03413815410297029,0.24281811054230107,0.12157367156701375,0.16594022485269572,0.011922217432002738,0.3274898676865059
2020-01-08 05:00:00,0.03456809017663365,0.24422044034949497,0.12314965931275283,0.16791139358409407,0.012066661817541938,0.3317879353252985
2020-01-08 06:00:00,0.034998026250297014,0.24562277015668885,0.1247256470584919,0.1698825623154924,0.012211106203081138,0.3360860029640911
2020-01-08 07:00:00,0.03542796232396038,0.24702509996388272,0.12630163480423098,0.17185373104689075,0.012355550588620336,0.34038407060288367
2020-01-08 08:00:00,0.035857898397623746,0.24842742977107662,0.12787762254997004,0.1738248997782891,0.012499994974159536,0.34468213824167626
2020-01-08 09:00:00,0.036287834471287105,0.2498297595782705,0.12945361029570912,0.17579606850968743,0.012644439359698736,0.3489802058804689
2020-01-08 10:00:00,0.03671777054495047,0.2512320893854644,0.1310295980414482,0.17776723724108578,0.012788883745237936,0.3532782735192615
2020-01-08 11:00:00,0.037147706618613836,0.2526344191926583,0.13260558578718726,0.1797384059724841,0.012933328130777137,0.3575763411580541
2020-01-08 12:00:00,0.0375776426922772,0.2540367489998522,0.13418157353292634,0.18170957470388246,0.013077772516316337,0.3618744087968467
2020-01-08 13:00:00,0.03800757876594056,0.2554390788070461,0.1357575612786654,0.18368074343528082,0.013222216901855537,0.3661724764356393
2020-01-08 14:00:00,0.03843751483960393,0.25684140861423993,0.13733354902440448,0.18565191216667914,0.013366661287394737,0.3704705440744319
2020-01-08 15:00:00,0.03886745091326729,0.25824373842143383,0.13890953677014356,0.1876230808980775,0.013511105672933937,0.3747686117132245
2020-01-08 16:00:00,0.03929738698693065,0.25964606822862774,0.14048552451588261,0.18959424962947585,0.013655550058473137,0.3790666793520171
2020-01-08 17:00:00,0.03972732306059402,0.26104839803582164,0.1420615122616217,0.19156541836087418,0.013799994444012337,0.38336474699080975
2020-01-08 18:00:00,0.040157259134257384,0.2624507278430155,0.14363750000736078,0.19353658709227253,0.013944438829551537,0.38766281462960234
2020-01-08 19:00:00,0.04058719520792075,0.2638530576502094,0.14521348775309983,0.1955077558236709,0.014088883215090737,0.38602996998288086
2020-01-08 20:00:00,0.04101713128158411,0.2652553874574033,0.14678947549883892,0.1974789245550692,0.014233327600629937,0.38439712533615933
2020-01-08 21:00:00,0.041447067355247474,0.2666577172645972,0.148365463244578,0.19945009328646757,0.014377771986169137,0.388695192974952
2020-01-08 22:00:00,0.04187700342891084,0.26806004707179104,0.14994145099031705,0.20142126201786592,0.014522216371708337,0.39299326061374457
2020-01-08 23:00:00,0.042306939502574206,0.26946237687898494,0.15151743873605614,0.20339243074926425,0.014666660757247535,0.39729132825253716
2020-01-09 00:00:00,0.04273969398920787,0.26896439363431035,0.1531577761744762,0.20551110190325875,0.014822216250362908,0.40192058261261027
2020-01-09 01:00:00,0.043172448475841535,0.26846641038963576,0.15479811361289628,0.20762977305725322,0.014977771743478282,0.4065498369726834
2020-01-09 02:00:00,0.043605202962475206,0.26796842714496116,0.15643845105131635,0.20974844421124772,0.015133327236593653,0.4111790913327565
2020-01-09 03:00:00,0.04403795744910887,0.2674704439002866,0.15807878848973642,0.2118671153652422,0.015288882729709026,0.41580834569282954
2020-01-09 04:00:00,0.04447071193574254,0.26697246065561203,0.1597191259281565,0.2139857865192367,0.015444438222824397,0.42043760005290265
2020-01-09 05:00:00,0.044903466422376206,0.26647447741093744,0.16135946336657658,0.21610445767323117,0.01559999371593977,0.42506685441297576
2020-01-09 06:00:00,0.04533622090900987,0.26747358139592164,0.16299980080499665,0.21822312882722567,0.015755549209055142,0.42969610877304887
2020-01-09 07:00:00,0.04576897539564354,0.26847268538090585,0.16464013824341672,0.22034179998122014,0.015911104702170515,0.434325363133122
2020-01-09 08:00:00,0.04620172988227721,0.26947178936589006,0.1662804756818368,0.2224604711352146,0.016066660195285888,0.4389546174931951
2020-01-09 09:00:00,0.04663448436891088,0.27047089335087426,0.16792081312025686,0.2245791422892091,0.01622221568840126,0.4435838718532682
2020-01-09 10:00:00,0.04706723885554454,0.27146999733585847,0.16956115055867696,0.22669781344320358,0.01637777118151663,0.44821312621334125
2020-01-09 11:00:00,0.04749999334217821,0.2724691013208427,0.17120148799709703,0.22881648459719808,0.016533326674632004,0.45284238057341436
2020-01-09 12:00:00,0.04793274782881188,0.2734682053058269,0.1728418254355171,0.23093515575119256,0.016688882167747377,0.45747163493348747
2020-01-09 13:00:00,0.04836550231544554,0.2744673092908111,0.17448216287393717,0.23305382690518706,0.01684443766086275,0.4621008892935606
2020-01-09 14:00:00,0.04879825680207921,0.2754664132757953,0.17612250031235724,0.23517249805918153,0.016999993153978123,0.4667301436536337
2020-01-09 15:00:00,0.04923101128871288,0.2764655172607795,0.1777628377507773,0.23729116921317603,0.017155548647093493,0.4713593980137068
2020-01-09 16:00:00,0.04966376577534654,0.27596753401610497,0.17940317518919738,0.2394098403671705,0.017311104140208866,0.47598865237377985
2020-01-09 17:00:00,0.050096520261980214,0.27546955077143037,0.18104351262761748,0.241528511521165,0.01746665963332424,0.48061790673385296
2020-01-09 18:00:00,0.05052927474861388,0.2749715675267558,0.18226952048181008,0.2428087980746078,0.017622215126439612,0.479316248808412
2020-01-09 19:00:00,0.05096202923524754,0.2744735842820812,0.18349552833600272,0.24408908462805065,0.017777770619554985,0.478014590882971
2020-01-09 20:00:00,0.051394783721881214,0.2739756010374066,0.18472153619019532,0.2453693711814935,0.017933326112670355,0.47671293295753
2020-01-09 21:00:00,0.05182753820851488,0.273477617792732,0.18594754404438796,0.2466496577349363,0.018088881605785728,0.475411275032089
2020-01-09 22:00:00,0.05226029269514855,0.27297963454805746,0.18758788148280803,0.24792994428837914,0.0182444370989011,0.474109617106648
2020-01-09 23:00:00,0.052693047181782214,0.27248165130338287,0.1892282189212281,0.24921023084182195,0.018399992592016474,0.472807959181207
2020-01-10 00:00:00,0.053176533100099045,0.2731548150609221,0.1909131953357863,0.25054415463932694,0.018555548085131848,0.47161669682952617
2020-01-10 01:00:00,0.05366001901841588,0.2738279788184613,0.19259817175034447,0.2518780784368319,0.018711103578247217,0.4704254344778454
2020-01-10 02:00:00,0.054143504936732714,0.27450114257600056,0.19428314816490266,0.2532120022343369,0.01886665907136259,0.4692341721261646
2020-01-10 03:00:00,0.05462699085504955,0.2751743063335398,0.19596812457946086,0.25454592603184184,0.019022214564477963,0.46804290977448376
2020-01-10 04:00:00,0.05511047677336638,0.275847470091079,0.19765310099401903,0.2558798498293468,0.019177770057593337,0.46685164742280294
2020-01-10 05:00:00,0.05559396269168322,0.27652063384861825,0.19933807740857723,0.25721377362685177,0.01933332555070871,0.4656603850711222
2020-01-10 06:00:00,0.05607744861000005,0.2786908848358163,0.2010230538231354,0.25854769742435674,0.01948888104382408,0.46446912271944135
2020-01-10 07:00:00,0.05656093452831689,0.2808611358230143,0.2027080302376936,0.2598816212218617,0.019644436536939452,0.46327786036776053
2020-01-10 08:00:00,0.05704442044663372,0.28303138681021234,0.20439300665225177,0.26121554501936667,0.019799992030054826,0.4620865980160797
2020-01-10 09:00:00,0.05752790636495056,0.28520163779741037,0.20607798306680997,0.26254946881687163,0.0199555475231702,0.4608953356643989
2020-01-10 10:00:00,0.05801139228326739,0.2873718887846084,0.20776295948136816,0.2638833926143766,0.020111103016285572,0.4597040733127181
2020-01-10 11:00:00,0.05849487820158423,0.28954213977180643,0.20944793589592633,0.26521731641188157,0.02026665850940094,0.4585128109610373
2020-01-10 12:00:00,0.05897836411990106,0.29171239075900446,0.21113291231048453,0.26655124020938653,0.020422214002516315,0.4573215486093565
2020-01-10 13:00:00,0.0594618500382179,0.2923855545165437,0.2128178887250427,0.2678851640068915,0.020577769495631688,0.45613028625767565
2020-01-10 14:00:00,0.05994533595653473,0.2930587182740829,0.2145028651396009,0.26921908780439646,0.02073332498874706,0.4549390239059949
2020-01-10 15:00:00,0.06042882187485157,0.29373188203162215,0.2161878415541591,0.2705530116019014,0.02088888048186243,0.45374776155431407
2020-01-10 16:00:00,0.0609123077931684,0.2959021330188202,0.21787281796871727,0.2718869353994064,0.021044435974977804,0.45255649920263324
2020-01-10 17:00:00,0.061395793711485236,0.2980723840060182,0.21955779438327547,0.27322085919691136,0.021199991468093177,0.4513652368509524
2020-01-10 18:00:00,0.06187927962980207,0.29874554776355744,0.22124277079783364,0.2745547829944163,0.02135554696120855,0.4501739744992716
2020-01-10 19:00:00,0.062362765548118974,0.29941871152109667,0.22251341762816437,0.2758887067919213,0.021511102454323902,0.44898271214759083
2020-01-10 20:00:00,0.06284625146643581,0.3000918752786359,0.2237840644584951,0.27722263058942626,0.021666657947439272,0.44779144979591
2020-01-10 21:00:00,0.06332973738475264,0.30076503903617513,0.22505471128882584,0.2793949389874829,0.021822213440554645,0.44660018744422914
2020-01-10 22:00:00,0.06381322330306947,0.30143820279371436,0.22673968770338404,0.2815672473855395,0.021977768933670018,0.4454089250925483
2020-01-10 23:00:00,0.0642967092213863,0.3021113665512536,0.2284246641179422,0.28373955578359616,0.02213332442678539,0.4442176627408675
2020-01-11 00:00:00,0.06480889170712889,0.3056223440472629,0.2301963097134025,0.2863409621370004,0.02231110213181535,0.4439537231996977
2020-01-11 01:00:00,0.06532107419287146,0.3091333215432722,0.23196795530886274,0.2889423684904046,0.022488879836845305,0.44368978365852796
2020-01-11 02:00:00,0.06583325667861405,0.31264429903928154,0.23373960090432302,0.2915437748438089,0.022666657541875263,0.4434258441173582
2020-01-11 03:00:00,0.06634543916435662,0.31615527653529085,0.23551124649978328,0.2941451811972131,0.02284443524690522,0.44316190457618837
2020-01-11 04:00:00,0.06685762165009919,0.31966625403130017,0.23728289209524356,0.29674658755061734,0.02302221295193518,0.4428979650350186
2020-01-11 05:00:00,0.06736980413584177,0.3231772315273095,0.2390545376907038,0.29934799390402156,0.02319999065696514,0.44263402549384884
2020-01-11 06:00:00,0.06788198662158434,0.3281852962529776,0.2408261832861641,0.30194940025742584,0.023377768361995094,0.44237008595267907
2020-01-11 07:00:00,0.06839416910732693,0.3331933609786457,0.24259782888162434,0.30455080661083006,0.023555546067025052,0.44210614641150925
2020-01-11 08:00:00,0.0689063515930695,0.33820142570431383,0.24436947447708462,0.3071522129642343,0.02373332377205501,0.4418422068703395
