,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,27.024612411859998,118.26670394721103,255.13308091594845,0.0,0.0
2020-01-05 01:00:00,0.0,35.41333527266002,143.52355631241153,232.09198091594843,0.0,0.0
2020-01-05 02:00:00,0.0,27.02913527266002,140.2533563124115,252.29676110394848,0.0,0.0
2020-01-05 03:00:00,0.0,28.61933527265998,136.43755631241152,255.20430327294847,0.0,0.0
2020-01-05 04:00:00,0.0,17.878735272660002,142.91752589344955,266.6825,0.0,0.0
2020-01-05 05:00:00,0.0,27.026830677532228,136.820465318528,269.3406030190493,0.0,0.0
2020-01-05 06:00:00,0.0,22.627935272660004,141.104572403892,271.5928363467575,0.0,0.0
2020-01-05 07:00:00,0.0,38.830664692837445,138.503220258872,272.5,0.0,0.0
2020-01-05 08:00:00,0.0,53.87488311141279,127.53972562385196,272.5,0.0,0.0
2020-01-05 09:00:00,0.0,72.08793527266005,124.853086218852,272.5,0.0,0.0
2020-01-05 10:00:00,0.0,79.47793527265999,118.39542335089199,272.5,0.0,0.0
2020-01-05 11:00:00,0.0,79.60766260885755,121.37307899485198,272.5,0.0,0.0
2020-01-05 12:00:00,0.0,77.53793527266,139.94891252204962,272.5,0.0,0.0
2020-01-05 13:00:00,0.0,69.25263527266,122.97879860389193,272.5,0.0,0.0
2020-01-05 14:00:00,0.0,66.28873527266002,127.56641077535998,272.5,0.0,0.0
2020-01-05 15:00:00,0.0,78.08193527265999,136.72884697896004,272.5,0.0,0.0
2020-01-05 16:00:00,0.0,82.84793527266,129.05088195691195,272.5,0.0,0.0
2020-01-05 17:00:00,0.0,85.37273527266002,156.16113534689202,272.5,0.0,0.0
2020-01-05 18:00:00,0.0,107.79793527266007,176.57939421185202,272.5,0.0,0.0
2020-01-05 19:00:00,0.0,123.35873527266007,197.149965318528,208.21355711005194,0.0,0.0
2020-01-05 20:00:00,0.0,118.88840357615,198.819965318528,211.29930857656194,0.0,0.0
2020-01-05 21:00:00,0.0,132.89873527266,194.359965318528,215.33289347105188,0.0,0.0
2020-01-05 22:00:00,0.0,97.58793527266002,191.543765318528,272.5,0.0,0.0
2020-01-05 23:00:00,0.0,4.962735272660016,172.623865318528,272.5,0.0,0.0
2020-01-06 00:00:00,0.0,28.63375932191998,159.243565318528,272.5,0.0,0.0
2020-01-06 01:00:00,0.0,15.841159321919992,162.24376531852798,272.5,0.0,0.0
2020-01-06 02:00:00,0.0,15.94355932192001,154.413765318528,272.5,0.0,0.0
2020-01-06 03:00:00,0.0,16.15355932191999,156.873765318528,272.5,0.0,0.0
2020-01-06 04:00:00,0.0,19.096027743434874,155.463765318528,272.5,0.0,0.0
2020-01-06 05:00:00,0.0,33.83099090040514,151.433765318528,272.5,0.0,0.0
2020-01-06 06:00:00,0.0,82.73355932191998,152.141568738762,236.84059999999997,0.0,0.0
2020-01-06 07:00:00,0.0,94.06435932191997,140.337865479762,272.5,0.0,0.0
2020-01-06 08:00:00,0.0,113.01435932192001,134.659917711762,272.5,0.0,0.0
2020-01-06 09:00:00,0.0,130.29470932192004,130.87733427478202,272.5,0.0,0.0
2020-01-06 10:00:00,0.0,136.63355932192,130.814150892762,272.5,0.0,0.0
2020-01-06 11:00:00,0.0,136.82355932192,126.362862554742,272.5,0.0,0.0
2020-01-06 12:00:00,0.0,118.88355932191999,119.287865102742,272.5,0.0,0.0
2020-01-06 13:00:00,0.0,125.53355932191997,134.969268991782,272.5,0.0,0.0
2020-01-06 14:00:00,0.0,136.12755932192002,134.600358476762,272.5,0.0,0.0
2020-01-06 15:00:00,0.0,136.38255932192,148.22009596174203,272.5,0.0,0.0
2020-01-06 16:00:00,0.0,129.72555932191997,148.030113042782,272.5,0.0,0.0
2020-01-06 17:00:00,0.0,121.17755932191997,163.245312753762,272.5,0.0,0.0
2020-01-06 18:00:00,0.0,124.78727932191993,163.0877720769799,272.5,0.0,0.0
2020-01-06 19:00:00,0.0,131.12103244692008,166.1820399219799,177.40249999999997,0.0,0.0
2020-01-06 20:00:00,0.0,124.76535932191997,183.76203992197992,171.7625,0.0,0.0
2020-01-06 21:00:00,0.0,135.75154932191998,170.84743992197988,174.1989,0.0,0.0
2020-01-06 22:00:00,0.0,110.28235932191998,163.42724335697986,272.5,0.0,0.0
2020-01-06 23:00:00,0.0,89.72355932191994,178.061665318528,272.5,0.0,0.0
2020-01-07 00:00:00,0.0,65.37017674377996,170.563765318528,272.2404999999999,0.0,0.0
2020-01-07 01:00:00,0.0,44.472976743779995,168.89376531852798,263.1248999999999,0.0,0.0
2020-01-07 02:00:00,0.0,50.15611674378001,170.02376531852798,250.57641080406336,0.0,0.0
2020-01-07 03:00:00,0.0,49.81217674377998,169.36376531852798,245.3461533660629,0.0,0.0
2020-01-07 04:00:00,0.0,53.92217674377999,167.64376531852798,236.74591597806287,0.0,0.0
2020-01-07 05:00:00,0.0,61.272176743779994,163.78376531852797,232.30972671606298,0.0,0.0
2020-01-07 06:00:00,0.0,81.45217674377997,149.133880101612,226.49422671606308,0.0,0.0
2020-01-07 07:00:00,0.0,96.97587674377993,138.79700242159203,262.73609999999985,0.0,0.0
2020-01-07 08:00:00,0.0,108.79687674377999,130.71342050461203,272.5,0.0,0.0
2020-01-07 09:00:00,0.0,112.76524911638995,124.752512898572,272.5,0.0,0.0
2020-01-07 10:00:00,0.0,113.95297674377996,132.91040231019696,272.5,0.0,0.0
2020-01-07 11:00:00,0.0,122.8564043711699,129.63886014200705,272.5,0.0,0.0
2020-01-07 12:00:00,0.0,112.83217674377997,119.50632484359197,272.5,0.0,0.0
2020-01-07 13:00:00,0.0,124.16217674377995,126.68964510659198,272.5,0.0,0.0
2020-01-07 14:00:00,0.0,129.33217674377997,133.397338649612,272.5,0.0,0.0
2020-01-07 15:00:00,0.0,131.32217674377998,139.757043230572,272.5,0.0,0.0
2020-01-07 16:00:00,0.0,134.48217674377995,153.631333895612,272.5,0.0,0.0
2020-01-07 17:00:00,0.0,131.42577674377998,161.23109346759202,270.753989200188,0.0,0.0
2020-01-07 18:00:00,0.0,135.19907674377995,117.61206299732405,263.7728371216558,0.0,0.0
2020-01-07 19:00:00,0.0,138.51297674377994,158.444948486344,158.888793268836,0.0,0.0
2020-01-07 20:00:00,0.0,143.29353777278016,163.232648486344,160.88739326883587,0.0,0.0
2020-01-07 21:00:00,0.0,133.9572184321017,150.124948486344,218.94574756951423,0.0,0.0
2020-01-07 22:00:00,0.0,122.87727674377996,167.98886360818003,253.11849999999995,0.0,0.0
2020-01-07 23:00:00,0.0,85.61187674377996,184.09966531852803,236.6128,0.0,0.0
2020-01-08 00:00:00,0.0,62.944520439199984,174.70376531852799,263.04147641157346,0.0,0.0
2020-01-08 01:00:00,0.0,51.854520439200016,171.373765318528,230.24147641157344,0.0,0.0
2020-01-08 02:00:00,0.0,48.5845204392,170.45376531852799,228.9975764115735,0.0,0.0
2020-01-08 03:00:00,0.0,42.25452043919999,165.74376531852798,241.09362618510505,0.0,0.0
2020-01-08 04:00:00,0.0,45.65812043919999,167.94376531852802,236.67682618510509,0.0,0.0
2020-01-08 05:00:00,0.0,63.16452043919998,165.693765318528,225.64362618510512,0.0,0.0
2020-01-08 06:00:00,0.0,85.56342043920003,160.961001824432,195.46339999999998,0.0,0.0
2020-01-08 07:00:00,0.0,102.8760204392,144.47989618047202,242.35399999999998,0.0,0.0
2020-01-08 08:00:00,0.0,106.55057046233334,132.11499743143202,272.5,0.0,0.0
2020-01-08 09:00:00,0.0,116.95549456053332,128.29704406943202,272.5,0.0,0.0
2020-01-08 10:00:00,0.0,115.12349629473329,130.10892536543204,272.5,0.0,0.0
2020-01-08 11:00:00,0.0,125.98452043920007,128.587495151452,272.5,0.0,0.0
2020-01-08 12:00:00,0.0,110.83452043919993,124.77954580647202,272.5,0.0,0.0
2020-01-08 13:00:00,0.0,119.27452043919997,131.07918053545202,272.5,0.0,0.0
2020-01-08 14:00:00,0.0,122.04452043920003,142.93698101945202,272.5,0.0,0.0
2020-01-08 15:00:00,0.0,133.16452043920003,155.089929929432,272.5,0.0,0.0
2020-01-08 16:00:00,0.0,133.5645204392,161.000742030452,272.5,0.0,0.0
2020-01-08 17:00:00,0.0,125.67992043920006,170.854263695432,268.1656143187381,0.0,0.0
2020-01-08 18:00:00,0.0,125.53532043919999,165.53968434823173,241.6966143187381,0.0,0.0
2020-01-08 19:00:00,0.0,137.21532043920004,157.40010079220403,158.12985289036592,0.0,0.0
2020-01-08 20:00:00,0.0,139.21532043920004,162.34010079220403,152.53985473036593,0.0,0.0
2020-01-08 21:00:00,0.0,164.02439798083418,156.19290079220403,156.3549609777317,0.0,0.0
2020-01-08 22:00:00,0.0,125.2710428975659,136.21010079220403,272.5,0.0,0.0
2020-01-08 23:00:00,0.0,95.76452043920004,181.213765318528,253.49449999999993,0.0,0.0
2020-01-09 00:00:00,0.0,60.962875209770075,170.20376531852799,239.3248999999999,0.0,0.0
2020-01-09 01:00:00,0.0,43.96729323377001,169.573765318528,272.5,0.0,0.0
2020-01-09 02:00:00,0.0,36.095814156269995,167.873765318528,250.5857403110515,0.0,0.0
2020-01-09 03:00:00,0.0,32.19581415627,167.14376531852798,262.4983190840515,0.0,0.0
2020-01-09 04:00:00,0.0,33.563974025269914,168.323765318528,255.49866139705156,0.0,0.0
2020-01-09 05:00:00,0.0,45.145814156270006,165.183765318528,243.62015554405144,0.0,0.0
2020-01-09 06:00:00,0.0,91.32581415627001,159.918924506432,204.95029999999997,0.0,0.0
2020-01-09 07:00:00,0.0,76.40338881903008,149.42187746347201,258.7041999999999,0.0,0.0
2020-01-09 08:00:00,0.0,77.36428881903002,141.123336894472,272.5,0.0,0.0
2020-01-09 09:00:00,0.0,84.55428881903005,133.88622313645203,272.5,0.0,0.0
2020-01-09 10:00:00,0.0,95.05116757467002,139.17620868243202,272.5,0.0,0.0
2020-01-09 11:00:00,0.0,98.54470070062999,137.83074054647201,272.5,0.0,0.0
2020-01-09 12:00:00,0.0,112.08581415627,134.838719531432,272.5,0.0,0.0
2020-01-09 13:00:00,0.0,119.94581415626999,141.114122253452,272.5,0.0,0.0
2020-01-09 14:00:00,0.0,100.22633116906991,149.970975755432,272.5,0.0,0.0
2020-01-09 15:00:00,0.0,89.01038055584988,159.31628979545204,272.5,0.0,0.0
2020-01-09 16:00:00,0.0,91.25581415627002,164.453303156432,272.5,0.0,0.0
2020-01-09 17:00:00,0.0,89.30581415627,173.35154030045203,272.5,0.0,0.0
2020-01-09 18:00:00,0.0,90.44711415627003,165.06068058720993,272.5,0.0,0.0
2020-01-09 19:00:00,0.0,134.97661415627,173.77151351180993,133.8021,0.0,0.0
2020-01-09 20:00:00,0.0,135.78661415627002,173.49041351180992,143.527038739,0.0,0.0
2020-01-09 21:00:00,0.0,120.49081415627,165.2615135118099,192.59277874499998,0.0,0.0
2020-01-09 22:00:00,0.0,76.77661415627,170.1527141238099,272.5,0.0,0.0
2020-01-09 23:00:00,0.0,57.382874992960005,192.103765318528,256.69489999999996,0.0,0.0
2020-01-10 00:00:00,0.0,0.0,176.28476531852797,250.31469999999993,0.0,8.440051726789992
2020-01-10 01:00:00,0.0,0.0,169.633765318528,250.73489999999993,0.0,2.257426022927916
2020-01-10 02:00:00,0.0,8.894687436519993,171.10376531852796,258.5581636525521,0.0,0.0
2020-01-10 03:00:00,0.0,5.954687436519967,167.95376531852796,253.68425631355205,0.0,0.0
2020-01-10 04:00:00,0.0,10.254687436519978,166.843765318528,249.48351353255202,0.0,0.0
2020-01-10 05:00:00,0.0,25.084687436519992,160.87376531852797,243.833045489552,0.0,0.0
2020-01-10 06:00:00,0.0,62.34468743652003,155.67248933406202,230.2648999999999,0.0,0.0
2020-01-10 07:00:00,0.0,63.927076399196096,144.62336907280593,272.5,0.0,0.0
2020-01-10 08:00:00,0.0,76.05055840536806,139.93087098760608,272.5,0.0,0.0
2020-01-10 09:00:00,0.0,95.81574041154002,133.221517156062,272.5,0.0,0.0
2020-01-10 10:00:00,0.0,95.24055840536805,138.670090256834,272.5,0.0,0.0
2020-01-10 11:00:00,0.0,107.03975840536808,135.76735959006197,272.5,0.0,0.0
2020-01-10 12:00:00,0.0,110.80468743652,130.879836392082,272.5,0.0,0.0
2020-01-10 13:00:00,0.0,121.37468743652,137.965205548102,272.5,0.0,0.0
2020-01-10 14:00:00,0.0,130.20468743651998,146.402865526082,272.5,0.0,0.0
2020-01-10 15:00:00,0.0,103.19785569834002,156.964111820062,272.5,0.0,0.0
2020-01-10 16:00:00,0.0,91.34174827321,167.49588907810198,272.5,0.0,0.0
2020-01-10 17:00:00,0.0,86.99174827321004,180.78275090806198,272.5,0.0,0.0
2020-01-10 18:00:00,0.0,91.298202921538,205.833451787062,272.5,0.0,0.0
2020-01-10 19:00:00,0.0,142.05548743651997,207.04999999999998,172.97261379008003,0.0,0.0
2020-01-10 20:00:00,0.0,137.30548743652002,207.5,191.94008244207987,0.0,0.0
2020-01-10 21:00:00,0.0,108.99548743652004,207.5,239.54363315107997,0.0,0.0
2020-01-10 22:00:00,0.0,82.63174827320998,206.373765318528,272.5,0.0,0.0
2020-01-10 23:00:00,0.0,26.851748273209996,186.78602976552804,272.5,0.0,0.0
2020-01-11 00:00:00,0.0,0.0,180.063765318528,272.5,0.0,3.2604290759549945
2020-01-11 01:00:00,0.0,0.0,176.093765318528,265.82359999999994,0.0,20.15117700546497
2020-01-11 02:00:00,0.0,14.098186122600008,172.213765318528,260.2348999999999,0.0,0.0
2020-01-11 03:00:00,0.0,5.647686122600028,171.80376531852798,263.10021590893496,0.0,0.0
2020-01-11 04:00:00,0.0,14.008186122600002,172.4221008715279,250.35658000793504,0.0,0.0
2020-01-11 05:00:00,0.0,23.75818612259996,165.783765318528,239.46848000793503,0.0,0.0
2020-01-11 06:00:00,0.0,12.276143916600034,165.83376531852795,248.56848000793505,0.0,0.0
2020-01-11 07:00:00,0.0,17.086364990722476,159.92174698213205,272.5,0.0,0.0
2020-01-11 08:00:00,0.0,48.58466140476256,148.87478144209197,272.5,0.0,0.0
2020-01-11 09:00:00,0.0,61.16085289394248,140.25472744311202,272.5,0.0,0.0
2020-01-11 10:00:00,0.0,56.0683806734624,136.935456674112,272.5,0.0,0.0
2020-01-11 11:00:00,0.0,61.68636499072247,132.672230625132,272.5,0.0,0.0
2020-01-11 12:00:00,0.0,61.42556499072247,136.61743374413206,272.5,0.0,0.0
2020-01-11 13:00:00,0.0,58.185564990722554,147.116365115112,272.5,0.0,0.0
2020-01-11 14:00:00,0.0,64.7855649907224,156.592647796112,272.5,0.0,0.0
2020-01-11 15:00:00,0.0,64.5355649907224,162.14914421311198,272.5,0.0,0.0
2020-01-11 16:00:00,0.0,65.73556499072245,167.88101704813198,272.5,0.0,0.0
2020-01-11 17:00:00,0.0,74.15524695929001,177.778737149112,272.5,0.0,0.0
2020-01-11 18:00:00,0.0,77.99818612260005,190.90746531852798,272.5,0.0,0.0
2020-01-11 19:00:00,0.0,121.61898612260002,157.036665925864,210.38815718653603,0.0,0.0
2020-01-11 20:00:00,0.0,114.36898612260002,159.40666592586402,224.92681398753598,0.0,0.0
2020-01-11 21:00:00,0.0,90.06898612260007,165.52790356593607,262.001486012464,0.0,0.0
2020-01-11 22:00:00,0.0,67.20110410347198,201.700165318528,272.5,0.0,0.0
2020-01-11 23:00:00,0.0,29.320746959290016,186.538565318528,272.5,0.0,0.0
2020-01-12 00:00:00,0.0,0.0,172.45846531852797,272.5,0.0,6.159345883130009
2020-01-12 01:00:00,0.0,0.0,167.668965318528,260.94991908405154,0.0,6.550380868536507
2020-01-12 02:00:00,0.0,11.910080465463494,164.84676531852799,251.0310190840515,0.0,0.0
2020-01-12 03:00:00,0.0,10.232793280179967,166.043765318528,243.67681908405146,0.0,0.0
2020-01-12 04:00:00,0.0,9.202906094896498,165.103765318528,239.10361908405147,0.0,0.0
2020-01-12 05:00:00,0.0,5.0027932801799775,157.74376531852798,205.38141908405157,0.0,0.0
2020-01-12 06:00:00,0.0,0.22359328017999047,151.887060507622,219.79831908405154,0.0,0.0
2020-01-12 07:00:00,0.0,21.36359328017997,130.48374589062203,238.0283190840515,0.0,0.0
2020-01-12 08:00:00,0.0,34.56359328017996,126.85615484760199,264.2982190840515,0.0,0.0
2020-01-12 09:00:00,0.0,60.47279328017997,112.090838628622,272.5,0.0,0.0
2020-01-12 10:00:00,0.0,61.812793280179974,156.7039990372631,272.5,0.0,0.0
2020-01-12 11:00:00,0.0,60.55279328017998,115.19112075062202,272.5,0.0,0.0
2020-01-12 12:00:00,0.0,51.942793280179984,106.49226880962199,272.5,0.0,0.0
2020-01-12 13:00:00,0.0,43.22189328017997,106.77731804364201,272.5,0.0,0.0
2020-01-12 14:00:00,0.0,52.43279328017995,121.73094258662202,272.5,0.0,0.0
2020-01-12 15:00:00,0.0,52.282793280180016,139.96238298286303,272.5,0.0,0.0
2020-01-12 16:00:00,0.0,53.20829328017998,138.62254693260203,272.5,0.0,0.0
2020-01-12 17:00:00,0.0,23.002154116870027,153.258149296622,272.5,0.0,0.0
2020-01-12 18:00:00,0.0,44.96475411687002,179.542776035622,272.5,0.0,0.0
2020-01-12 19:00:00,0.0,107.68359328018002,201.56357466479992,202.14562431600007,0.0,0.0
2020-01-12 20:00:00,0.0,108.08359328018003,200.34712709479996,201.92562431600004,0.0,0.0
2020-01-12 21:00:00,0.0,83.98359328017997,182.69712709479998,272.5,0.0,0.0
2020-01-12 22:00:00,0.0,58.190454116870036,183.963765318528,272.5,0.0,0.0
2020-01-12 23:00:00,0.0,18.809754116870007,173.943765318528,272.5,0.0,0.0
2020-01-13 00:00:00,0.0,0.0,161.026365318528,272.5,0.0,2.0229884666649696
2020-01-13 01:00:00,0.0,4.736297949335011,163.413765318528,272.5,0.0,0.0
2020-01-13 02:00:00,0.0,7.123647417922484,160.413765318528,272.5,0.0,0.0
2020-01-13 03:00:00,0.0,4.28575358750998,158.92376531852798,272.5,0.0,0.0
2020-01-13 04:00:00,0.0,7.988059757097517,163.823765318528,271.6584109252375,0.0,0.0
2020-01-13 05:00:00,0.0,31.21575358751003,162.05376531852798,246.8684109252375,0.0,0.0
2020-01-13 06:00:00,0.0,23.120553587509995,160.258053407592,261.00881092523747,0.0,0.0
2020-01-13 07:00:00,0.0,53.964253587509994,151.72126774661203,272.5,0.0,0.0
2020-01-13 08:00:00,0.0,74.60020946108997,129.475113905612,272.5,0.0,0.0
2020-01-13 09:00:00,0.0,75.25036017050998,130.33716945059197,272.5,0.0,0.0
2020-01-13 10:00:00,0.0,80.52022689910997,141.32904047259203,272.5,0.0,0.0
2020-01-13 11:00:00,0.0,89.78541781933002,146.44776139657202,272.5,0.0,0.0
2020-01-13 12:00:00,0.0,114.74575358751004,108.44655284357196,272.5,0.0,0.0
2020-01-13 13:00:00,0.0,88.52575358751004,143.819244062612,272.5,0.0,0.0
2020-01-13 14:00:00,0.0,93.21575358751006,165.99306242859203,272.5,0.0,0.0
2020-01-13 15:00:00,0.0,94.62575358751015,173.19824058557202,272.5,0.0,0.0
2020-01-13 16:00:00,0.0,90.58575358751004,180.582779724612,272.5,0.0,0.0
2020-01-13 17:00:00,0.0,85.53575358751003,186.66874601761202,272.5,0.0,0.0
2020-01-13 18:00:00,0.0,82.19655358751002,180.85500158348987,271.96000000000004,0.0,0.0
2020-01-13 19:00:00,0.0,148.90655358751007,165.13494848634403,160.34030564694592,0.0,0.0
2020-01-13 20:00:00,0.0,144.64655358751008,160.45494848634402,175.47658249994583,0.0,0.0
2020-01-13 21:00:00,0.0,117.79365358751006,157.05424848634402,238.2205461659459,0.0,0.0
2020-01-13 22:00:00,0.0,66.65045358751,198.92523423928986,272.5,0.0,0.0
2020-01-13 23:00:00,0.0,27.191153587509994,185.14376531852798,272.5,0.0,0.0
2020-01-14 00:00:00,0.0,0.0,172.54376531852796,266.01929999999993,0.0,10.321626589079981
2020-01-14 01:00:00,0.0,0.0,168.693765318528,270.87075039575507,0.0,24.497326589079996
2020-01-14 02:00:00,0.0,0.0,167.64376531852798,268.47211673946583,0.0,15.65561726279077
2020-01-14 03:00:00,0.0,0.9026734109200172,168.22376531852797,253.11944175875504,0.0,0.0
2020-01-14 04:00:00,0.0,0.0,166.46376531852798,253.50445806388748,0.0,6.154081615212391
2020-01-14 05:00:00,0.0,13.759540419209316,162.05376531852795,243.28211673946583,0.0,0.0
2020-01-14 06:00:00,0.0,12.40697341092,164.260259704102,242.56419999999997,0.0,0.0
2020-01-14 07:00:00,0.0,45.07267341091998,158.314542551062,272.5,0.0,0.0
