,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,17.278299818551936,173.55376531852798,272.5,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,164.903765318528,272.5,0.0,22.96685619132002
2020-01-05 02:00:00,0.0,0.0,158.733765318528,272.5,0.0,68.32408741199
2020-01-05 03:00:00,0.0,0.0,156.293765318528,272.5,0.0,65.03678741199003
2020-01-05 04:00:00,0.0,0.0,148.275965318528,272.5,0.0,76.33598741199002
2020-01-05 05:00:00,0.0,0.0,132.369965318528,272.5,0.0,65.33678741199002
2020-01-05 06:00:00,0.0,0.0,132.73107701561202,272.5,0.0,83.06598741199001
2020-01-05 07:00:00,0.0,0.0,151.662765318528,272.5,0.0,63.295987411990026
2020-01-05 08:00:00,0.0,0.0,151.436165318528,272.5,0.0,35.10678741199001
2020-01-05 09:00:00,0.0,0.0,162.163765318528,272.5,0.0,22.126787411989994
2020-01-05 10:00:00,0.0,0.0,157.84456531852797,272.5,0.0,14.736787411990006
2020-01-05 11:00:00,0.0,0.0,168.49376531852798,272.5,0.0,11.656787411989994
2020-01-05 12:00:00,0.0,0.0,161.17376531852798,272.5,0.0,21.608787411989994
2020-01-05 13:00:00,0.0,0.0,167.49376531852798,272.5,0.0,19.906787411989995
2020-01-05 14:00:00,0.0,0.0,171.74376531852798,272.5,0.0,16.446787411990016
2020-01-05 15:00:00,0.0,0.0,170.55376531852798,272.5,0.0,19.504187411990006
2020-01-05 16:00:00,0.0,0.0,155.89176533014398,272.5,0.0,18.19388741198999
2020-01-05 17:00:00,0.0,0.0,160.87723995861202,272.5,0.0,1.0767874119900362
2020-01-05 18:00:00,0.0,8.686012588009977,171.28389882357203,272.5,0.0,0.0
2020-01-05 19:00:00,0.0,61.41695175131998,181.21430438269994,253.2122,0.0,0.0
2020-01-05 20:00:00,0.0,54.71695175131991,182.88430438269995,258.52761976999994,0.0,0.0
2020-01-05 21:00:00,0.0,38.684012588009956,194.359965318528,272.5,0.0,0.0
2020-01-05 22:00:00,0.0,3.373212588010013,189.443165318528,272.5,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,177.253765318528,272.5,0.0,76.25473349017
2020-01-06 00:00:00,0.0,0.0,162.22376531852797,272.5,0.0,57.38473349017002
2020-01-06 01:00:00,0.0,0.0,162.24376531852795,272.5,0.0,71.37493349017001
2020-01-06 02:00:00,0.0,0.0,154.41376531852796,272.5,0.0,83.10813349017
2020-01-06 03:00:00,0.0,0.0,156.69916531852797,272.5,0.0,87.21393349017
2020-01-06 04:00:00,0.0,0.0,147.37996531852798,272.5,0.0,72.34443349016999
2020-01-06 05:00:00,0.0,0.0,143.349965318528,272.5,0.0,60.80973349016999
2020-01-06 06:00:00,0.0,0.0,143.768073348082,272.5,0.0,20.633933490169987
2020-01-06 07:00:00,0.0,2.176066509829953,168.74376531852798,272.5,0.0,0.0
2020-01-06 08:00:00,0.0,32.60526650983,142.454022321082,272.5,0.0,0.0
2020-01-06 09:00:00,0.0,43.30526650983003,181.723765318528,272.5,0.0,0.0
2020-01-06 10:00:00,0.0,37.47413650982999,130.524455502082,272.5,0.0,0.0
2020-01-06 11:00:00,0.0,44.935266509829965,126.07316716406199,272.5,0.0,0.0
2020-01-06 12:00:00,0.0,26.995266509830003,172.603765318528,272.5,0.0,0.0
2020-01-06 13:00:00,0.0,33.64526650982999,134.679573601102,272.5,0.0,0.0
2020-01-06 14:00:00,0.0,44.23926650983002,134.310663086082,272.5,0.0,0.0
2020-01-06 15:00:00,0.0,44.49426650983004,189.653765318528,272.5,0.0,0.0
2020-01-06 16:00:00,0.0,37.83726650982994,139.717817652102,272.5,0.0,0.0
2020-01-06 17:00:00,0.0,29.289266509829936,162.95561736308198,272.5,0.0,0.0
2020-01-06 18:00:00,0.0,35.2712665098299,186.241187218082,272.5,0.0,0.0
2020-01-06 19:00:00,0.0,30.173005673139997,169.16832299203998,229.9073443970001,0.0,0.0
2020-01-06 20:00:00,0.0,26.750005673139995,186.74832299204,221.33467127199998,0.0,0.0
2020-01-06 21:00:00,0.0,0.0,170.70832299203997,272.5,0.0,3.9569943268599808
2020-01-06 22:00:00,0.0,0.0,190.46376531852798,272.5,0.0,14.65379432686
2020-01-06 23:00:00,0.0,0.0,180.49376531852795,272.5,0.0,46.691794326860055
2020-01-07 00:00:00,0.0,0.0,170.56376531852797,272.5,0.0,73.79379432686004
2020-01-07 01:00:00,0.0,0.0,168.89376531852795,272.5,0.0,83.21179432686
2020-01-07 02:00:00,0.0,0.0,170.02376531852795,272.5,0.0,91.71376432685996
2020-01-07 03:00:00,0.0,0.0,169.36376531852795,272.5,0.0,95.04519432686003
2020-01-07 04:00:00,0.0,0.0,159.55996531852796,272.5,0.0,90.11829432685998
2020-01-07 05:00:00,0.0,0.0,163.78376531852797,272.5,0.0,82.15899432686001
2020-01-07 06:00:00,0.0,0.0,148.844184729972,272.5,0.0,68.76499432686
2020-01-07 07:00:00,0.0,0.0,140.277307049952,272.5,0.0,42.259672832290036
2020-01-07 08:00:00,0.0,0.0,138.507525132972,272.5,0.0,30.159672832289974
2020-01-07 09:00:00,0.0,0.0,130.74511752693198,272.5,0.0,18.46967283229002
2020-01-07 10:00:00,0.0,0.0,132.59928597097198,272.5,0.0,15.729672832289994
2020-01-07 11:00:00,0.0,0.0,128.68748573795196,272.5,0.0,28.248872832290026
2020-01-07 12:00:00,0.0,0.0,115.22932947195196,272.5,0.0,39.808872832289985
2020-01-07 13:00:00,0.0,0.0,124.63054973495197,272.5,0.0,22.433272832290015
2020-01-07 14:00:00,0.0,0.0,127.965043277972,272.5,0.0,11.829672832289997
2020-01-07 15:00:00,0.0,0.0,131.383547858932,272.5,0.0,9.839672832290034
2020-01-07 16:00:00,0.0,0.0,153.34163852397197,272.5,0.0,6.679672832290038
2020-01-07 17:00:00,0.0,0.0,163.52409809595198,272.5,0.0,6.769672832290013
2020-01-07 18:00:00,0.0,0.0,186.86613298293202,272.5,0.0,3.9500360553399787
2020-01-07 19:00:00,0.0,24.353703107970016,158.15525311470398,235.3144484338359,0.0,0.0
2020-01-07 20:00:00,0.0,21.96370310797003,159.325253114704,248.10130946283593,0.0,0.0
2020-01-07 21:00:00,0.0,0.0,207.5,260.98089753753993,0.0,3.4762968920299713
2020-01-07 22:00:00,0.0,0.0,202.163765318528,272.5,0.0,20.350036055340002
2020-01-07 23:00:00,0.0,0.0,184.32376531852796,272.5,0.0,56.53003605534002
2020-01-08 00:00:00,0.0,0.0,174.70376531852799,272.5,0.0,95.85445984324002
2020-01-08 01:00:00,0.0,0.0,171.373765318528,268.41981908405154,0.0,118.42365984323999
2020-01-08 02:00:00,0.0,0.0,170.45376531852799,257.59451908405157,0.0,110.21445984324002
2020-01-08 03:00:00,0.0,0.0,165.74376531852798,265.13801908405156,0.0,116.54445984324002
2020-01-08 04:00:00,0.0,0.0,167.94376531852802,268.1948190840516,0.0,118.83365984324003
2020-01-08 05:00:00,0.0,0.0,157.609965318528,253.42481908405156,0.0,107.11365984324003
2020-01-08 06:00:00,0.0,0.0,152.394376190622,268.9133190840516,0.0,71.81445984324
2020-01-08 07:00:00,0.0,0.0,146.57917054666203,272.5,0.0,54.274459843240024
2020-01-08 08:00:00,0.0,0.0,176.533765318528,272.5,0.0,42.86445984324003
2020-01-08 09:00:00,0.0,0.0,135.89801843562202,272.5,0.0,37.41445984324005
2020-01-08 10:00:00,0.0,0.0,183.18376531852803,272.5,0.0,32.23445984324003
2020-01-08 11:00:00,0.0,0.0,120.020869517642,272.5,0.0,32.81445984323997
2020-01-08 12:00:00,0.0,0.0,179.263765318528,272.5,0.0,47.964459843240064
2020-01-08 13:00:00,0.0,0.0,130.59635490164203,272.5,0.0,45.30605984323999
2020-01-08 14:00:00,0.0,0.0,142.45415538564203,272.5,0.0,48.23365984323998
2020-01-08 15:00:00,0.0,0.0,154.607104295622,272.5,0.0,25.63445984323995
2020-01-08 16:00:00,0.0,0.0,154.68741639664202,272.5,0.0,25.234459843239957
2020-01-08 17:00:00,0.0,0.0,172.568038061622,272.5,0.0,29.584459843240012
2020-01-08 18:00:00,0.0,0.0,196.373765318528,272.5,0.0,21.78445984323996
2020-01-08 19:00:00,0.0,2.748090632260018,152.55324048273002,262.96601885654013,0.0,0.0
2020-01-08 20:00:00,0.0,4.748090632260022,157.49324048273002,257.37602069654014,0.0,0.0
2020-01-08 21:00:00,0.0,0.0,193.02215496827,272.5,0.0,16.67190936773995
2020-01-08 22:00:00,0.0,0.0,202.403765318528,272.5,0.0,3.332709367740005
2020-01-08 23:00:00,0.0,0.0,177.02846531852802,272.5,0.0,44.365281945149945
2020-01-09 00:00:00,0.0,0.0,170.20376531852799,272.5,0.0,66.51125680839999
2020-01-09 01:00:00,0.0,0.0,168.90896531852798,272.5,0.0,76.80797854426996
2020-01-09 02:00:00,0.0,0.0,167.873765318528,272.5,0.0,102.10717854426996
2020-01-09 03:00:00,0.0,0.0,167.14376531852798,272.5,0.0,100.40347854426996
2020-01-09 04:00:00,0.0,0.0,160.239965318528,272.5,0.0,95.67897854426997
2020-01-09 05:00:00,0.0,0.0,157.099965318528,270.1048190840516,0.0,81.57797854426995
2020-01-09 06:00:00,0.0,0.0,160.10882093535199,272.5,0.0,35.39797854426997
2020-01-09 07:00:00,0.0,0.0,150.530673892392,272.5,0.0,21.38797854426992
2020-01-09 08:00:00,0.0,0.0,184.223765318528,272.5,0.0,9.507978544269974
2020-01-09 09:00:00,0.0,0.0,141.14921956537202,272.5,0.0,2.31797854426995
2020-01-09 10:00:00,0.0,0.292021455730076,192.353765318528,272.5,0.0,0.0
2020-01-09 11:00:00,0.0,0.6420214557300223,191.693765318528,272.5,0.0,0.0
2020-01-09 12:00:00,0.0,0.0,189.08376531852798,272.5,0.0,14.637978544269934
2020-01-09 13:00:00,0.0,0.0,140.293318682372,272.5,0.0,18.257178544269937
2020-01-09 14:00:00,0.0,0.0,149.150172184352,272.5,0.0,1.825178544269935
2020-01-09 15:00:00,0.0,1.0420214557300547,151.75358622437204,272.5,0.0,0.0
2020-01-09 16:00:00,0.0,2.9320214557300197,163.632499585352,272.5,0.0,0.0
2020-01-09 17:00:00,0.0,0.0,172.53073672937202,272.5,0.0,2.16756111682993
2020-01-09 18:00:00,0.0,0.0,193.26435724337202,272.5,0.0,5.319561116829899
2020-01-09 19:00:00,0.0,2.1257606190400686,165.75755999400005,236.96081778974528,0.0,0.0
2020-01-09 20:00:00,0.0,2.9357606190400745,162.60755999400004,249.5546565286799,0.0,0.0
2020-01-09 21:00:00,0.0,0.0,207.5,249.64325652867998,0.0,16.50423938095995
2020-01-09 22:00:00,0.0,0.0,204.76956531852798,272.5,0.0,47.636739380959966
2020-01-09 23:00:00,0.0,0.0,192.103765318528,272.5,0.0,85.74673938095998
2020-01-10 00:00:00,0.0,0.0,177.043765318528,272.5,0.0,119.87503938095996
2020-01-10 01:00:00,0.0,0.0,169.633765318528,272.5,0.0,136.69503938095997
2020-01-10 02:00:00,0.0,0.0,171.103765318528,272.5,0.0,162.32592706610998
2020-01-10 03:00:00,0.0,0.0,159.869965318528,272.5,0.0,167.08572706611
2020-01-10 04:00:00,0.0,0.0,159.186565318528,272.5,0.0,172.44512706611
2020-01-10 05:00:00,0.0,0.0,160.873765318528,272.5,0.0,146.13592706610999
2020-01-10 06:00:00,0.0,0.0,154.80340319735203,272.5,0.0,108.87592706610998
2020-01-10 07:00:00,0.0,0.0,150.839495053352,272.5,0.0,80.87012706611
2020-01-10 08:00:00,0.0,0.0,146.577602644392,272.5,0.0,60.775927066109986
2020-01-10 09:00:00,0.0,0.0,140.436231019352,272.5,0.0,52.237167784129994
2020-01-10 10:00:00,0.0,0.0,139.802574209372,272.5,0.0,42.377167784129995
2020-01-10 11:00:00,0.0,0.0,128.27763877187996,272.5,0.0,44.41876778412997
2020-01-10 12:00:00,0.0,0.0,130.01075025537202,272.5,0.0,68.59226778412994
2020-01-10 13:00:00,0.0,0.0,137.096119411392,272.5,0.0,62.11636778412996
2020-01-10 14:00:00,0.0,0.0,145.53377938937197,272.5,0.0,41.80716778412997
2020-01-10 15:00:00,0.0,0.0,156.095025683352,272.5,0.0,41.857167784130006
2020-01-10 16:00:00,0.0,0.0,166.626802941392,272.5,0.0,48.39716778412995
2020-01-10 17:00:00,0.0,0.0,179.913664771352,272.5,0.0,57.524715977569954
2020-01-10 18:00:00,0.0,0.0,207.5,272.5,0.0,53.08422862081996
2020-01-10 19:00:00,0.0,2.3165713791800258,164.45398489262442,272.5,0.0,0.0
2020-01-10 20:00:00,0.0,0.0,183.87145354460998,272.5,0.0,2.4334286208199885
2020-01-10 21:00:00,0.0,0.0,207.5,272.5,0.0,24.787322589120436
2020-01-10 22:00:00,0.0,0.0,204.718065318528,272.5,0.0,63.23422862082002
2020-01-10 23:00:00,0.0,0.0,185.39526531852798,272.5,0.0,130.49342862082
2020-01-11 00:00:00,0.0,0.0,177.61876531852798,272.5,0.0,149.4526346525196
2020-01-11 01:00:00,0.0,0.0,176.09376531852797,272.5,0.0,157.11422862082003
2020-01-11 02:00:00,0.0,0.0,172.21376531852798,272.5,0.0,174.80342862082003
2020-01-11 03:00:00,0.0,0.0,163.86636531852795,272.5,0.0,167.74422862082002
2020-01-11 04:00:00,0.0,0.0,170.74866531852797,272.5,0.0,163.41422862082004
2020-01-11 05:00:00,0.0,0.0,162.91036531852797,272.5,0.0,153.66422862082004
2020-01-11 06:00:00,0.0,0.0,165.83376531852798,272.5,0.0,157.48662862082
2020-01-11 07:00:00,0.0,0.0,171.933765318528,272.5,0.0,118.20422862082
2020-01-11 08:00:00,0.0,0.0,175.02376531852798,272.5,0.0,92.95422862081999
2020-01-11 09:00:00,0.0,0.0,144.383041304002,272.5,0.0,78.67422862082006
2020-01-11 10:00:00,0.0,0.0,144.150170535002,272.5,0.0,118.87115873048995
2020-01-11 11:00:00,0.0,0.0,181.853765318528,272.5,0.0,102.92115873048992
2020-01-11 12:00:00,0.0,0.0,128.04134760502205,272.5,0.0,126.14035873048991
2020-01-11 13:00:00,0.0,0.0,180.99376531852798,272.5,0.0,117.90115873048991
2020-01-11 14:00:00,0.0,0.0,155.723561657002,272.5,0.0,111.30115873048996
2020-01-11 15:00:00,0.0,0.0,178.92376531852798,272.5,0.0,111.55115873048996
2020-01-11 16:00:00,0.0,0.0,167.01193090902197,272.5,0.0,118.12061553148975
2020-01-11 17:00:00,0.0,0.0,176.909651010002,272.5,0.0,111.79035873048994
2020-01-11 18:00:00,0.0,0.0,195.02376531852795,272.5,0.0,90.34115873048988
2020-01-11 19:00:00,0.0,0.0,207.5,272.5,0.0,46.72035873048995
2020-01-11 20:00:00,0.0,0.0,207.5,272.5,0.0,48.8136019294901
2020-01-11 21:00:00,0.0,0.0,207.5,272.5,0.0,66.7911587304899
2020-01-11 22:00:00,0.0,0.0,195.65923063705594,272.5,0.0,116.6503587304899
2020-01-11 23:00:00,0.0,0.0,188.72376531852797,272.5,0.0,143.73115873048994
2020-01-12 00:00:00,0.0,0.0,175.05376531852795,272.5,0.0,173.39115873048996
2020-01-12 01:00:00,0.0,0.0,170.40376531852797,272.5,0.0,189.04115873048997
2020-01-12 02:00:00,0.0,0.0,167.66376531852796,272.5,0.0,195.90115873048995
2020-01-12 03:00:00,0.0,0.0,166.04376531852796,256.14083816810313,0.0,212.23035873048997
2020-01-12 04:00:00,0.0,0.0,165.10376531852796,268.83481908405156,0.0,212.91035873048995
2020-01-12 05:00:00,0.0,0.0,157.74376531852795,236.09481908405158,0.0,217.46035873048996
2020-01-12 06:00:00,0.0,0.0,149.590465318528,229.56481908405152,0.0,210.76035873048994
2020-01-12 07:00:00,0.0,0.0,143.679965318528,244.00251908405153,0.0,184.27555873048996
2020-01-12 08:00:00,0.0,0.0,152.68996531852798,272.5,0.0,169.96435873048998
2020-01-12 09:00:00,0.0,0.0,161.163765318528,272.5,0.0,155.10145873048992
2020-01-12 10:00:00,0.0,0.0,165.013765318528,272.5,0.0,149.17115873048994
2020-01-12 11:00:00,0.0,0.0,166.253765318528,272.5,0.0,150.43115873048993
2020-01-12 12:00:00,0.0,0.0,161.27376531852798,272.5,0.0,170.52035873048993
2020-01-12 13:00:00,0.0,0.0,158.78376531852803,272.5,0.0,165.6404587304899
2020-01-12 14:00:00,0.0,0.0,164.925965318528,272.5,0.0,158.55115873048993
2020-01-12 15:00:00,0.0,0.0,167.713765318528,272.5,0.0,158.7011587304899
2020-01-12 16:00:00,0.0,0.0,160.309965318528,272.5,0.0,165.17035873048994
2020-01-12 17:00:00,0.0,0.0,172.003765318528,272.5,0.0,151.37115873048992
2020-01-12 18:00:00,0.0,0.0,183.533765318528,272.5,0.0,135.42115873048988
2020-01-12 19:00:00,0.0,0.0,207.5,272.5,0.0,53.42115873048991
2020-01-12 20:00:00,0.0,0.0,202.90996531852795,272.5,0.0,64.50035873048992
2020-01-12 21:00:00,0.0,0.0,193.34376531852797,272.5,0.0,79.50975873048995
2020-01-12 22:00:00,0.0,0.0,181.91803063705595,272.5,0.0,115.90115873048987
2020-01-12 23:00:00,0.0,0.0,173.94376531852797,272.5,0.0,157.30955873048993
2020-01-13 00:00:00,0.0,0.0,154.26239282665202,272.5,0.0,183.14981221562996
2020-01-13 01:00:00,0.0,0.0,152.714992826652,272.5,0.0,197.11981221563
2020-01-13 02:00:00,0.0,0.0,147.45239282665204,272.5,0.0,214.19901221562998
2020-01-13 03:00:00,0.0,0.0,145.96239282665204,272.5,0.0,205.87981221563
2020-01-13 04:00:00,0.0,0.0,156.01399282665201,272.5,0.0,213.62901221562998
2020-01-13 05:00:00,0.0,0.0,157.176192826652,272.5,0.0,178.94981221562998
2020-01-13 06:00:00,0.0,0.0,158.67619282665203,272.5,0.0,157.91021221562997
2020-01-13 07:00:00,0.0,0.0,145.89154672967206,272.5,0.0,117.73981221562995
2020-01-13 08:00:00,0.0,0.0,118.52694288867202,272.5,0.0,106.66901221562999
2020-01-13 09:00:00,0.0,0.0,123.610298433652,272.5,0.0,97.31901221563001
2020-01-13 10:00:00,0.0,0.0,140.55001228230407,272.5,0.0,83.70141221562997
2020-01-13 11:00:00,0.0,0.0,181.44619282665204,272.5,0.0,81.77981221563
2020-01-13 12:00:00,0.0,0.0,141.01619282665203,272.5,0.0,101.01121221562998
2020-01-13 13:00:00,0.0,0.0,135.44672304567203,272.5,0.0,83.23981221563001
2020-01-13 14:00:00,0.0,0.0,185.72619282665207,272.5,0.0,78.54981221562997
2020-01-13 15:00:00,0.0,0.0,185.96619282665202,272.5,0.0,81.49881221562994
2020-01-13 16:00:00,0.0,0.0,186.55619282665205,272.5,0.0,81.17981221563001
2020-01-13 17:00:00,0.0,0.0,186.46619282665202,272.5,0.0,86.22981221563002
2020-01-13 18:00:00,0.0,0.0,198.476192826652,272.5,0.0,78.08981221562999
2020-01-13 19:00:00,0.0,0.0,207.5,272.5,0.0,22.859012215629996
2020-01-13 20:00:00,0.0,9.85887766031008,207.5,272.5,0.0,0.0
2020-01-13 21:00:00,0.0,0.0,207.5,272.5,0.0,22.741122339689944
2020-01-13 22:00:00,0.0,0.0,197.19619282665204,272.5,0.0,76.42112233968993
2020-01-13 23:00:00,0.0,0.0,176.18889282665205,272.5,0.0,114.73112233968992
2020-01-14 00:00:00,0.0,0.0,167.76275795516202,272.5,0.0,157.2003223396899
2020-01-14 01:00:00,0.0,0.0,160.92205795516202,272.5,0.0,165.17112233968996
2020-01-14 02:00:00,0.0,0.0,162.862757955162,272.5,0.0,174.59112233968995
2020-01-14 03:00:00,0.0,0.0,155.35895795516203,272.5,0.0,189.65032233968995
2020-01-14 04:00:00,0.0,0.0,158.82975795516202,272.5,0.0,175.73342233968992
2020-01-14 05:00:00,0.0,0.0,156.805957955162,272.5,0.0,158.60112233968994
2020-01-14 06:00:00,0.0,0.0,160.98275795516201,272.5,0.0,127.30112233968993
2020-01-14 07:00:00,0.0,0.0,144.01185179114202,272.5,0.0,107.08032233968991
2020-01-14 08:00:00,0.0,0.0,144.64270883018202,272.5,0.0,73.60112233968998
2020-01-14 09:00:00,0.0,0.0,173.672757955162,272.5,0.0,71.85112233968997
2020-01-14 10:00:00,0.0,0.0,135.00481486716203,272.5,0.0,68.65032233968994
2020-01-14 11:00:00,0.0,0.0,168.522757955162,272.5,0.0,57.23112233968994
2020-01-14 12:00:00,0.0,0.0,159.03275795516203,272.5,0.0,86.58032233968993
2020-01-14 13:00:00,0.0,0.0,179.60275795516205,272.5,0.0,73.21032233968992
2020-01-14 14:00:00,0.0,0.0,190.392757955162,272.5,0.0,61.49112233968991
