,SU,NO,CE
2020-01-01 00:00:00,0.3862605053,248.06577589965997,646.7815699243098
2020-01-01 01:00:00,0.3862605053,248.06577589965997,645.8451875023098
2020-01-01 02:00:00,0.3862605053,248.06577589965997,644.3980230013099
2020-01-01 03:00:00,0.3862605053,248.06577589965997,643.0214899423098
2020-01-01 04:00:00,0.3862605053,248.06577589965997,642.1961988433098
2020-01-01 05:00:00,0.3876205053,248.06577589965997,641.8433598733099
2020-01-01 06:00:00,5.8092192983199995,248.06577589965997,643.8185865721099
2020-01-01 07:00:00,18.054007630280005,248.06577589965997,655.7894920825098
2020-01-01 08:00:00,28.86859745428,248.06577589965997,676.0441573585098
2020-01-01 09:00:00,35.79787022127999,248.06577589965997,688.3085252413099
2020-01-01 10:00:00,39.29479001831999,248.06577589965997,692.9769232009099
2020-01-01 11:00:00,34.8192163963,248.06577589965997,695.3914883761098
2020-01-01 12:00:00,28.784446956320004,248.06577589965997,694.2145598065098
2020-01-01 13:00:00,25.894350912300002,248.06577589965997,691.5700598305099
2020-01-01 14:00:00,24.729217698280003,248.06577589965997,687.3139954927099
2020-01-01 15:00:00,21.38034052728,248.06577589965997,679.7375373133099
2020-01-01 16:00:00,15.4582327693,248.06577589965997,669.7869822985098
2020-01-01 17:00:00,8.2606988293,248.06577589965997,658.4518126753098
2020-01-01 18:00:00,2.1906052523,248.06577589965997,647.0944299739098
2020-01-01 19:00:00,0.3862605053,248.06577589965997,643.4250063613098
2020-01-01 20:00:00,0.3862605053,248.06577589965997,644.4399506503099
2020-01-01 21:00:00,0.3862605053,248.06577589965997,644.6704578703099
2020-01-01 22:00:00,0.3862605053,248.06577589965997,643.8439765903098
2020-01-01 23:00:00,0.3862605053,248.06577589965997,643.0829827153099
2020-01-02 00:00:00,0.53110819944,273.912651854,663.0677913989
2020-01-02 01:00:00,0.53110819944,273.912651854,662.9293812149
2020-01-02 02:00:00,0.53110819944,273.912651854,662.6779602929
2020-01-02 03:00:00,0.53110819944,273.912651854,662.3751841619
2020-01-02 04:00:00,0.53110819944,273.912651854,662.1804409109
2020-01-02 05:00:00,0.53110819944,273.912651854,662.0473930979
2020-01-02 06:00:00,5.14633728144,273.912651854,665.0581882685
2020-01-02 07:00:00,18.84118658746,273.912651854,685.7295384887
2020-01-02 08:00:00,34.217389607440005,273.912651854,709.8902884115
